"","county","reporting_unit","muni_county","municipality","votes_rec_cruz","votes_rec_kasich","votes_rec_other","votes_rec_trump","votes_tot","votes_perc_cruz","votes_perc_kasich","votes_perc_other","votes_perc_trump","trump_prim_won","total_ballots","tch_prop","turnout_perc","sameday_reg_prop","counted_absent_prop","rejected_absent_prop","registrants","late_registrants","Total.Voter.Reg","TotalTurnout_2016","Hillary.Clinton_2016","Donald.J..Trump_2016","other_2016","Total_2016","HRCmargin_2016","change._D","change._R","change._other","change._Total","HRC._2016","DJT._2016","other._2016","County._2016","Dwin_2016..1.Dem.win.","Switch..1.switch.","county_paper_or_paperplusmachine","Obama_2012","Romney_2012","Others_2012","Total_2012","BHO._2012","MR._2012","other._2012","County_2012","Dwin_2012","Method_2012..1.paper.only..2.paper.and.machine.combo.","pop_2014_est","pop_voterage_2014_est_calc","pop_2010_real","X.under18_2013","X.whitewithlatino_2013","X.blackonly_2013","pop_blackonly_2013_calc","X.whitenolatino_2013","pop_whitenolatino_2013_calc","pop_nonwhite_2013_calc","coll_deg_plus25_2013","pop_collegedegreepersons25._2013_calc","ratio_white_nonwhite","ratio_white_black","ratio_nocollege_college","medianhouseholdincome_2009.2013","pop_sq_mile_2010","os_model_off","tch_bmd_model_off","tch_use_off","bmd_use_off","os_use_off","tch_model_off","bmd_model_off","tch_use_off_true","tch_model_off_full","log.pop.sq.mile.2010"
"1175","LA CROSSE","CITY-OF-LA-CROSSE-WARD-17-LA-CROSSE","CITY OF LA CROSSE LA CROSSE","CITY OF LA CROSSE",21,8,0,26,715,38.1818181818182,14.5454545454545,0,47.2727272727273,1,49,0,0.11864406779661,0.00484261501210654,0.102040816326531,0,413,0,"77583","80.93%","32,402","26,384",3999,"62,785",6018,"-11.69%","2.46%","292.83%","-1.07%","51.61%","42.02%","6.37%","2.13%",1,0,1,"36,693","25,751","1,018","63,462","57.82%","40.58%","1.60%","2.07%",1,1,118011,93583,114638,20.7,92,1.5,1404,90.7,84880,8703,29.9,27981,9.8,60.5,2.3,51339,253.8,"ES&S DS200","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",5.53654655528029
"1176","LA CROSSE","CITY-OF-LA-CROSSE-WARD-18-LA-CROSSE","CITY OF LA CROSSE LA CROSSE","CITY OF LA CROSSE",28,18,6,43,1235,29.4736842105263,18.9473684210526,6.31578947368421,45.2631578947368,1,70,0,0.129390018484288,0.0147874306839187,0.0714285714285714,0,541,0,"77583","80.93%","32,402","26,384",3999,"62,785",6018,"-11.69%","2.46%","292.83%","-1.07%","51.61%","42.02%","6.37%","2.13%",1,0,1,"36,693","25,751","1,018","63,462","57.82%","40.58%","1.60%","2.07%",1,1,118011,93583,114638,20.7,92,1.5,1404,90.7,84880,8703,29.9,27981,9.8,60.5,2.3,51339,253.8,"ES&S DS200","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",5.53654655528029
"1177","LA CROSSE","CITY-OF-LA-CROSSE-WARD-19-LA-CROSSE","CITY OF LA CROSSE LA CROSSE","CITY OF LA CROSSE",28,16,4,31,1027,35.4430379746835,20.253164556962,5.06329113924051,39.2405063291139,1,66,0,0.126436781609195,0.0114942528735632,0.0606060606060606,0,522,0,"77583","80.93%","32,402","26,384",3999,"62,785",6018,"-11.69%","2.46%","292.83%","-1.07%","51.61%","42.02%","6.37%","2.13%",1,0,1,"36,693","25,751","1,018","63,462","57.82%","40.58%","1.60%","2.07%",1,1,118011,93583,114638,20.7,92,1.5,1404,90.7,84880,8703,29.9,27981,9.8,60.5,2.3,51339,253.8,"ES&S DS200","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",5.53654655528029
"1178","LA CROSSE","CITY-OF-LA-CROSSE-WARD-20-LA-CROSSE","CITY OF LA CROSSE LA CROSSE","CITY OF LA CROSSE",64,25,13,90,2496,33.3333333333333,13.0208333333333,6.77083333333333,46.875,1,176,0,0.204889406286379,0.010477299185099,0.0852272727272727,0,859,0.00568181818181818,"77583","80.93%","32,402","26,384",3999,"62,785",6018,"-11.69%","2.46%","292.83%","-1.07%","51.61%","42.02%","6.37%","2.13%",1,0,1,"36,693","25,751","1,018","63,462","57.82%","40.58%","1.60%","2.07%",1,1,118011,93583,114638,20.7,92,1.5,1404,90.7,84880,8703,29.9,27981,9.8,60.5,2.3,51339,253.8,"ES&S DS200","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",5.53654655528029
"1179","LA CROSSE","CITY-OF-LA-CROSSE-WARD-21-LA-CROSSE","CITY OF LA CROSSE LA CROSSE","CITY OF LA CROSSE",181,125,17,213,6968,33.7686567164179,23.3208955223881,3.17164179104478,39.7388059701493,1,383,0,0.184134615384615,0.00721153846153846,0.133159268929504,0,2080,0,"77583","80.93%","32,402","26,384",3999,"62,785",6018,"-11.69%","2.46%","292.83%","-1.07%","51.61%","42.02%","6.37%","2.13%",1,0,1,"36,693","25,751","1,018","63,462","57.82%","40.58%","1.60%","2.07%",1,1,118011,93583,114638,20.7,92,1.5,1404,90.7,84880,8703,29.9,27981,9.8,60.5,2.3,51339,253.8,"ES&S DS200","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",5.53654655528029
"1180","LA CROSSE","CITY-OF-LA-CROSSE-WARD-22-LA-CROSSE","CITY OF LA CROSSE LA CROSSE","CITY OF LA CROSSE",78,45,18,136,3601,28.158844765343,16.2454873646209,6.49819494584838,49.0974729241877,1,237,0,0.167609618104668,0.00495049504950495,0.282700421940928,0.0717299578059072,1414,0.00421940928270042,"77583","80.93%","32,402","26,384",3999,"62,785",6018,"-11.69%","2.46%","292.83%","-1.07%","51.61%","42.02%","6.37%","2.13%",1,0,1,"36,693","25,751","1,018","63,462","57.82%","40.58%","1.60%","2.07%",1,1,118011,93583,114638,20.7,92,1.5,1404,90.7,84880,8703,29.9,27981,9.8,60.5,2.3,51339,253.8,"ES&S DS200","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",5.53654655528029
"1181","LA CROSSE","CITY-OF-LA-CROSSE-WARD-23-LA-CROSSE","CITY OF LA CROSSE LA CROSSE","CITY OF LA CROSSE",32,16,3,49,1300,32,16,3,49,1,82,0,0.158914728682171,0.00387596899224806,0.0609756097560976,0,516,0.024390243902439,"77583","80.93%","32,402","26,384",3999,"62,785",6018,"-11.69%","2.46%","292.83%","-1.07%","51.61%","42.02%","6.37%","2.13%",1,0,1,"36,693","25,751","1,018","63,462","57.82%","40.58%","1.60%","2.07%",1,1,118011,93583,114638,20.7,92,1.5,1404,90.7,84880,8703,29.9,27981,9.8,60.5,2.3,51339,253.8,"ES&S DS200","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",5.53654655528029
"1182","LA CROSSE","CITY-OF-LA-CROSSE-WARD-24-LA-CROSSE","CITY OF LA CROSSE LA CROSSE","CITY OF LA CROSSE",103,71,13,124,4043,33.1189710610932,22.8295819935691,4.18006430868167,39.871382636656,1,213,0,0.176178660049628,0.00413564929693962,0.126760563380282,0.00469483568075117,1209,0.0140845070422535,"77583","80.93%","32,402","26,384",3999,"62,785",6018,"-11.69%","2.46%","292.83%","-1.07%","51.61%","42.02%","6.37%","2.13%",1,0,1,"36,693","25,751","1,018","63,462","57.82%","40.58%","1.60%","2.07%",1,1,118011,93583,114638,20.7,92,1.5,1404,90.7,84880,8703,29.9,27981,9.8,60.5,2.3,51339,253.8,"ES&S DS200","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",5.53654655528029
"1183","LA CROSSE","CITY-OF-LA-CROSSE-WARD-25-LA-CROSSE","CITY OF LA CROSSE LA CROSSE","CITY OF LA CROSSE",87,37,6,85,2795,40.4651162790698,17.2093023255814,2.7906976744186,39.5348837209302,0,189,0,0.226618705035971,0.00839328537170264,0.354497354497354,0.0264550264550265,834,0,"77583","80.93%","32,402","26,384",3999,"62,785",6018,"-11.69%","2.46%","292.83%","-1.07%","51.61%","42.02%","6.37%","2.13%",1,0,1,"36,693","25,751","1,018","63,462","57.82%","40.58%","1.60%","2.07%",1,1,118011,93583,114638,20.7,92,1.5,1404,90.7,84880,8703,29.9,27981,9.8,60.5,2.3,51339,253.8,"ES&S DS200","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",5.53654655528029
"1184","LA CROSSE","CITY-OF-LA-CROSSE-WARD-26-LA-CROSSE","CITY OF LA CROSSE LA CROSSE","CITY OF LA CROSSE",160,63,18,186,5551,37.4707259953162,14.7540983606557,4.21545667447307,43.559718969555,1,306,0,0.177185871453387,0.00868558193398958,0.205882352941176,0,1727,0.0065359477124183,"77583","80.93%","32,402","26,384",3999,"62,785",6018,"-11.69%","2.46%","292.83%","-1.07%","51.61%","42.02%","6.37%","2.13%",1,0,1,"36,693","25,751","1,018","63,462","57.82%","40.58%","1.60%","2.07%",1,1,118011,93583,114638,20.7,92,1.5,1404,90.7,84880,8703,29.9,27981,9.8,60.5,2.3,51339,253.8,"ES&S DS200","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",5.53654655528029
"1185","LA CROSSE","CITY-OF-LA-CROSSE-WARD-27-LA-CROSSE","CITY OF LA CROSSE LA CROSSE","CITY OF LA CROSSE",52,33,14,92,2483,27.2251308900524,17.2774869109948,7.32984293193717,48.1675392670157,1,137,0,0.162322274881517,0.0118483412322275,0.321167883211679,0.072992700729927,844,0.0145985401459854,"77583","80.93%","32,402","26,384",3999,"62,785",6018,"-11.69%","2.46%","292.83%","-1.07%","51.61%","42.02%","6.37%","2.13%",1,0,1,"36,693","25,751","1,018","63,462","57.82%","40.58%","1.60%","2.07%",1,1,118011,93583,114638,20.7,92,1.5,1404,90.7,84880,8703,29.9,27981,9.8,60.5,2.3,51339,253.8,"ES&S DS200","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",5.53654655528029
"1186","LA CROSSE","CITY-OF-LA-CROSSE-WARD-28-LA-CROSSE","CITY OF LA CROSSE LA CROSSE","CITY OF LA CROSSE",59,35,7,75,2288,33.5227272727273,19.8863636363636,3.97727272727273,42.6136363636364,1,138,0,0.205052005943536,0.0148588410104012,0.253623188405797,0.0289855072463768,673,0.0144927536231884,"77583","80.93%","32,402","26,384",3999,"62,785",6018,"-11.69%","2.46%","292.83%","-1.07%","51.61%","42.02%","6.37%","2.13%",1,0,1,"36,693","25,751","1,018","63,462","57.82%","40.58%","1.60%","2.07%",1,1,118011,93583,114638,20.7,92,1.5,1404,90.7,84880,8703,29.9,27981,9.8,60.5,2.3,51339,253.8,"ES&S DS200","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",5.53654655528029
"1187","LA CROSSE","CITY-OF-LA-CROSSE-WARD-29-LA-CROSSE","CITY OF LA CROSSE LA CROSSE","CITY OF LA CROSSE",155,96,16,201,6084,33.1196581196581,20.5128205128205,3.41880341880342,42.9487179487179,1,322,0,0.181920903954802,0.0101694915254237,0.164596273291925,0,1770,0.0062111801242236,"77583","80.93%","32,402","26,384",3999,"62,785",6018,"-11.69%","2.46%","292.83%","-1.07%","51.61%","42.02%","6.37%","2.13%",1,0,1,"36,693","25,751","1,018","63,462","57.82%","40.58%","1.60%","2.07%",1,1,118011,93583,114638,20.7,92,1.5,1404,90.7,84880,8703,29.9,27981,9.8,60.5,2.3,51339,253.8,"ES&S DS200","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",5.53654655528029
"1188","LA CROSSE","CITY-OF-LA-CROSSE-WARD-30-LA-CROSSE","CITY OF LA CROSSE LA CROSSE","CITY OF LA CROSSE",0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,"77583","80.93%","32,402","26,384",3999,"62,785",6018,"-11.69%","2.46%","292.83%","-1.07%","51.61%","42.02%","6.37%","2.13%",1,0,1,"36,693","25,751","1,018","63,462","57.82%","40.58%","1.60%","2.07%",1,1,118011,93583,114638,20.7,92,1.5,1404,90.7,84880,8703,29.9,27981,9.8,60.5,2.3,51339,253.8,"ES&S DS200","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",5.53654655528029
"1189","LA CROSSE","CITY-OF-LA-CROSSE-WARD-31-LA-CROSSE","CITY OF LA CROSSE LA CROSSE","CITY OF LA CROSSE",0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,"77583","80.93%","32,402","26,384",3999,"62,785",6018,"-11.69%","2.46%","292.83%","-1.07%","51.61%","42.02%","6.37%","2.13%",1,0,1,"36,693","25,751","1,018","63,462","57.82%","40.58%","1.60%","2.07%",1,1,118011,93583,114638,20.7,92,1.5,1404,90.7,84880,8703,29.9,27981,9.8,60.5,2.3,51339,253.8,"ES&S DS200","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",5.53654655528029
"1190","LA CROSSE","CITY-OF-LA-CROSSE-WARD-32-LA-CROSSE","CITY OF LA CROSSE LA CROSSE","CITY OF LA CROSSE",0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,"77583","80.93%","32,402","26,384",3999,"62,785",6018,"-11.69%","2.46%","292.83%","-1.07%","51.61%","42.02%","6.37%","2.13%",1,0,1,"36,693","25,751","1,018","63,462","57.82%","40.58%","1.60%","2.07%",1,1,118011,93583,114638,20.7,92,1.5,1404,90.7,84880,8703,29.9,27981,9.8,60.5,2.3,51339,253.8,"ES&S DS200","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",5.53654655528029
"1191","LA CROSSE","CITY-OF-LA-CROSSE-WARD-33-LA-CROSSE","CITY OF LA CROSSE LA CROSSE","CITY OF LA CROSSE",0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,"77583","80.93%","32,402","26,384",3999,"62,785",6018,"-11.69%","2.46%","292.83%","-1.07%","51.61%","42.02%","6.37%","2.13%",1,0,1,"36,693","25,751","1,018","63,462","57.82%","40.58%","1.60%","2.07%",1,1,118011,93583,114638,20.7,92,1.5,1404,90.7,84880,8703,29.9,27981,9.8,60.5,2.3,51339,253.8,"ES&S DS200","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",5.53654655528029
"1192","LA CROSSE","CITY-OF-LA-CROSSE-WARD-34-LA-CROSSE","CITY OF LA CROSSE LA CROSSE","CITY OF LA CROSSE",0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,"77583","80.93%","32,402","26,384",3999,"62,785",6018,"-11.69%","2.46%","292.83%","-1.07%","51.61%","42.02%","6.37%","2.13%",1,0,1,"36,693","25,751","1,018","63,462","57.82%","40.58%","1.60%","2.07%",1,1,118011,93583,114638,20.7,92,1.5,1404,90.7,84880,8703,29.9,27981,9.8,60.5,2.3,51339,253.8,"ES&S DS200","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",5.53654655528029
"1193","LA CROSSE","CITY-OF-ONALASKA-WARD-1-4-LA-CROSSE","CITY OF ONALASKA LA CROSSE","CITY OF ONALASKA",510,243,28,496,16601,39.9373531714957,19.0289741581832,2.19263899765074,38.8410336726703,0,508,0,0.143502824858757,0.0076271186440678,0.15748031496063,0.00196850393700787,3540,0.0118110236220472,"77583","80.93%","32,402","26,384",3999,"62,785",6018,"-11.69%","2.46%","292.83%","-1.07%","51.61%","42.02%","6.37%","2.13%",1,0,1,"36,693","25,751","1,018","63,462","57.82%","40.58%","1.60%","2.07%",1,1,118011,93583,114638,20.7,92,1.5,1404,90.7,84880,8703,29.9,27981,9.8,60.5,2.3,51339,253.8,"ES&S DS200","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",5.53654655528029
"1194","LA CROSSE","CITY-OF-ONALASKA-WARD-5-8-LA-CROSSE","CITY OF ONALASKA LA CROSSE","CITY OF ONALASKA",342,180,23,412,12441,35.7366771159875,18.8087774294671,2.40334378265413,43.0512016718913,1,455,0,0.13525564803805,0.00208085612366231,0.193406593406593,0.0021978021978022,3364,0.0263736263736264,"77583","80.93%","32,402","26,384",3999,"62,785",6018,"-11.69%","2.46%","292.83%","-1.07%","51.61%","42.02%","6.37%","2.13%",1,0,1,"36,693","25,751","1,018","63,462","57.82%","40.58%","1.60%","2.07%",1,1,118011,93583,114638,20.7,92,1.5,1404,90.7,84880,8703,29.9,27981,9.8,60.5,2.3,51339,253.8,"ES&S DS200","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",5.53654655528029
"1195","LA CROSSE","CITY-OF-ONALASKA-WARD-9-12-LA-CROSSE","CITY OF ONALASKA LA CROSSE","CITY OF ONALASKA",510,309,33,580,18616,35.6145251396648,21.5782122905028,2.30446927374302,40.5027932960894,1,551,0,0.142672190574832,0.00647332988089073,0.150635208711434,0.00181488203266788,3862,0.014519056261343,"77583","80.93%","32,402","26,384",3999,"62,785",6018,"-11.69%","2.46%","292.83%","-1.07%","51.61%","42.02%","6.37%","2.13%",1,0,1,"36,693","25,751","1,018","63,462","57.82%","40.58%","1.60%","2.07%",1,1,118011,93583,114638,20.7,92,1.5,1404,90.7,84880,8703,29.9,27981,9.8,60.5,2.3,51339,253.8,"ES&S DS200","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",5.53654655528029
"1196","MONROE","TOWN-OF-ADRIAN-WARD-1-MONROE","TOWN OF ADRIAN MONROE","TOWN OF ADRIAN",78,23,8,86,2535,40,11.7948717948718,4.1025641025641,44.1025641025641,1,65,1,0.134575569358178,0.0062111801242236,0,0,483,0,"23177","84.37%","7,047","11,442",1065,"19,554",-4395,"-25.94%","18.26%","261.02%","0.35%","36.04%","58.51%","5.45%","0.66%",0,0,2,"9,515","9,675","295","19,485","48.83%","49.65%","1.51%","0.63%",0,2,45379,33762,44673,25.6,95,1.5,506,91.6,30926,2836,17.4,5875,10.9,61.1,4.7,49774,49.6,NA,"Dominion (Sequoia)/Command Central-Edge",1,0,0,"Dominion (Sequoia)/Command Central-Edge",NA,1,"Dominion (Sequoia)/Command Central-Edge",3.90399083373088
"1197","MONROE","TOWN-OF-ANGELO-WARD-1-3-MONROE","TOWN OF ANGELO MONROE","TOWN OF ANGELO",110,21,8,115,3302,43.3070866141732,8.26771653543307,3.1496062992126,45.2755905511811,1,66,0.924242424242424,0.100609756097561,0.00914634146341463,0.0303030303030303,0,656,0,"23177","84.37%","7,047","11,442",1065,"19,554",-4395,"-25.94%","18.26%","261.02%","0.35%","36.04%","58.51%","5.45%","0.66%",0,0,2,"9,515","9,675","295","19,485","48.83%","49.65%","1.51%","0.63%",0,2,45379,33762,44673,25.6,95,1.5,506,91.6,30926,2836,17.4,5875,10.9,61.1,4.7,49774,49.6,NA,"Dominion (Sequoia)/Command Central-Edge",1,0,0,"Dominion (Sequoia)/Command Central-Edge",NA,1,"Dominion (Sequoia)/Command Central-Edge",3.90399083373088
"1198","MONROE","TOWN-OF-CLIFTON-WARD-1-MONROE","TOWN OF CLIFTON MONROE","TOWN OF CLIFTON",47,6,3,36,1196,51.0869565217391,6.52173913043478,3.26086956521739,39.1304347826087,0,49,0.816326530612245,0.198380566801619,0,0,0,247,0,"23177","84.37%","7,047","11,442",1065,"19,554",-4395,"-25.94%","18.26%","261.02%","0.35%","36.04%","58.51%","5.45%","0.66%",0,0,2,"9,515","9,675","295","19,485","48.83%","49.65%","1.51%","0.63%",0,2,45379,33762,44673,25.6,95,1.5,506,91.6,30926,2836,17.4,5875,10.9,61.1,4.7,49774,49.6,NA,"Dominion (Sequoia)/Command Central-Edge",1,0,0,"Dominion (Sequoia)/Command Central-Edge",NA,1,"Dominion (Sequoia)/Command Central-Edge",3.90399083373088
"1199","MONROE","TOWN-OF-GLENDALE-WARD-1-MONROE","TOWN OF GLENDALE MONROE","TOWN OF GLENDALE",53,22,7,76,2054,33.5443037974684,13.9240506329114,4.43037974683544,48.1012658227848,1,60,0.933333333333333,0.173913043478261,0.00289855072463768,0.0666666666666667,0.0333333333333333,345,0,"23177","84.37%","7,047","11,442",1065,"19,554",-4395,"-25.94%","18.26%","261.02%","0.35%","36.04%","58.51%","5.45%","0.66%",0,0,2,"9,515","9,675","295","19,485","48.83%","49.65%","1.51%","0.63%",0,2,45379,33762,44673,25.6,95,1.5,506,91.6,30926,2836,17.4,5875,10.9,61.1,4.7,49774,49.6,NA,"Dominion (Sequoia)/Command Central-Edge",1,0,0,"Dominion (Sequoia)/Command Central-Edge",NA,1,"Dominion (Sequoia)/Command Central-Edge",3.90399083373088
"1200","MONROE","TOWN-OF-GRANT-WARD-1-MONROE","TOWN OF GRANT MONROE","TOWN OF GRANT",62,8,6,56,1716,46.969696969697,6.06060606060606,4.54545454545455,42.4242424242424,0,38,0.973684210526316,0.145038167938931,0.00381679389312977,0.0263157894736842,0,262,0,"23177","84.37%","7,047","11,442",1065,"19,554",-4395,"-25.94%","18.26%","261.02%","0.35%","36.04%","58.51%","5.45%","0.66%",0,0,2,"9,515","9,675","295","19,485","48.83%","49.65%","1.51%","0.63%",0,2,45379,33762,44673,25.6,95,1.5,506,91.6,30926,2836,17.4,5875,10.9,61.1,4.7,49774,49.6,NA,"Dominion (Sequoia)/Command Central-Edge",1,0,0,"Dominion (Sequoia)/Command Central-Edge",NA,1,"Dominion (Sequoia)/Command Central-Edge",3.90399083373088
"1201","MONROE","TOWN-OF-GREENFIELD-WARD-1-2-MONROE","TOWN OF GREENFIELD MONROE","TOWN OF GREENFIELD",70,24,8,96,2574,35.3535353535354,12.1212121212121,4.04040404040404,48.4848484848485,1,73,1,0.162946428571429,0.00223214285714286,0,0,448,0,"23177","84.37%","7,047","11,442",1065,"19,554",-4395,"-25.94%","18.26%","261.02%","0.35%","36.04%","58.51%","5.45%","0.66%",0,0,2,"9,515","9,675","295","19,485","48.83%","49.65%","1.51%","0.63%",0,2,45379,33762,44673,25.6,95,1.5,506,91.6,30926,2836,17.4,5875,10.9,61.1,4.7,49774,49.6,NA,"Dominion (Sequoia)/Command Central-Edge",1,0,0,"Dominion (Sequoia)/Command Central-Edge",NA,1,"Dominion (Sequoia)/Command Central-Edge",3.90399083373088
"1202","MONROE","TOWN-OF-JEFFERSON-WARD-1-MONROE","TOWN OF JEFFERSON MONROE","TOWN OF JEFFERSON",48,14,1,66,1677,37.2093023255814,10.8527131782946,0.775193798449612,51.1627906976744,1,33,1,0.105769230769231,0,0,0,312,0,"23177","84.37%","7,047","11,442",1065,"19,554",-4395,"-25.94%","18.26%","261.02%","0.35%","36.04%","58.51%","5.45%","0.66%",0,0,2,"9,515","9,675","295","19,485","48.83%","49.65%","1.51%","0.63%",0,2,45379,33762,44673,25.6,95,1.5,506,91.6,30926,2836,17.4,5875,10.9,61.1,4.7,49774,49.6,NA,"Dominion (Sequoia)/Command Central-Edge",1,0,0,"Dominion (Sequoia)/Command Central-Edge",NA,1,"Dominion (Sequoia)/Command Central-Edge",3.90399083373088
"1203","MONROE","TOWN-OF-LAFAYETTE-WARD-1-2-MONROE","TOWN OF LAFAYETTE MONROE","TOWN OF LAFAYETTE",26,5,2,41,962,35.1351351351351,6.75675675675676,2.7027027027027,55.4054054054054,1,19,0.947368421052632,0.103825136612022,0.0109289617486339,0,0,183,0,"23177","84.37%","7,047","11,442",1065,"19,554",-4395,"-25.94%","18.26%","261.02%","0.35%","36.04%","58.51%","5.45%","0.66%",0,0,2,"9,515","9,675","295","19,485","48.83%","49.65%","1.51%","0.63%",0,2,45379,33762,44673,25.6,95,1.5,506,91.6,30926,2836,17.4,5875,10.9,61.1,4.7,49774,49.6,NA,"Dominion (Sequoia)/Command Central-Edge",1,0,0,"Dominion (Sequoia)/Command Central-Edge",NA,1,"Dominion (Sequoia)/Command Central-Edge",3.90399083373088
"1204","MONROE","TOWN-OF-LA-GRANGE-WARD-1B-MONROE","TOWN OF LA GRANGE MONROE","TOWN OF LA GRANGE",7,1,0,14,286,31.8181818181818,4.54545454545455,0,63.6363636363636,1,NA,NA,NA,NA,NA,NA,NA,NA,"23177","84.37%","7,047","11,442",1065,"19,554",-4395,"-25.94%","18.26%","261.02%","0.35%","36.04%","58.51%","5.45%","0.66%",0,0,2,"9,515","9,675","295","19,485","48.83%","49.65%","1.51%","0.63%",0,2,45379,33762,44673,25.6,95,1.5,506,91.6,30926,2836,17.4,5875,10.9,61.1,4.7,49774,49.6,"Optech/Command Central- Eagle","Dominion (Sequoia)/Command Central-Edge",1,0,1,"Dominion (Sequoia)/Command Central-Edge",NA,0,"Dominion (Sequoia)/Command Central-Edge",3.90399083373088
"1205","MONROE","TOWN-OF-LA-GRANGE-WARD-2B-3B-MONROE","TOWN OF LA GRANGE MONROE","TOWN OF LA GRANGE",1,1,0,6,104,12.5,12.5,0,75,1,NA,NA,NA,NA,NA,NA,NA,NA,"23177","84.37%","7,047","11,442",1065,"19,554",-4395,"-25.94%","18.26%","261.02%","0.35%","36.04%","58.51%","5.45%","0.66%",0,0,2,"9,515","9,675","295","19,485","48.83%","49.65%","1.51%","0.63%",0,2,45379,33762,44673,25.6,95,1.5,506,91.6,30926,2836,17.4,5875,10.9,61.1,4.7,49774,49.6,"Optech/Command Central- Eagle","Dominion (Sequoia)/Command Central-Edge",1,0,1,"Dominion (Sequoia)/Command Central-Edge",NA,0,"Dominion (Sequoia)/Command Central-Edge",3.90399083373088
"1206","MONROE","TOWN-OF-LEON-WARD-1-2-MONROE","TOWN OF LEON MONROE","TOWN OF LEON",89,33,4,132,3354,34.4961240310078,12.7906976744186,1.55038759689922,51.1627906976744,1,80,0.9375,0.120845921450151,0,0.025,0,662,0,"23177","84.37%","7,047","11,442",1065,"19,554",-4395,"-25.94%","18.26%","261.02%","0.35%","36.04%","58.51%","5.45%","0.66%",0,0,2,"9,515","9,675","295","19,485","48.83%","49.65%","1.51%","0.63%",0,2,45379,33762,44673,25.6,95,1.5,506,91.6,30926,2836,17.4,5875,10.9,61.1,4.7,49774,49.6,NA,"Dominion (Sequoia)/Command Central-Edge",1,0,0,"Dominion (Sequoia)/Command Central-Edge",NA,1,"Dominion (Sequoia)/Command Central-Edge",3.90399083373088
"1207","MONROE","TOWN-OF-LITTLE-FALLS-WARD-1-2-MONROE","TOWN OF LITTLE FALLS MONROE","TOWN OF LITTLE FALLS",90,35,11,134,3510,33.3333333333333,12.962962962963,4.07407407407407,49.6296296296296,1,114,0,0.141791044776119,0.00621890547263682,0,0,804,0,"23177","84.37%","7,047","11,442",1065,"19,554",-4395,"-25.94%","18.26%","261.02%","0.35%","36.04%","58.51%","5.45%","0.66%",0,0,2,"9,515","9,675","295","19,485","48.83%","49.65%","1.51%","0.63%",0,2,45379,33762,44673,25.6,95,1.5,506,91.6,30926,2836,17.4,5875,10.9,61.1,4.7,49774,49.6,"Optech/Command Central- Eagle","Dominion (Sequoia)/Command Central-Edge",1,0,1,"Dominion (Sequoia)/Command Central-Edge",NA,0,"Dominion (Sequoia)/Command Central-Edge",3.90399083373088
"1208","MONROE","TOWN-OF-NEW-LYME-WARD-1-MONROE","TOWN OF NEW LYME MONROE","TOWN OF NEW LYME",19,3,2,16,520,47.5,7.5,5,40,0,23,0,0.23,0.02,0,0,100,0,"23177","84.37%","7,047","11,442",1065,"19,554",-4395,"-25.94%","18.26%","261.02%","0.35%","36.04%","58.51%","5.45%","0.66%",0,0,2,"9,515","9,675","295","19,485","48.83%","49.65%","1.51%","0.63%",0,2,45379,33762,44673,25.6,95,1.5,506,91.6,30926,2836,17.4,5875,10.9,61.1,4.7,49774,49.6,NA,"Dominion (Sequoia)/Command Central-Edge",1,0,0,"Dominion (Sequoia)/Command Central-Edge",NA,1,"Dominion (Sequoia)/Command Central-Edge",3.90399083373088
