"","MCD_FIPS","geoid","pop","percap_inc_2015","med_inc_15older","unemp_1864_perc","bach_perc","male_perc","age_med","white_perc","black_perc","asian_perc","hisp_perc","native_perc","pov_perc","stamps_perc","house_size_ave","muni_county_2016","hindi","muni.area","muni.dense"
"2867","5511583725","06000US5511583725",1936,26410,24745,2.3175965665236,17.6297747306562,52.995867768595,56.9,99.0185950413223,0,0,0,0.361570247933884,3.9572192513369,3.28425821064553,2.19,"TOWN OF WASHINGTON SHAWANO","59044",21.0134799717527,92.1313367706091
"2868","5511584225","06000US5511584225",953,27440,30744,2.44698205546493,20.0729927007299,51.6264428121721,44.9,98.6358866736621,0,0.314795383001049,0.419727177334732,0.419727177334732,4.94623655913978,3.43839541547278,2.73,"TOWN OF WAUKECHON SHAWANO","59046",64.4469940400241,14.7873460072963
"2869","5511585275","06000US5511585275",3168,31321,26651,8.51516764236296,15.5926352128884,51.2310606060606,50.4,89.9305555555556,0.473484848484849,2.96717171717172,0.126262626262626,5.11363636363636,8.88817065287654,11.5013774104683,2.18,"TOWN OF WESCOTT SHAWANO","59048",13.6610737299491,231.899780546152
"2870","5511588325","06000US5511588325",1029,20991,20767,6.39853747714808,11.1578947368421,46.3556851311953,40.7,90.0874635568513,1.16618075801749,0.194363459669582,9.52380952380952,5.24781341107872,20.8695652173913,20.4761904761905,2.2,"VILLAGE OF WITTENBERG SHAWANO","59191",2.59123771324867,397.107526931572
"2871","5511588350","06000US5511588350",926,23779,24792,4.2031523642732,15.8699808795411,53.0237580993521,46,96.4362850971922,0.647948164146868,0,0.107991360691145,1.51187904967603,10.36866359447,6.26780626780627,2.57,"TOWN OF WITTENBERG SHAWANO","59050",47.6385206448236,19.438051128916
"2872","5511700000","06000US5511700000",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2873","5511700450","06000US5511700450",459,28262,30433,10.2167182662539,11.4982578397213,47.276688453159,38.5,98.0392156862745,0,0,0,0,5.34521158129176,4.32692307692308,2.21,"VILLAGE OF ADELL SHEBOYGAN","60101",1.45270518587259,315.962250609227
"2874","5511712825","06000US5511712825",675,24027,30542,6.02678571428571,10.9452736318408,52.2962962962963,40.7,96.1481481481482,0.148148148148148,0,4.88888888888889,2.22222222222222,7.83410138248848,4.3956043956044,2.47,"VILLAGE OF CASCADE SHEBOYGAN","60111",2.06359028007235,327.09981555851
"2875","5511713475","06000US5511713475",2165,25615,32297,1.45867098865478,15.2131782945736,49.3764434180139,36.8,99.9538106235566,0.046189376443418,0,1.70900692840647,0,5.88807785888078,6.50887573964497,2.56,"VILLAGE OF CEDAR GROVE SHEBOYGAN","60112",2.12724426596778,1017.74865944464
"2876","5511723275","06000US5511723275",1051,37954,33606,2.45183887915937,34.4262295081967,46.0513796384396,50.4,99.4291151284491,0,0,0,0,8.93909626719057,4.54545454545455,2.08,"VILLAGE OF ELKHART LAKE SHEBOYGAN","60121",2.06782295360728,508.26401659124
"2877","5511729350","06000US5511729350",455,26249,28906,3.85964912280702,18.6311787072243,48.7912087912088,43.7,99.7802197802198,0,0,0,0,3.61990950226244,2.13903743315508,2.43,"VILLAGE OF GLENBEULAH SHEBOYGAN","60131",1.87389516291631,242.809741443535
"2878","5511731100","06000US5511731100",2577,20150,27532,2.05479452054794,9.21521997621879,73.9231664726426,37.1,75.5917733798991,14.8234381063252,0,5.6266977105161,2.01785021342647,2.54175744371823,2.77227722772277,2.79,"TOWN OF GREENBUSH SHEBOYGAN","60002",56.9353205285152,45.2618862259562
"2879","5511734050","06000US5511734050",2174,26304,16351,4.71236230110159,12.2685185185185,52.6678932842686,31.4,93.0082796688132,1.97792088316467,3.35786568537259,4.18583256669733,0,5.69744597249509,4.375,2.4,"TOWN OF HERMAN SHEBOYGAN","60004",52.6371875668502,41.3015987459243
"2880","5511735375","06000US5511735375",2411,33387,32661,4.03337969401947,24.3788819875776,50.6428867689755,48.6,98.0091248444629,0.953961012028204,0.207382828701784,1.45167980091248,0.49771878888428,8.16588285592133,3.96570203644159,2.58,"TOWN OF HOLLAND SHEBOYGAN","60006",38.3179202900692,62.9209513916353
"2881","5511736025","06000US5511736025",3238,30433,35328,1.56695156695157,22.4523160762943,51.8838789376158,40.5,99.2588017294626,0,0.0926497838171711,1.6059295861643,0,4.20880913539967,6.32090761750405,2.62,"VILLAGE OF HOWARDS GROVE SHEBOYGAN","60135",1.845599832795,1754.44315851304
"2882","5511740275","06000US5511740275",2389,42575,37927,3.42019543973941,55.5755395683453,47.5931352030138,43.9,94.6839681875262,0.167434072833822,2.05106739221432,1.9673503557974,0,2.60127931769723,3.76940133037694,2.65,"VILLAGE OF KOHLER SHEBOYGAN","60141",10.1592200244809,235.155848012266
"2883","5511744150","06000US5511744150",2983,28836,32168,2.17640320733104,21.437578814628,51.8270197787462,42.2,96.4465303385853,0,0.268186389540731,0.469326181696279,1.70968823332216,8.09390329362298,3.34288443170965,2.83,"TOWN OF LIMA SHEBOYGAN","60008",30.4296048389708,98.0295345859933
"2884","5511746575","06000US5511746575",1360,30047,25474,2.68691588785047,21.1842105263158,50.5882352941176,47.5,94.8529411764706,0,2.57352941176471,0,0.441176470588235,7.71558245083207,5.76923076923077,2.62,"TOWN OF LYNDON SHEBOYGAN","60010",34.6057215172144,39.2998596871756
"2885","5511753375","06000US5511753375",1367,28921,30484,4.59317585301837,21.4673913043478,54.4989027066569,44.3,96.8544257498171,0.512070226773958,0,1.90197512801756,1.17044623262619,5.42317173377157,3.47826086956522,2.82,"TOWN OF MITCHELL SHEBOYGAN","60012",67.3017040632094,20.3115213652855
"2886","5511754475","06000US5511754475",807,29477,31800,3.44827586206897,14.7342995169082,49.9380421313507,45.3,96.4064436183395,0.371747211895911,3.22180916976456,0.991325898389095,0,2.82051282051282,5.07936507936508,2.56,"TOWN OF MOSEL SHEBOYGAN","60014",54.6624326722206,14.7633385590268
"2887","5511760100","06000US5511760100",2927,25566,30020,3.02846759539673,24.9003984063745,49.7437649470448,42.2,98.5309190297233,0,0.204988042364195,1.46908097027673,0.17082336863683,5.45717383447777,5.06108202443281,2.55,"VILLAGE OF OOSTBURG SHEBOYGAN","60165",1.00256920032854,2919.4992216406
"2888","5511763700","06000US5511763700",8427,27285,31413,4.85436893203883,30.0606605257246,48.0123412839682,42.1,94.0310905423045,2.55132312804082,1.88679245283019,2.10039159843361,0,10.6791338582677,11.2761137679336,2.1,"CITY OF PLYMOUTH SHEBOYGAN","60271",1.38954723806509,6064.56532685739
"2889","5511763700","06000US5511763700",8427,27285,31413,4.85436893203883,30.0606605257246,48.0123412839682,42.1,94.0310905423045,2.55132312804082,1.88679245283019,2.10039159843361,0,10.6791338582677,11.2761137679336,2.1,"CITY OF PLYMOUTH SHEBOYGAN","60271",1.38954723806509,6064.56532685739
"2890","5511763700","06000US5511763700",8427,27285,31413,4.85436893203883,30.0606605257246,48.0123412839682,42.1,94.0310905423045,2.55132312804082,1.88679245283019,2.10039159843361,0,10.6791338582677,11.2761137679336,2.1,"CITY OF PLYMOUTH SHEBOYGAN","60271",1.38954723806509,6064.56532685739
"2891","5511763700","06000US5511763700",8427,27285,31413,4.85436893203883,30.0606605257246,48.0123412839682,42.1,94.0310905423045,2.55132312804082,1.88679245283019,2.10039159843361,0,10.6791338582677,11.2761137679336,2.1,"CITY OF PLYMOUTH SHEBOYGAN","60271",1.38954723806509,6064.56532685739
"2892","5511763725","06000US5511763725",3186,37431,30625,3.84615384615385,31.8491032776747,50.345260514752,46.9,98.210922787194,0.502197112366604,0.219711236660389,0.470809792843691,0,5.87242659466757,2.51572327044025,2.73,"TOWN OF PLYMOUTH SHEBOYGAN","60016",19.7475799377904,161.336224997527
"2893","5511766200","06000US5511766200",1550,29667,33412,6.26283367556468,21.2014134275618,51.0967741935484,43,97.2903225806452,0,1.48387096774194,3.67741935483871,0.258064516129032,11.7726657645467,12.1813031161473,2.2,"VILLAGE OF RANDOM LAKE SHEBOYGAN","60176",3.31234486163262,467.946444210528
"2894","5511767150","06000US5511767150",1938,40112,32832,4.5489006823351,20.148637489678,49.6388028895769,51.8,99.0196078431373,0.206398348813209,0.257997936016512,0.412796697626419,0.464396284829721,3.2967032967033,5.21642619311876,2.14,"TOWN OF RHINE SHEBOYGAN","60018",28.8122141436618,67.2631402202156
"2895","5511770350","06000US5511770350",366,31475,30809,3.86266094420601,12.962962962963,50,49.6,98.0874316939891,0.546448087431694,0,1.63934426229508,1.36612021857923,5.89887640449438,7.00636942675159,2.33,"TOWN OF RUSSELL SHEBOYGAN","60020",62.4391437557182,5.86170754409939
"2896","5511772350","06000US5511772350",1719,31403,34202,4.93023255813953,13.0252100840336,51.4834205933682,46.2,94.5898778359511,0,0.232693426410704,2.21058755090169,0,2.46542393265183,4.28360413589365,2.51,"TOWN OF SCOTT SHEBOYGAN","60022",52.2761518192249,32.8830631211042
"2897","5511772975","06000US5511772975",48853,22171,24048,6.52433409501722,17.3593743797388,49.5691155097947,36.5,82.3409002517757,1.90776410865249,10.5582052279287,10.4251530100506,0.196507891019999,14.8480482053969,18.728633007977,2.38,"CITY OF SHEBOYGAN SHEBOYGAN","60281",3.84249799592555,12713.8647962346
"2898","5511772975","06000US5511772975",48853,22171,24048,6.52433409501722,17.3593743797388,49.5691155097947,36.5,82.3409002517757,1.90776410865249,10.5582052279287,10.4251530100506,0.196507891019999,14.8480482053969,18.728633007977,2.38,"CITY OF SHEBOYGAN SHEBOYGAN","60281",3.84249799592555,12713.8647962346
"2899","5511772975","06000US5511772975",48853,22171,24048,6.52433409501722,17.3593743797388,49.5691155097947,36.5,82.3409002517757,1.90776410865249,10.5582052279287,10.4251530100506,0.196507891019999,14.8480482053969,18.728633007977,2.38,"CITY OF SHEBOYGAN SHEBOYGAN","60281",3.84249799592555,12713.8647962346
"2900","5511772975","06000US5511772975",48853,22171,24048,6.52433409501722,17.3593743797388,49.5691155097947,36.5,82.3409002517757,1.90776410865249,10.5582052279287,10.4251530100506,0.196507891019999,14.8480482053969,18.728633007977,2.38,"CITY OF SHEBOYGAN SHEBOYGAN","60281",3.84249799592555,12713.8647962346
"2901","5511772975","06000US5511772975",48853,22171,24048,6.52433409501722,17.3593743797388,49.5691155097947,36.5,82.3409002517757,1.90776410865249,10.5582052279287,10.4251530100506,0.196507891019999,14.8480482053969,18.728633007977,2.38,"CITY OF SHEBOYGAN SHEBOYGAN","60281",3.84249799592555,12713.8647962346
"2902","5511772975","06000US5511772975",48853,22171,24048,6.52433409501722,17.3593743797388,49.5691155097947,36.5,82.3409002517757,1.90776410865249,10.5582052279287,10.4251530100506,0.196507891019999,14.8480482053969,18.728633007977,2.38,"CITY OF SHEBOYGAN SHEBOYGAN","60281",3.84249799592555,12713.8647962346
"2903","5511772975","06000US5511772975",48853,22171,24048,6.52433409501722,17.3593743797388,49.5691155097947,36.5,82.3409002517757,1.90776410865249,10.5582052279287,10.4251530100506,0.196507891019999,14.8480482053969,18.728633007977,2.38,"CITY OF SHEBOYGAN SHEBOYGAN","60281",3.84249799592555,12713.8647962346
"2904","5511772975","06000US5511772975",48853,22171,24048,6.52433409501722,17.3593743797388,49.5691155097947,36.5,82.3409002517757,1.90776410865249,10.5582052279287,10.4251530100506,0.196507891019999,14.8480482053969,18.728633007977,2.38,"CITY OF SHEBOYGAN SHEBOYGAN","60281",3.84249799592555,12713.8647962346
"2905","5511772975","06000US5511772975",48853,22171,24048,6.52433409501722,17.3593743797388,49.5691155097947,36.5,82.3409002517757,1.90776410865249,10.5582052279287,10.4251530100506,0.196507891019999,14.8480482053969,18.728633007977,2.38,"CITY OF SHEBOYGAN SHEBOYGAN","60281",3.84249799592555,12713.8647962346
"2906","5511772975","06000US5511772975",48853,22171,24048,6.52433409501722,17.3593743797388,49.5691155097947,36.5,82.3409002517757,1.90776410865249,10.5582052279287,10.4251530100506,0.196507891019999,14.8480482053969,18.728633007977,2.38,"CITY OF SHEBOYGAN SHEBOYGAN","60281",3.84249799592555,12713.8647962346
"2907","5511772975","06000US5511772975",48853,22171,24048,6.52433409501722,17.3593743797388,49.5691155097947,36.5,82.3409002517757,1.90776410865249,10.5582052279287,10.4251530100506,0.196507891019999,14.8480482053969,18.728633007977,2.38,"CITY OF SHEBOYGAN SHEBOYGAN","60281",3.84249799592555,12713.8647962346
"2908","5511772975","06000US5511772975",48853,22171,24048,6.52433409501722,17.3593743797388,49.5691155097947,36.5,82.3409002517757,1.90776410865249,10.5582052279287,10.4251530100506,0.196507891019999,14.8480482053969,18.728633007977,2.38,"CITY OF SHEBOYGAN SHEBOYGAN","60281",3.84249799592555,12713.8647962346
"2909","5511772975","06000US5511772975",48853,22171,24048,6.52433409501722,17.3593743797388,49.5691155097947,36.5,82.3409002517757,1.90776410865249,10.5582052279287,10.4251530100506,0.196507891019999,14.8480482053969,18.728633007977,2.38,"CITY OF SHEBOYGAN SHEBOYGAN","60281",3.84249799592555,12713.8647962346
"2910","5511772975","06000US5511772975",48853,22171,24048,6.52433409501722,17.3593743797388,49.5691155097947,36.5,82.3409002517757,1.90776410865249,10.5582052279287,10.4251530100506,0.196507891019999,14.8480482053969,18.728633007977,2.38,"CITY OF SHEBOYGAN SHEBOYGAN","60281",3.84249799592555,12713.8647962346
"2911","5511772975","06000US5511772975",48853,22171,24048,6.52433409501722,17.3593743797388,49.5691155097947,36.5,82.3409002517757,1.90776410865249,10.5582052279287,10.4251530100506,0.196507891019999,14.8480482053969,18.728633007977,2.38,"CITY OF SHEBOYGAN SHEBOYGAN","60281",3.84249799592555,12713.8647962346
"2912","5511772975","06000US5511772975",48853,22171,24048,6.52433409501722,17.3593743797388,49.5691155097947,36.5,82.3409002517757,1.90776410865249,10.5582052279287,10.4251530100506,0.196507891019999,14.8480482053969,18.728633007977,2.38,"CITY OF SHEBOYGAN SHEBOYGAN","60281",3.84249799592555,12713.8647962346
"2913","5511772975","06000US5511772975",48853,22171,24048,6.52433409501722,17.3593743797388,49.5691155097947,36.5,82.3409002517757,1.90776410865249,10.5582052279287,10.4251530100506,0.196507891019999,14.8480482053969,18.728633007977,2.38,"CITY OF SHEBOYGAN SHEBOYGAN","60281",3.84249799592555,12713.8647962346
"2914","5511772975","06000US5511772975",48853,22171,24048,6.52433409501722,17.3593743797388,49.5691155097947,36.5,82.3409002517757,1.90776410865249,10.5582052279287,10.4251530100506,0.196507891019999,14.8480482053969,18.728633007977,2.38,"CITY OF SHEBOYGAN SHEBOYGAN","60281",3.84249799592555,12713.8647962346
"2915","5511772975","06000US5511772975",48853,22171,24048,6.52433409501722,17.3593743797388,49.5691155097947,36.5,82.3409002517757,1.90776410865249,10.5582052279287,10.4251530100506,0.196507891019999,14.8480482053969,18.728633007977,2.38,"CITY OF SHEBOYGAN SHEBOYGAN","60281",3.84249799592555,12713.8647962346
"2916","5511772975","06000US5511772975",48853,22171,24048,6.52433409501722,17.3593743797388,49.5691155097947,36.5,82.3409002517757,1.90776410865249,10.5582052279287,10.4251530100506,0.196507891019999,14.8480482053969,18.728633007977,2.38,"CITY OF SHEBOYGAN SHEBOYGAN","60281",3.84249799592555,12713.8647962346
"2917","5511772975","06000US5511772975",48853,22171,24048,6.52433409501722,17.3593743797388,49.5691155097947,36.5,82.3409002517757,1.90776410865249,10.5582052279287,10.4251530100506,0.196507891019999,14.8480482053969,18.728633007977,2.38,"CITY OF SHEBOYGAN SHEBOYGAN","60281",3.84249799592555,12713.8647962346
"2918","5511772975","06000US5511772975",48853,22171,24048,6.52433409501722,17.3593743797388,49.5691155097947,36.5,82.3409002517757,1.90776410865249,10.5582052279287,10.4251530100506,0.196507891019999,14.8480482053969,18.728633007977,2.38,"CITY OF SHEBOYGAN SHEBOYGAN","60281",3.84249799592555,12713.8647962346
"2919","5511772975","06000US5511772975",48853,22171,24048,6.52433409501722,17.3593743797388,49.5691155097947,36.5,82.3409002517757,1.90776410865249,10.5582052279287,10.4251530100506,0.196507891019999,14.8480482053969,18.728633007977,2.38,"CITY OF SHEBOYGAN SHEBOYGAN","60281",3.84249799592555,12713.8647962346
"2920","5511772975","06000US5511772975",48853,22171,24048,6.52433409501722,17.3593743797388,49.5691155097947,36.5,82.3409002517757,1.90776410865249,10.5582052279287,10.4251530100506,0.196507891019999,14.8480482053969,18.728633007977,2.38,"CITY OF SHEBOYGAN SHEBOYGAN","60281",3.84249799592555,12713.8647962346
"2921","5511772975","06000US5511772975",48853,22171,24048,6.52433409501722,17.3593743797388,49.5691155097947,36.5,82.3409002517757,1.90776410865249,10.5582052279287,10.4251530100506,0.196507891019999,14.8480482053969,18.728633007977,2.38,"CITY OF SHEBOYGAN SHEBOYGAN","60281",3.84249799592555,12713.8647962346
"2922","5511772975","06000US5511772975",48853,22171,24048,6.52433409501722,17.3593743797388,49.5691155097947,36.5,82.3409002517757,1.90776410865249,10.5582052279287,10.4251530100506,0.196507891019999,14.8480482053969,18.728633007977,2.38,"CITY OF SHEBOYGAN SHEBOYGAN","60281",3.84249799592555,12713.8647962346
"2923","5511773000","06000US5511773000",7286,33703,33904,1.64762741652021,23.1227651966627,50.9744715893494,46.1,97.1177600878397,0,1.81169365907219,4.30963491627779,0.329398847104035,3.14047248550007,7.15463237718431,2.39,"TOWN OF SHEBOYGAN SHEBOYGAN","60024",3.15207342290185,2311.49437924336
"2924","5511773025","06000US5511773025",7803,28427,31087,6.41273940176458,23.7605238540692,47.4561066256568,44.3,96.9883378187877,0,1.20466487248494,4.76739715494041,0,4.8307896483079,8.1524926686217,2.27,"CITY OF SHEBOYGAN FALLS SHEBOYGAN","60282",0.430249168078725,18136.0025281263
"2925","5511773025","06000US5511773025",7803,28427,31087,6.41273940176458,23.7605238540692,47.4561066256568,44.3,96.9883378187877,0,1.20466487248494,4.76739715494041,0,4.8307896483079,8.1524926686217,2.27,"CITY OF SHEBOYGAN FALLS SHEBOYGAN","60282",0.430249168078725,18136.0025281263
"2926","5511773025","06000US5511773025",7803,28427,31087,6.41273940176458,23.7605238540692,47.4561066256568,44.3,96.9883378187877,0,1.20466487248494,4.76739715494041,0,4.8307896483079,8.1524926686217,2.27,"CITY OF SHEBOYGAN FALLS SHEBOYGAN","60282",0.430249168078725,18136.0025281263
"2927","5511773050","06000US5511773050",1801,34390,28623,1.68350168350168,17.7777777777778,50.4719600222099,51.3,97.3903387007218,0,0.666296501943365,3.94225430316491,0.333148250971682,2.6091888825865,4.2713567839196,2.26,"TOWN OF SHEBOYGAN FALLS SHEBOYGAN","60026",38.9080425203724,46.2886304048062
"2928","5511773425","06000US5511773425",1385,32736,33029,3.59085963003264,20.9558823529412,51.1191335740072,48,99.1335740072202,0,0,0.794223826714801,0,4.40298507462687,4.51127819548872,2.6,"TOWN OF SHERMAN SHEBOYGAN","60028",61.662078685696,22.461130560642
"2929","5511783100","06000US5511783100",542,23413,29583,3.04709141274238,14.6964856230032,52.9520295202952,38.1,95.7564575645756,2.02952029520295,0.738007380073801,1.1070110701107,0.18450184501845,6.35838150289017,6.10328638497653,2.54,"VILLAGE OF WALDO SHEBOYGAN","60191",2.62243505817039,206.678139964366
"2930","5511787500","06000US5511787500",3332,34436,38288,2.58249641319943,23.6542443064182,50.4201680672269,47,96.5486194477791,0,1.41056422569028,2.34093637454982,0.360144057623049,3.19116293341516,4.51010886469673,2.59,"TOWN OF WILSON SHEBOYGAN","60030",10.3295184223096,322.57070114746
"2931","5511903900","06000US5511903900",411,24001,28036,1.8957345971564,4.37158469945355,54.014598540146,35.6,96.5936739659367,0,0,2.67639902676399,0,39.8416886543536,8.27586206896552,2.83,"TOWN OF AURORA TAYLOR","61002",88.953035866814,4.62041566085923
"2932","5511910400","06000US5511910400",854,22269,24667,6.09756097560976,4.59518599562363,55.0351288056206,37.9,99.6487119437939,0,0,5.3864168618267,0,18.4146341463415,14.8484848484848,2.59,"TOWN OF BROWNING TAYLOR","61004",94.5368671447182,9.03351280609592
"2933","5511914200","06000US5511914200",803,30320,27197,4.55445544554455,5.97345132743363,48.5678704856787,40.7,99.7509339975093,0,0,1.2453300124533,0,9.80645161290323,5.89970501474926,2.37,"TOWN OF CHELSEA TAYLOR","61006",105.896930054654,7.58284493786142
"2934","5511915450","06000US5511915450",254,26197,26161,4.02298850574713,11.7283950617284,55.5118110236221,52.3,100,0,0,0,0,10.8,9.75609756097561,2.07,"TOWN OF CLEVELAND TAYLOR","61008",92.701933058742,2.73996443891897
"2935","5511919225","06000US5511919225",644,25490,29118,1.51515151515152,7.93201133144476,53.416149068323,41,99.5341614906832,0,0,1.70807453416149,0,8.22147651006711,8.04597701149425,2.47,"TOWN OF DEER CREEK TAYLOR","61010",88.7652609195613,7.25509048617105
"2936","5511926425","06000US5511926425",265,23823,29250,0.694444444444444,14.0740740740741,52.8301886792453,43.9,98.1132075471698,0.754716981132076,0,0.377358490566038,0,9.56175298804781,7.01754385964912,2.32,"TOWN OF FORD TAYLOR","61012",91.0624515587797,2.91009077247328
"2937","5511929175","06000US5511929175",388,22716,22679,5.20833333333333,25.1461988304094,52.8350515463918,51.4,97.1649484536082,1.54639175257732,0,1.80412371134021,0,21.6138328530259,21.9895287958115,1.9,"VILLAGE OF GILMAN TAYLOR","61131",6.07474396381256,63.8710046565466
"2938","5511929837","06000US5511929837",520,22261,26500,1.88087774294671,13.0434782608696,54.0384615384615,41.4,97.3076923076923,0.384615384615385,0,1.53846153846154,0,13.9630390143737,8.41584158415842,2.57,"TOWN OF GOODRICH TAYLOR","61014",94.0415241387475,5.52947227049191
"2939","5511931600","06000US5511931600",664,27212,26927,2.09424083769634,10.3244837758112,50.4518072289157,45.2,99.2469879518072,0.451807228915663,0,1.50602409638554,0.301204819277108,6.0882800608828,3.41296928327645,2.27,"TOWN OF GREENWOOD TAYLOR","61016",140.90570406507,4.71237132950533
"2940","5511931750","06000US5511931750",258,24839,28929,7.97546012269939,7.89473684210526,52.3255813953488,46.4,100,0,0,0.775193798449612,0,6.07287449392713,2.72727272727273,2.35,"TOWN OF GROVER TAYLOR","61018",185.095058970285,1.39387837490259
"2941","5511932300","06000US5511932300",710,31468,29167,4.86257928118393,9.86547085201794,46.4788732394366,49.5,99.5774647887324,0,0,0.563380281690141,0.28169014084507,4.98533724340176,3.2051282051282,2.28,"TOWN OF HAMMEL TAYLOR","61020",45.9669749115971,15.4458717669688
"2942","5511935525","06000US5511935525",975,17674,25089,3.51201478743068,6.81818181818182,55.1794871794872,35.6,99.1794871794872,0,0.512820512820513,0,0.307692307692308,25.4545454545455,5.84615384615385,3,"TOWN OF HOLWAY TAYLOR","61022",94.1867122053464,10.3517786869373
"2943","5511938627","06000US5511938627",327,21899,28472,6.25,13.0681818181818,47.7064220183486,50.2,98.7767584097859,1.22324159021407,0,0,0,10.126582278481,9.09090909090909,2.29,"TOWN OF JUMP RIVER TAYLOR","61024",93.1517101888852,3.51040253943741
"2944","5511944900","06000US5511944900",1141,23212,26552,3.58680057388809,10.7084019769358,50.3943908851884,41.5,93.5144609991236,0,0.7011393514461,7.97546012269939,0.438212094653812,16.1913523459062,12.0535714285714,2.55,"TOWN OF LITTLE BLACK TAYLOR","61026",45.1291879046081,25.2829721290751
"2945","5511946150","06000US5511946150",100,17563,18542,1.42857142857143,13.7254901960784,41,50,100,0,0,0,0,16,36.0655737704918,1.64,"VILLAGE OF LUBLIN TAYLOR","61146",3.95383175833729,25.2919208788118
"2946","5511946925","06000US5511946925",373,17698,22500,3.15789473684211,11.3095238095238,54.6916890080429,43.9,100,0,0,0,0,13.091922005571,14.2857142857143,2.8,"TOWN OF MAPLEHURST TAYLOR","61028",93.1570097753074,4.00399283853859
"2947","5511948925","06000US5511948925",385,21699,23824,2.66666666666667,3.68421052631579,56.3636363636364,44.5,99.7402597402597,0,0,1.2987012987013,0,9.47075208913649,16.7664670658683,2.31,"TOWN OF MCKINLEY TAYLOR","61030",93.1199543631772,4.13445219805909
"2948","5511950425","06000US5511950425",4338,22997,21750,6.61512027491409,19.1176470588235,49.0548639926233,44.8,97.0032272936837,1.26786537574919,0,1.08344859382204,0.714615029967727,11.8427518427518,7.9357581483231,1.97,"CITY OF MEDFORD TAYLOR","61251",0.554061237589701,7829.4594634906
"2949","5511950450","06000US5511950450",2579,30436,30725,4.29835651074589,14.1887304820095,50.9499806126406,44,99.3020550601008,0,0,0.232648313299729,0.232648313299729,4.28,7.08050436469447,2.5,"TOWN OF MEDFORD TAYLOR","61032",33.8226552489042,76.2506663365394
"2950","5511953550","06000US5511953550",390,29956,29600,3.44827586206897,14.1592920353982,50.7692307692308,47.2,96.6666666666667,0.512820512820513,1.79487179487179,0.769230769230769,0,2.98913043478261,6.49350649350649,2.53,"TOWN OF MOLITOR TAYLOR","61034",93.4953919341915,4.17132857493671
"2951","5511962100","06000US5511962100",201,20453,NA,0.970873786407767,13.1313131313131,56.2189054726368,37.5,100,0,0,0,0,33.6842105263158,13.75,2.51,"TOWN OF PERSHING TAYLOR","61036",92.4768820799085,2.17351618565943
"2952","5511967275","06000US5511967275",1061,19684,18917,6.34615384615385,15.5982905982906,47.502356267672,39,87.8416588124411,2.45051837888784,0,6.40904806786051,0,21.1122554067971,19.5067264573991,2.29,"VILLAGE OF RIB LAKE TAYLOR","61176",5.72023432956154,185.481911906453
"2953","5511967300","06000US5511967300",730,25711,26622,3.45572354211663,12.8571428571429,53.1506849315069,45.5,100,0,0,1.0958904109589,0,9.01408450704225,9.96784565916399,2.35,"TOWN OF RIB LAKE TAYLOR","61038",46.5755530438393,15.6734585483695
"2954","5511969400","06000US5511969400",466,22674,24063,2.91970802919708,7.56302521008403,56.6523605150215,39.7,99.5708154506438,0,0,0,0,21.9178082191781,9.89583333333333,2.43,"TOWN OF ROOSEVELT TAYLOR","61040",97.2652904456502,4.79102049523402
"2955","5511977100","06000US5511977100",605,18697,25291,3.83480825958702,8.13559322033898,43.1404958677686,38.2,98.3471074380165,0,0.661157024793388,0.330578512396694,0,18.3928571428571,18.8191881918819,2.23,"VILLAGE OF STETSONVILLE TAYLOR","61181",1.01333128174052,597.040682451683
"2956","5511978950","06000US5511978950",421,21877,25515,7.90513833992095,14.6666666666667,54.8693586698337,42.3,99.5249406175772,0,0,0.475059382422803,0,19.8473282442748,8.33333333333333,2.7,"TOWN OF TAFT TAYLOR","61042",95.018312484395,4.43072486757899
"2957","5511985450","06000US5511985450",706,24968,25625,5.54216867469879,10.6493506493506,54.3909348441926,43.4,99.7167138810198,0,0,0,0,9.46745562130178,8.30564784053156,2.35,"TOWN OF WESTBORO TAYLOR","61044",324.873098405881,2.17315623689456
"2958","5512100925","06000US5512100925",526,25073,28750,2.07715133531157,16.1184210526316,54.1825095057034,40.8,98.8593155893536,0.380228136882129,0.760456273764259,0,0,8.05500982318271,8.09523809523809,2.5,"TOWN OF ALBION TREMPEALEAU","62002",52.3365631118985,10.0503351524131
"2959","5512102500","06000US5512102500",2947,19017,25836,2.58519388954172,12.0473537604457,53.4441805225653,30.9,71.1231761112996,2.13776722090261,0.644723447573804,33.050559891415,0,17.6299527444566,12.1747211895911,2.69,"CITY OF ARCADIA TREMPEALEAU","62201",3.62056667564587,813.960980148029
"2960","5512102525","06000US5512102525",1732,30824,34071,3.02734375,25.2336448598131,52.6558891454965,42.9,94.8036951501155,0,0.346420323325635,4.21478060046189,0,7.06521739130435,5.19877675840979,2.65,"TOWN OF ARCADIA TREMPEALEAU","62004",105.536543783877,16.411376930695
"2961","5512108075","06000US5512108075",1310,23934,23919,2.47093023255814,15.8069883527454,44.6564885496183,35.8,97.5572519083969,0,0.763358778625954,2.29007633587786,0,13.796058269066,10.5263157894737,2.32,"CITY OF BLAIR TREMPEALEAU","62206",4.08668998405931,320.552820279941
