CountyName,MunicipalityName,ReportingUnitText,Congressional,SenateDistrict,AssemblyDistrict,MITT ROMNEY/PAUL RYAN,BARACK OBAMA/JOE BIDEN,VIRGIL GOODE/JIM CLYMER,GARY JOHNSON/JAMES P. GRAY,"GLORIA LA RIVA/FILBERTO RAMIREZ, JR.",JERRY WHITE/PHYLLIS SCHERRER,JILL STEIN/BEN MANSKI,ROSS C. ROCKY ANDERSON/LUIS J. RODRIGUEZ (WRITE-IN),ROSEANNE BARR/CINDY LEE SHEEHAN (WRITE IN),Scattering
BROWN ,CITY OF GREEN BAY,CITY OF GREEN BAY WARD 46,Congressional - District 8,State Senate - District 2,Assembly - District 4,562,818,3,8,1,0,2,0,1,3
BROWN ,CITY OF GREEN BAY,CITY OF GREEN BAY WARD 47,Congressional - District 8,State Senate - District 2,Assembly - District 4,843,669,1,6,1,0,0,0,0,2
BROWN ,CITY OF GREEN BAY,CITY OF GREEN BAY WARD 5,Congressional - District 8,State Senate - District 30,Assembly - District 88,404,389,0,2,0,0,1,0,0,0
BROWN ,CITY OF GREEN BAY,CITY OF GREEN BAY WARD 6,Congressional - District 8,State Senate - District 30,Assembly - District 88,944,750,2,9,0,0,2,0,0,1
BROWN ,CITY OF GREEN BAY,CITY OF GREEN BAY WARD 7,Congressional - District 8,State Senate - District 30,Assembly - District 88,456,462,0,7,0,0,4,0,0,1
BROWN ,CITY OF GREEN BAY,CITY OF GREEN BAY WARD 8,Congressional - District 8,State Senate - District 30,Assembly - District 88,830,797,2,9,1,0,1,0,0,4
BROWN ,CITY OF GREEN BAY,CITY OF GREEN BAY WARD 9,Congressional - District 8,State Senate - District 30,Assembly - District 88,232,419,1,1,0,0,2,0,0,5
BROWN ,TOWN OF EATON,TOWN OF EATON Wards 1-2,Congressional - District 8,State Senate - District 1,Assembly - District 1,483,409,1,8,0,0,2,0,0,3
BROWN ,TOWN OF GLENMORE,TOWN OF GLENMORE Wards 1 - 2,Congressional - District 8,State Senate - District 30,Assembly - District 88,377,255,1,3,0,0,0,0,0,1
BROWN ,TOWN OF GREEN BAY,TOWN OF GREEN BAY Wards 1 - 3,Congressional - District 8,State Senate - District 1,Assembly - District 1,704,454,2,4,1,1,1,0,0,2
BROWN ,TOWN OF HOLLAND,TOWN OF HOLLAND Wards 1 - 2,Congressional - District 8,State Senate - District 1,Assembly - District 2,554,331,1,12,0,0,2,0,0,0
BROWN ,TOWN OF HUMBOLDT,TOWN OF HUMBOLDT Wards 1 - 2,Congressional - District 8,State Senate - District 1,Assembly - District 1,421,326,1,3,0,1,4,0,0,0
BROWN ,TOWN OF LAWRENCE,TOWN OF LAWRENCE Wards 1 - 6,Congressional - District 8,State Senate - District 1,Assembly - District 2,1665,1016,6,15,0,0,2,0,0,4
BROWN ,TOWN OF LEDGEVIEW,"TOWN OF LEDGEVIEW WARDS 1-3, 8-10",Congressional - District 8,State Senate - District 30,Assembly - District 88,1322,789,0,11,0,0,3,0,0,2
BROWN ,TOWN OF LEDGEVIEW,TOWN OF LEDGEVIEW WARDS 4-7,Congressional - District 8,State Senate - District 1,Assembly - District 2,1206,699,2,7,0,0,3,0,0,0
BROWN ,TOWN OF MORRISON,TOWN OF MORRISON Wards 1-2,Congressional - District 8,State Senate - District 1,Assembly - District 2,624,269,1,1,0,0,3,0,0,2
BROWN ,TOWN OF NEW DENMARK,TOWN OF NEW DENMARK Wards 1 - 3,Congressional - District 8,State Senate - District 1,Assembly - District 2,501,408,1,2,0,0,3,0,0,1
BROWN ,TOWN OF PITTSFIELD,TOWN OF PITTSFIELD Wards 1 - 3,Congressional - District 8,State Senate - District 2,Assembly - District 6,996,617,3,11,0,0,3,0,0,1
BROWN ,TOWN OF ROCKLAND,TOWN OF ROCKLAND Wards 1 - 3,Congressional - District 8,State Senate - District 1,Assembly - District 2,684,366,2,3,0,1,1,0,0,0
BROWN ,TOWN OF SCOTT,TOWN OF SCOTT Wards 1-4,Congressional - District 8,State Senate - District 1,Assembly - District 1,1213,1019,0,12,1,0,6,0,0,4
BROWN ,TOWN OF WRIGHTSTOWN,TOWN OF WRIGHTSTOWN Wards 1 - 3,Congressional - District 8,State Senate - District 1,Assembly - District 2,731,464,2,10,0,0,6,0,0,1
BROWN ,VILLAGE OF ALLOUEZ,VILLAGE OF ALLOUEZ Wards 1 - 2,Congressional - District 8,State Senate - District 2,Assembly - District 4,856,1186,6,9,0,0,2,0,0,0
BROWN ,VILLAGE OF ALLOUEZ,VILLAGE OF ALLOUEZ Wards 3 - 4,Congressional - District 8,State Senate - District 2,Assembly - District 4,856,940,3,9,0,0,5,0,0,3
BROWN ,VILLAGE OF ALLOUEZ,VILLAGE OF ALLOUEZ Wards 5 - 6,Congressional - District 8,State Senate - District 2,Assembly - District 4,1295,1037,1,16,0,0,8,0,0,1
BROWN ,VILLAGE OF ALLOUEZ,VILLAGE OF ALLOUEZ Wards 7 - 9,Congressional - District 8,State Senate - District 2,Assembly - District 4,973,907,2,9,0,0,7,0,0,5
BROWN ,VILLAGE OF ASHWAUBENON,VILLAGE OF ASHWAUBENON WD 1&2,Congressional - District 8,State Senate - District 2,Assembly - District 4,567,690,0,14,0,0,2,0,0,3
BROWN ,VILLAGE OF ASHWAUBENON,VILLAGE OF ASHWAUBENON WD 11&12,Congressional - District 8,State Senate - District 2,Assembly - District 4,685,754,4,12,0,0,1,0,0,5
BROWN ,VILLAGE OF ASHWAUBENON,VILLAGE OF ASHWAUBENON WD 3&4,Congressional - District 8,State Senate - District 2,Assembly - District 4,654,697,4,13,0,1,3,0,0,2
BROWN ,VILLAGE OF ASHWAUBENON,VILLAGE OF ASHWAUBENON WD 5&6,Congressional - District 8,State Senate - District 2,Assembly - District 4,795,764,3,10,1,0,3,0,0,3
BROWN ,VILLAGE OF ASHWAUBENON,VILLAGE OF ASHWAUBENON WD 7&8,Congressional - District 8,State Senate - District 2,Assembly - District 4,996,794,4,18,0,0,2,0,0,3
BROWN ,VILLAGE OF ASHWAUBENON,VILLAGE OF ASHWAUBENON WD 9&10,Congressional - District 8,State Senate - District 2,Assembly - District 4,1203,796,2,9,0,1,2,0,0,2
BROWN ,VILLAGE OF BELLEVUE,VILLAGE OF BELLEVUE WARDS 1-6,Congressional - District 8,State Senate - District 30,Assembly - District 88,1842,1852,7,10,1,0,9,0,0,7
BROWN ,VILLAGE OF BELLEVUE,VILLAGE OF BELLEVUE WARDS 7-10,Congressional - District 8,State Senate - District 30,Assembly - District 88,2208,1772,1,13,0,0,10,0,0,1
BROWN ,VILLAGE OF DENMARK,VILLAGE OF DENMARK Wards 1 - 3,Congressional - District 8,State Senate - District 1,Assembly - District 2,528,521,1,7,0,1,2,0,0,2
BROWN ,VILLAGE OF HOBART,VILLAGE OF HOBART WARD 9,Congressional - District 8,State Senate - District 1,Assembly - District 2,0,0,0,0,0,0,0,0,0,0
BROWN ,VILLAGE OF HOBART,VILLAGE OF HOBART WARDS 1-8,Congressional - District 8,State Senate - District 2,Assembly - District 5,2388,1611,4,21,0,1,8,0,0,7
BROWN ,VILLAGE OF HOWARD,VILLAGE OF HOWARD Ward 13&14,Congressional - District 8,State Senate - District 30,Assembly - District 89,581,446,2,3,0,0,2,0,0,0
BROWN ,VILLAGE OF HOWARD,VILLAGE OF HOWARD Ward 15&16,Congressional - District 8,State Senate - District 2,Assembly - District 5,744,492,9,4,1,0,1,0,0,2
BROWN ,VILLAGE OF HOWARD,"VILLAGE OF HOWARD Ward 3, 4 & 6",Congressional - District 8,State Senate - District 30,Assembly - District 89,631,746,7,5,0,0,5,0,0,3
BROWN ,VILLAGE OF HOWARD,VILLAGE OF HOWARD Ward 5,Congressional - District 8,State Senate - District 2,Assembly - District 4,198,190,0,5,0,0,2,0,0,1
BROWN ,VILLAGE OF HOWARD,VILLAGE OF HOWARD Ward 7,Congressional - District 8,State Senate - District 2,Assembly - District 5,306,200,2,1,0,0,1,0,0,0
BROWN ,VILLAGE OF HOWARD,"VILLAGE OF HOWARD Ward 9, 10 & 18",Congressional - District 8,State Senate - District 2,Assembly - District 4,1015,785,4,8,0,1,4,0,0,2
BROWN ,VILLAGE OF HOWARD,VILLAGE OF HOWARD Wards 1 & 12,Congressional - District 8,State Senate - District 30,Assembly - District 89,579,468,0,13,0,0,2,0,0,0
BROWN ,VILLAGE OF HOWARD,"VILLAGE OF HOWARD Wards 2, 8 & 11",Congressional - District 8,State Senate - District 2,Assembly - District 4,1421,1003,1,16,0,0,5,0,0,5
BROWN ,VILLAGE OF PULASKI,VILLAGE OF PULASKI WARDS 1-3 & 6,Congressional - District 8,State Senate - District 2,Assembly - District 6,786,738,5,19,0,0,6,0,0,5
BROWN ,VILLAGE OF SUAMICO,VILLAGE OF SUAMICO Ward 1-4,Congressional - District 8,State Senate - District 30,Assembly - District 89,2073,1125,6,13,1,0,3,0,0,3
BROWN ,VILLAGE OF SUAMICO,VILLAGE OF SUAMICO Ward 5-8,Congressional - District 8,State Senate - District 30,Assembly - District 89,2253,1357,5,7,1,0,1,0,0,3
BROWN ,VILLAGE OF WRIGHTSTOWN,VILLAGE OF WRIGHTSTOWN Wards 1-2-3,Congressional - District 8,State Senate - District 1,Assembly - District 2,760,557,6,5,0,0,0,0,0,5
BUFFALO ,CITY OF ALMA,CITY OF ALMA Wards 1 - 2,Congressional - District 3,State Senate - District 31,Assembly - District 92,210,234,0,3,0,1,1,0,0,1
BUFFALO ,CITY OF BUFFALO CITY,CITY OF BUFFALO CITY Ward 1,Congressional - District 3,State Senate - District 31,Assembly - District 92,261,293,2,3,1,0,0,0,0,3
BUFFALO ,CITY OF FOUNTAIN CITY,CITY OF FOUNTAIN CITY Ward 1 & 2,Congressional - District 3,State Senate - District 31,Assembly - District 92,200,261,2,7,0,0,2,0,0,0
BUFFALO ,CITY OF MONDOVI,CITY OF MONDOVI Wards 1-3,Congressional - District 3,State Senate - District 31,Assembly - District 92,509,631,9,4,1,0,0,0,0,1
BUFFALO ,TOWN OF ALMA,TOWN OF ALMA Ward 1,Congressional - District 3,State Senate - District 31,Assembly - District 92,82,97,1,0,0,0,2,0,0,0
BUFFALO ,TOWN OF BELVIDERE,TOWN OF BELVIDERE Ward 1,Congressional - District 3,State Senate - District 31,Assembly - District 92,131,118,0,1,0,0,0,0,1,0
BUFFALO ,TOWN OF BUFFALO,TOWN OF BUFFALO Ward 1,Congressional - District 3,State Senate - District 31,Assembly - District 92,190,207,2,4,0,0,3,0,0,0
BUFFALO ,TOWN OF CANTON,TOWN OF CANTON Ward 1,Congressional - District 3,State Senate - District 31,Assembly - District 92,63,76,1,0,0,0,0,0,0,0
BUFFALO ,TOWN OF CROSS,TOWN OF CROSS Ward 1,Congressional - District 3,State Senate - District 31,Assembly - District 92,106,101,0,1,0,0,0,0,0,0
BUFFALO ,TOWN OF DOVER,TOWN OF DOVER Ward 1,Congressional - District 3,State Senate - District 31,Assembly - District 92,111,124,2,2,0,1,0,0,0,0
BUFFALO ,TOWN OF GILMANTON,TOWN OF GILMANTON Ward 1,Congressional - District 3,State Senate - District 31,Assembly - District 92,89,136,0,1,0,0,0,0,0,1
BUFFALO ,TOWN OF GLENCOE,TOWN OF GLENCOE Ward 1,Congressional - District 3,State Senate - District 31,Assembly - District 92,128,107,0,1,0,0,0,0,0,0
BUFFALO ,TOWN OF LINCOLN,TOWN OF LINCOLN Ward 1,Congressional - District 3,State Senate - District 31,Assembly - District 92,61,49,0,1,0,0,0,0,0,0
BUFFALO ,TOWN OF MAXVILLE,TOWN OF MAXVILLE Ward 1,Congressional - District 3,State Senate - District 31,Assembly - District 93,102,61,0,0,0,0,0,0,0,1
BUFFALO ,TOWN OF MILTON,TOWN OF MILTON Ward 1,Congressional - District 3,State Senate - District 31,Assembly - District 92,131,172,2,1,0,0,1,0,0,0
BUFFALO ,TOWN OF MODENA,TOWN OF MODENA Ward 1,Congressional - District 3,State Senate - District 31,Assembly - District 92,86,89,0,0,0,0,0,0,0,2
BUFFALO ,TOWN OF MONDOVI,TOWN OF MONDOVI Ward 1,Congressional - District 3,State Senate - District 31,Assembly - District 92,131,131,0,3,0,0,0,0,0,0
BUFFALO ,TOWN OF MONTANA,TOWN OF MONTANA Ward 1,Congressional - District 3,State Senate - District 31,Assembly - District 92,79,67,3,0,0,1,0,0,0,0
BUFFALO ,TOWN OF NAPLES,TOWN OF NAPLES Ward 1,Congressional - District 3,State Senate - District 31,Assembly - District 92,203,154,0,5,0,1,2,0,0,0
BUFFALO ,TOWN OF NELSON,TOWN OF NELSON Ward 1,Congressional - District 3,State Senate - District 31,Assembly - District 92,172,136,0,0,0,0,1,0,0,1
BUFFALO ,TOWN OF WAUMANDEE,TOWN OF WAUMANDEE Ward 1,Congressional - District 3,State Senate - District 31,Assembly - District 92,157,111,1,1,0,0,0,0,1,2
BUFFALO ,VILLAGE OF COCHRANE,VILLAGE OF COCHRANE Ward 1,Congressional - District 3,State Senate - District 31,Assembly - District 92,100,119,0,1,1,0,2,0,0,0
BUFFALO ,VILLAGE OF NELSON,VILLAGE OF NELSON Ward 1,Congressional - District 3,State Senate - District 31,Assembly - District 92,62,96,4,2,0,0,0,0,0,0
BURNETT ,TOWN OF ANDERSON,TOWN OF ANDERSON WARD 1,Congressional - District 7,State Senate - District 10,Assembly - District 28,126,83,0,0,0,0,1,0,0,1
BURNETT ,TOWN OF BLAINE,TOWN OF BLAINE WARD 1,Congressional - District 7,State Senate - District 25,Assembly - District 73,56,58,2,3,0,0,0,0,0,0
BURNETT ,TOWN OF DANIELS,TOWN OF DANIELS WARD 1,Congressional - District 7,State Senate - District 10,Assembly - District 28,227,141,3,5,1,0,2,0,0,0
BURNETT ,TOWN OF DEWEY,TOWN OF DEWEY WARD 1,Congressional - District 7,State Senate - District 25,Assembly - District 73,136,122,0,2,0,0,2,0,0,0
BURNETT ,TOWN OF GRANTSBURG,TOWN OF GRANTSBURG WARDS 1-3,Congressional - District 7,State Senate - District 10,Assembly - District 28,316,226,1,8,0,0,0,0,0,1
BURNETT ,TOWN OF JACKSON,TOWN OF JACKSON WARD 1,Congressional - District 7,State Senate - District 25,Assembly - District 73,284,279,2,2,1,0,1,0,0,1
BURNETT ,TOWN OF LA FOLLETTE,TOWN OF LA FOLLETTE WARDS 1-2,Congressional - District 7,State Senate - District 25,Assembly - District 73,149,149,2,0,0,0,1,0,0,1
BURNETT ,TOWN OF LINCOLN,TOWN OF LINCOLN WARD 1,Congressional - District 7,State Senate - District 10,Assembly - District 28,75,78,2,3,0,0,1,0,0,0
BURNETT ,TOWN OF MEENON,TOWN OF MEENON WARDS 1-3,Congressional - District 7,State Senate - District 10,Assembly - District 28,289,251,1,0,0,0,0,0,0,3
BURNETT ,TOWN OF OAKLAND,TOWN OF OAKLAND WARDS 1-2,Congressional - District 7,State Senate - District 25,Assembly - District 73,246,292,1,7,0,0,1,0,0,0
BURNETT ,TOWN OF ROOSEVELT,TOWN OF ROOSEVELT WARD 1,Congressional - District 7,State Senate - District 25,Assembly - District 75,62,58,2,1,0,0,0,0,0,1
BURNETT ,TOWN OF RUSK,TOWN OF RUSK WARD 1,Congressional - District 7,State Senate - District 25,Assembly - District 73,118,116,2,0,0,0,0,0,0,7
BURNETT ,TOWN OF SAND LAKE,TOWN OF SAND LAKE WARD 1,Congressional - District 7,State Senate - District 25,Assembly - District 73,111,167,1,4,1,0,2,0,0,0
BURNETT ,TOWN OF SCOTT,TOWN OF SCOTT WARD 1-2,Congressional - District 7,State Senate - District 25,Assembly - District 73,241,168,0,2,1,0,1,0,0,0
BURNETT ,TOWN OF SIREN,TOWN OF SIREN WARDS 1-2,Congressional - District 7,State Senate - District 10,Assembly - District 28,259,233,0,4,0,0,0,0,0,3
BURNETT ,TOWN OF SWISS,TOWN OF SWISS WARDS 1-2,Congressional - District 7,State Senate - District 25,Assembly - District 73,151,255,1,4,0,0,3,0,0,0
BURNETT ,TOWN OF TRADE LAKE,TOWN OF TRADE LAKE WARDS 1-2,Congressional - District 7,State Senate - District 10,Assembly - District 28,310,197,1,5,1,0,5,0,0,2
BURNETT ,TOWN OF UNION,TOWN OF UNION WARD 1,Congressional - District 7,State Senate - District 25,Assembly - District 73,101,90,0,1,0,0,2,0,0,0
BURNETT ,TOWN OF WEBB LAKE,TOWN OF WEBB LAKE WARD 1,Congressional - District 7,State Senate - District 25,Assembly - District 73,145,133,0,2,0,0,0,0,0,0
BURNETT ,TOWN OF WEST MARSHLAND,TOWN OF WEST MARSHLAND WARDS 1-2,Congressional - District 7,State Senate - District 10,Assembly - District 28,118,69,1,0,0,0,0,0,0,0
BURNETT ,TOWN OF WOOD RIVER,TOWN OF WOOD RIVER WARDS 1-3,Congressional - District 7,State Senate - District 10,Assembly - District 28,352,168,3,3,0,0,0,0,0,0
BURNETT ,VILLAGE OF GRANTSBURG,VILLAGE OF GRANTSBURG Wards 1- 3,Congressional - District 7,State Senate - District 10,Assembly - District 28,372,284,0,6,0,0,0,0,0,1
BURNETT ,VILLAGE OF SIREN,VILLAGE OF SIREN Wards 1 & 2,Congressional - District 7,State Senate - District 10,Assembly - District 28,170,182,1,1,0,0,1,0,0,0
BURNETT ,VILLAGE OF WEBSTER,VILLAGE OF WEBSTER WARDS 1-2,Congressional - District 7,State Senate - District 10,Assembly - District 28,136,187,0,1,0,1,1,0,0,0
CALUMET ,CITY OF APPLETON,CITY OF APPLETON Ward 12,Congressional - District 8,State Senate - District 1,Assembly - District 3,68,86,0,0,0,0,1,0,0,0
CALUMET ,CITY OF APPLETON,CITY OF APPLETON Ward 13,Congressional - District 8,State Senate - District 1,Assembly - District 3,418,599,2,2,0,1,2,0,0,1
CALUMET ,CITY OF APPLETON,CITY OF APPLETON Ward 14,Congressional - District 8,State Senate - District 1,Assembly - District 3,405,364,5,8,0,0,0,0,0,1
CALUMET ,CITY OF APPLETON,CITY OF APPLETON Ward 26,Congressional - District 8,State Senate - District 1,Assembly - District 3,548,636,2,16,0,0,5,0,0,0
CALUMET ,CITY OF APPLETON,CITY OF APPLETON Ward 44,Congressional - District 8,State Senate - District 1,Assembly - District 3,502,628,4,17,0,0,4,0,0,3
CALUMET ,CITY OF APPLETON,CITY OF APPLETON Ward 45,Congressional - District 8,State Senate - District 1,Assembly - District 3,710,595,1,11,0,0,4,0,0,0
CALUMET ,CITY OF APPLETON,CITY OF APPLETON Ward 46,Congressional - District 8,State Senate - District 1,Assembly - District 3,58,40,0,0,0,0,0,0,0,0
CALUMET ,CITY OF APPLETON,CITY OF APPLETON Ward 47,Congressional - District 8,State Senate - District 1,Assembly - District 3,0,0,0,0,0,0,0,0,0,0
CALUMET ,CITY OF BRILLION,CITY OF BRILLION WARDS 1-4,Congressional - District 8,State Senate - District 1,Assembly - District 3,835,701,2,13,1,1,1,0,0,3
CALUMET ,CITY OF CHILTON,CITY OF CHILTON Ward 1-5,Congressional - District 8,State Senate - District 9,Assembly - District 25,952,876,3,23,2,1,3,0,0,2
CALUMET ,CITY OF KAUKAUNA,CITY OF KAUKAUNA Ward 11,Congressional - District 8,State Senate - District 1,Assembly - District 3,0,0,0,0,0,0,0,0,0,0
CALUMET ,CITY OF KIEL,CITY OF KIEL Ward 7,Congressional - District 8,State Senate - District 9,Assembly - District 27,75,76,0,1,0,0,0,0,0,0
CALUMET ,CITY OF MENASHA,CITY OF MENASHA Wards 16 - 20,Congressional - District 8,State Senate - District 1,Assembly - District 3,694,627,0,11,0,1,0,0,0,2
CALUMET ,CITY OF NEW HOLSTEIN,CITY OF NEW HOLSTEIN WARDS 1-5,Congressional - District 8,State Senate - District 20,Assembly - District 59,858,853,3,16,2,0,4,0,0,3
CALUMET ,TOWN OF BRILLION,"TOWN OF BRILLION WARDS 1,2",Congressional - District 8,State Senate - District 1,Assembly - District 3,520,287,2,3,1,0,1,0,0,1
CALUMET ,TOWN OF BROTHERTOWN,TOWN OF BROTHERTOWN WARD 1-2,Congressional - District 8,State Senate - District 20,Assembly - District 59,511,246,1,5,0,0,1,0,0,0
CALUMET ,TOWN OF CHARLESTOWN,TOWN OF CHARLESTOWN WARD 1,Congressional - District 8,State Senate - District 9,Assembly - District 25,278,184,1,3,0,0,0,0,0,0
CALUMET ,TOWN OF CHILTON,"TOWN OF CHILTON WARDS 1, 2, 3",Congressional - District 8,State Senate - District 9,Assembly - District 25,414,203,6,4,0,0,0,0,0,0
CALUMET ,TOWN OF HARRISON,TOWN OF HARRISON WARDS 10-12,Congressional - District 8,State Senate - District 1,Assembly - District 3,731,519,1,6,0,0,4,0,0,1
CALUMET ,TOWN OF HARRISON,TOWN OF HARRISON WARDS 1-4,Congressional - District 8,State Senate - District 1,Assembly - District 3,936,736,1,13,0,0,6,0,0,8
CALUMET ,TOWN OF HARRISON,TOWN OF HARRISON WARDS 5-6,Congressional - District 8,State Senate - District 1,Assembly - District 3,680,492,3,10,0,0,2,0,0,4
CALUMET ,TOWN OF HARRISON,TOWN OF HARRISON WARDS 7-9,Congressional - District 8,State Senate - District 1,Assembly - District 3,1035,680,3,11,0,0,3,0,0,4
CALUMET ,TOWN OF NEW HOLSTEIN,"TOWN OF NEW HOLSTEIN WARD 1, 2, 3",Congressional - District 8,State Senate - District 20,Assembly - District 59,487,312,3,4,0,1,2,0,0,4
CALUMET ,TOWN OF RANTOUL,TOWN OF RANTOUL WARD 1,Congressional - District 8,State Senate - District 9,Assembly - District 25,276,151,3,3,0,0,1,0,0,0
CALUMET ,TOWN OF STOCKBRIDGE,TOWN OF STOCKBRIDGE WARDS 1-3,Congressional - District 8,State Senate - District 1,Assembly - District 3,535,345,4,13,0,0,1,0,0,4
CALUMET ,TOWN OF WOODVILLE,TOWN OF WOODVILLE WARD 1,Congressional - District 8,State Senate - District 1,Assembly - District 3,332,179,2,4,0,1,2,0,0,1
CALUMET ,VILLAGE OF HILBERT,VILLAGE OF HILBERT Wards 1 & 2,Congressional - District 8,State Senate - District 9,Assembly - District 25,361,207,1,1,0,0,2,0,0,1
CALUMET ,VILLAGE OF POTTER,VILLAGE OF POTTER WARD 1,Congressional - District 8,State Senate - District 9,Assembly - District 25,85,47,0,6,0,0,0,0,0,0
CALUMET ,VILLAGE OF SHERWOOD,VILLAGE OF SHERWOOD Wards 1 - 4,Congressional - District 8,State Senate - District 1,Assembly - District 3,1021,664,1,10,0,0,7,0,0,1
CALUMET ,VILLAGE OF STOCKBRIDGE,VILLAGE OF STOCKBRIDGE WARD 1,Congressional - District 8,State Senate - District 1,Assembly - District 3,214,156,0,10,0,0,0,0,0,2
CHIPPEWA ,CITY OF BLOOMER,CITY OF BLOOMER Wards 1 - 4,Congressional - District 7,State Senate - District 23,Assembly - District 67,942,802,5,5,0,0,4,0,0,2
CHIPPEWA ,CITY OF CHIPPEWA FALLS,CITY OF CHIPPEWA FALLS WARD 1,Congressional - District 3,State Senate - District 23,Assembly - District 67,348,530,1,10,0,1,2,0,1,3
CHIPPEWA ,CITY OF CHIPPEWA FALLS,CITY OF CHIPPEWA FALLS WARD 2,Congressional - District 3,State Senate - District 23,Assembly - District 67,451,483,1,6,0,0,1,0,0,2
CHIPPEWA ,CITY OF CHIPPEWA FALLS,CITY OF CHIPPEWA FALLS WARD 3,Congressional - District 3,State Senate - District 23,Assembly - District 67,510,599,3,4,0,0,2,0,0,1
CHIPPEWA ,CITY OF CHIPPEWA FALLS,CITY OF CHIPPEWA FALLS WARD 4,Congressional - District 3,State Senate - District 23,Assembly - District 67,334,459,1,11,0,1,3,0,0,0
CHIPPEWA ,CITY OF CHIPPEWA FALLS,CITY OF CHIPPEWA FALLS WARD 5,Congressional - District 3,State Senate - District 23,Assembly - District 67,304,477,1,4,0,1,4,0,0,0
CHIPPEWA ,CITY OF CHIPPEWA FALLS,CITY OF CHIPPEWA FALLS WARD 6,Congressional - District 3,State Senate - District 23,Assembly - District 67,345,513,1,4,0,1,3,0,0,0
CHIPPEWA ,CITY OF CHIPPEWA FALLS,CITY OF CHIPPEWA FALLS WARD 7,Congressional - District 3,State Senate - District 23,Assembly - District 67,373,469,0,3,0,0,1,0,0,0
CHIPPEWA ,CITY OF CORNELL,CITY OF CORNELL Wards 1-4,Congressional - District 7,State Senate - District 23,Assembly - District 67,327,323,1,3,0,0,3,0,0,0
