"","county","municipality","muni_county","reporting_unit_orig","reporting_unit","democrat_votes.rec","democrat_votes.perc","other_votes.rec","other_votes.perc","republican_votes.rec","republican_votes.perc","votes.tot"
"3032","CHIPPEWA","VILLAGE OF BOYD","VILLAGE OF BOYD CHIPPEWA","VILLAGE OF BOYD WARD 1 CHIPPEWA","VILLAGE-OF-BOYD-WARD-1-CHIPPEWA",154,54.0350877192982,4,1.40350877192982,127,44.5614035087719,285
"3033","FOND DU LAC","VILLAGE OF BRANDON","VILLAGE OF BRANDON FOND DU LAC","VILLAGE OF BRANDON WARD 1 FOND DU LAC","VILLAGE-OF-BR-ON-WARD-1-FOND-DU-LAC",172,38.2222222222222,6,1.33333333333333,272,60.4444444444444,450
"3034","KENOSHA","VILLAGE OF BRISTOL","VILLAGE OF BRISTOL KENOSHA","VILLAGE OF BRISTOL WARDS 1,2,3,8 KENOSHA","VILLAGE-OF-BRISTOL-WARD-1-2-3-8-KENOSHA",581,36.8421052631579,18,1.14140773620799,978,62.0164870006341,1577
"3035","KENOSHA","VILLAGE OF BRISTOL","VILLAGE OF BRISTOL KENOSHA","VILLAGE OF BRISTOL WARDS 4,5,6,7 KENOSHA","VILLAGE-OF-BRISTOL-WARD-4-5-6-7-KENOSHA",493,38.4555382215289,13,1.01404056162247,776,60.5304212168487,1282
"3036","MARATHON","VILLAGE OF BROKAW","VILLAGE OF BROKAW MARATHON","VILLAGE OF BROKAW WARD 1 MARATHON","VILLAGE-OF-BROKAW-WARD-1-MARATHON",79,55.2447552447552,2,1.3986013986014,62,43.3566433566434,143
"3037","DANE","VILLAGE OF BROOKLYN","VILLAGE OF BROOKLYN DANE","VILLAGE OF BROOKLYN WARD 1 DANE","VILLAGE-OF-BROOKLYN-WARD-1-DANE",338,65.2509652509653,10,1.93050193050193,170,32.8185328185328,518
"3038","GREEN","VILLAGE OF BROOKLYN","VILLAGE OF BROOKLYN GREEN","VILLAGE OF BROOKLYN WARD 2 GREEN","VILLAGE-OF-BROOKLYN-WARD-2-GREEN",164,67.2131147540984,5,2.04918032786885,75,30.7377049180328,244
"3039","MILWAUKEE","VILLAGE OF BROWN DEER","VILLAGE OF BROWN DEER MILWAUKEE","VILLAGE OF BROWN DEER WARDS 1 - 2 MILWAUKEE","VILLAGE-OF-BROWN-DEER-WARD-1-2-MILWAUKEE",1723,68.8649080735412,29,1.15907274180655,750,29.9760191846523,2502
"3040","MILWAUKEE","VILLAGE OF BROWN DEER","VILLAGE OF BROWN DEER MILWAUKEE","VILLAGE OF BROWN DEER WARDS 3 - 4 MILWAUKEE","VILLAGE-OF-BROWN-DEER-WARD-3-4-MILWAUKEE",1436,58.4690553745928,31,1.26221498371336,989,40.2687296416938,2456
"3041","MILWAUKEE","VILLAGE OF BROWN DEER","VILLAGE OF BROWN DEER MILWAUKEE","VILLAGE OF BROWN DEER WARDS 5 - 6 MILWAUKEE","VILLAGE-OF-BROWN-DEER-WARD-5-6-MILWAUKEE",1496,62.1262458471761,30,1.24584717607973,882,36.6279069767442,2408
"3042","DODGE","VILLAGE OF BROWNSVILLE","VILLAGE OF BROWNSVILLE DODGE","VILLAGE OF BROWNSVILLE WARD 1 DODGE","VILLAGE-OF-BROWNSVILLE-WARD-1-DODGE",104,31.1377245508982,1,0.29940119760479,229,68.562874251497,334
"3043","GREEN","VILLAGE OF BROWNTOWN","VILLAGE OF BROWNTOWN GREEN","VILLAGE OF BROWNTOWN WARD 1 GREEN","VILLAGE-OF-BROWNTOWN-WARD-1-GREEN",76,53.1468531468531,5,3.4965034965035,62,43.3566433566434,143
"3044","RUSK","VILLAGE OF BRUCE","VILLAGE OF BRUCE RUSK","VILLAGE OF BRUCE WARD 1 RUSK","VILLAGE-OF-BRUCE-WARD-1-RUSK",181,51.8624641833811,3,0.859598853868195,165,47.2779369627507,349
"3045","WAUKESHA","VILLAGE OF BUTLER","VILLAGE OF BUTLER WAUKESHA","VILLAGE OF BUTLER WARDS 1-3 WAUKESHA","VILLAGE-OF-BUTLER-WARD-1-3-WAUKESHA",431,39.2889699179581,19,1.73199635369189,647,58.97903372835,1097
"3046","ASHLAND","VILLAGE OF BUTTERNUT","VILLAGE OF BUTTERNUT ASHLAND","VILLAGE OF BUTTERNUT WARDS 1-2 ASHLAND","VILLAGE-OF-BUTTERNUT-WARD-1-2-ASHL-",108,61.7142857142857,1,0.571428571428571,66,37.7142857142857,175
"3047","CHIPPEWA","VILLAGE OF CADOTT","VILLAGE OF CADOTT CHIPPEWA","VILLAGE OF CADOTT WARDS 1 - 2 CHIPPEWA","VILLAGE-OF-CADOTT-WARD-1-2-CHIPPEWA",351,55.9808612440191,3,0.478468899521531,273,43.5406698564593,627
"3048","RACINE","VILLAGE OF CALEDONIA","VILLAGE OF CALEDONIA RACINE","VILLAGE OF CALEDONIA WARD 20 RACINE","VILLAGE-OF-CALEDONIA-WARD-20-RACINE",225,39.198606271777,1,0.174216027874564,348,60.6271777003484,574
"3049","RACINE","VILLAGE OF CALEDONIA","VILLAGE OF CALEDONIA RACINE","VILLAGE OF CALEDONIA WARD 3S RACINE","VILLAGE-OF-CALEDONIA-WARD-3S-RACINE",0,NA,0,NA,0,NA,0
"3050","RACINE","VILLAGE OF CALEDONIA","VILLAGE OF CALEDONIA RACINE","VILLAGE OF CALEDONIA WARDS 1, 2 RACINE","VILLAGE-OF-CALEDONIA-WARD-1-2-RACINE",708,37.8407268840192,19,1.01549973276323,1144,61.1437733832175,1871
"3051","RACINE","VILLAGE OF CALEDONIA","VILLAGE OF CALEDONIA RACINE","VILLAGE OF CALEDONIA WARDS 11, 14, 15, 17 RACINE","VILLAGE-OF-CALEDONIA-WARD-11-14-15-17-RACINE",1285,42.9478609625668,27,0.902406417112299,1680,56.1497326203209,2992
"3052","RACINE","VILLAGE OF CALEDONIA","VILLAGE OF CALEDONIA RACINE","VILLAGE OF CALEDONIA WARDS 16, 18, 19 RACINE","VILLAGE-OF-CALEDONIA-WARD-16-18-19-RACINE",921,43.6079545454545,20,0.946969696969697,1171,55.4450757575758,2112
"3053","RACINE","VILLAGE OF CALEDONIA","VILLAGE OF CALEDONIA RACINE","VILLAGE OF CALEDONIA WARDS 3, 4, 5 RACINE","VILLAGE-OF-CALEDONIA-WARD-3-4-5-RACINE",927,37.8521845651286,17,0.69416088199265,1505,61.4536545528787,2449
"3054","RACINE","VILLAGE OF CALEDONIA","VILLAGE OF CALEDONIA RACINE","VILLAGE OF CALEDONIA WARDS 6, 7, 8 RACINE","VILLAGE-OF-CALEDONIA-WARD-6-7-8-RACINE",1039,47.3348519362187,26,1.18451025056948,1130,51.4806378132118,2195
"3055","RACINE","VILLAGE OF CALEDONIA","VILLAGE OF CALEDONIA RACINE","VILLAGE OF CALEDONIA WARDS 9, 10, 12, 13 RACINE","VILLAGE-OF-CALEDONIA-WARD-9-10-12-13-RACINE",1561,49.5870393900889,37,1.17534942820839,1550,49.2376111817027,3148
"3056","COLUMBIA","VILLAGE OF CAMBRIA","VILLAGE OF CAMBRIA COLUMBIA","VILLAGE OF CAMBRIA WARD 1 COLUMBIA","VILLAGE-OF-CAMBRIA-WARD-1-COLUMBIA",218,57.6719576719577,6,1.58730158730159,154,40.7407407407407,378
"3057","JEFFERSON","VILLAGE OF CAMBRIDGE","VILLAGE OF CAMBRIDGE JEFFERSON","VILLAGE OF CAMBRIDGE WARD 1 JEFFERSON","VILLAGE-OF-CAMBRIDGE-WARD-1-JEFFERSON",28,66.6666666666667,0,0,14,33.3333333333333,42
"3058","DANE","VILLAGE OF CAMBRIDGE","VILLAGE OF CAMBRIDGE DANE","VILLAGE OF CAMBRIDGE WARDS 2-3 DANE","VILLAGE-OF-CAMBRIDGE-WARD-2-3-DANE",505,59.4817432273263,10,1.17785630153121,334,39.3404004711425,849
"3059","BARRON","VILLAGE OF CAMERON","VILLAGE OF CAMERON BARRON","VILLAGE OF CAMERON WARDS 1-3 BARRON","VILLAGE-OF-CAMERON-WARD-1-3-BARRON",363,47.9524438573316,6,0.792602377807133,388,51.2549537648613,757
"3060","JUNEAU","VILLAGE OF CAMP DOUGLAS","VILLAGE OF CAMP DOUGLAS JUNEAU","VILLAGE OF CAMP DOUGLAS WARD 1 JUNEAU","VILLAGE-OF-CAMP-DOUGLAS-WARD-1-JUNEAU",133,51.7509727626459,4,1.55642023346304,120,46.692607003891,257
"3061","FOND DU LAC","VILLAGE OF CAMPBELLSPORT","VILLAGE OF CAMPBELLSPORT FOND DU LAC","VILLAGE OF CAMPBELLSPORT WARDS 1-4 FOND DU LAC","VILLAGE-OF-CAMPBELLSPORT-WARD-1-4-FOND-DU-LAC",371,36.7326732673267,17,1.68316831683168,622,61.5841584158416,1010
"3062","SHEBOYGAN","VILLAGE OF CASCADE","VILLAGE OF CASCADE SHEBOYGAN","VILLAGE OF CASCADE WARD 1 SHEBOYGAN","VILLAGE-OF-CASCADE-WARD-1-SHEBOYGAN",137,35.9580052493438,7,1.83727034120735,237,62.2047244094488,381
"3063","KEWAUNEE","VILLAGE OF CASCO","VILLAGE OF CASCO KEWAUNEE","VILLAGE OF CASCO WARD 1 KEWAUNEE","VILLAGE-OF-CASCO-WARD-1-KEWAUNEE",121,42.6056338028169,4,1.40845070422535,159,55.9859154929578,284
"3064","MONROE","VILLAGE OF CASHTON","VILLAGE OF CASHTON MONROE","VILLAGE OF CASHTON WARDS 1 & 2 MONROE","VILLAGE-OF-CASHTON-WARD-1-2-MONROE",278,59.275053304904,8,1.70575692963753,183,39.0191897654584,469
"3065","GRANT","VILLAGE OF CASSVILLE","VILLAGE OF CASSVILLE GRANT","VILLAGE OF CASSVILLE WARDS 1 & 2 GRANT","VILLAGE-OF-CASSVILLE-WARD-1-2-GRANT",226,57.948717948718,6,1.53846153846154,158,40.5128205128205,390
"3066","PRICE","VILLAGE OF CATAWBA","VILLAGE OF CATAWBA PRICE","VILLAGE OF CATAWBA WARD 1 PRICE","VILLAGE-OF-CATAWBA-WARD-1-PRICE",34,57.6271186440678,0,0,25,42.3728813559322,59
"3067","RICHLAND","VILLAGE OF CAZENOVIA","VILLAGE OF CAZENOVIA RICHLAND","VILLAGE OF CAZENOVIA WARD 1 RICHLAND","VILLAGE-OF-CAZENOVIA-WARD-1-RICHL-",114,72.1518987341772,4,2.53164556962025,40,25.3164556962025,158
"3068","SAUK","VILLAGE OF CAZENOVIA","VILLAGE OF CAZENOVIA SAUK","VILLAGE OF CAZENOVIA WARD 2 SAUK","VILLAGE-OF-CAZENOVIA-WARD-2-SAUK",6,66.6666666666667,0,0,3,33.3333333333333,9
"3069","SHAWANO","VILLAGE OF CECIL","VILLAGE OF CECIL SHAWANO","VILLAGE OF CECIL WARD 1 SHAWANO","VILLAGE-OF-CECIL-WARD-1-SHAWANO",116,38.5382059800665,3,0.996677740863787,182,60.4651162790698,301
"3070","SHEBOYGAN","VILLAGE OF CEDAR GROVE","VILLAGE OF CEDAR GROVE SHEBOYGAN","VILLAGE OF CEDAR GROVE WARDS 1 - 3 SHEBOYGAN","VILLAGE-OF-CEDAR-GROVE-WARD-1-3-SHEBOYGAN",247,20.4132231404959,13,1.07438016528926,950,78.5123966942149,1210
"3071","POLK","VILLAGE OF CENTURIA","VILLAGE OF CENTURIA POLK","VILLAGE OF CENTURIA WARD 1 POLK","VILLAGE-OF-CENTURIA-WARD-1-POLK",169,49.2711370262391,10,2.91545189504373,164,47.8134110787172,343
"3072","VERNON","VILLAGE OF CHASEBURG","VILLAGE OF CHASEBURG VERNON","VILLAGE OF CHASEBURG WARD 1 VERNON","VILLAGE-OF-CHASEBURG-WARD-1-VERNON",74,50,5,3.37837837837838,69,46.6216216216216,148
"3073","WAUKESHA","VILLAGE OF CHENEQUA","VILLAGE OF CHENEQUA WAUKESHA","VILLAGE OF CHENEQUA WARD 1 WAUKESHA","VILLAGE-OF-CHENEQUA-WARD-1-WAUKESHA",48,12.6315789473684,5,1.31578947368421,327,86.0526315789474,380
"3074","POLK","VILLAGE OF CLAYTON","VILLAGE OF CLAYTON POLK","VILLAGE OF CLAYTON WARD 1 POLK","VILLAGE-OF-CLAYTON-WARD-1-POLK",102,50,6,2.94117647058824,96,47.0588235294118,204
"3075","POLK","VILLAGE OF CLEAR LAKE","VILLAGE OF CLEAR LAKE POLK","VILLAGE OF CLEAR LAKE WARD 1-2 POLK","VILLAGE-OF-CLEAR-LAKE-WARD-1-2-POLK",223,45.8847736625514,6,1.23456790123457,257,52.880658436214,486
"3076","MANITOWOC","VILLAGE OF CLEVELAND","VILLAGE OF CLEVELAND MANITOWOC","VILLAGE OF CLEVELAND WARDS 1 - 2 MANITOWOC","VILLAGE-OF-CLEVEL-WARD-1-2-MANITOWOC",368,47.5452196382429,12,1.55038759689922,394,50.9043927648579,774
"3077","ROCK","VILLAGE OF CLINTON","VILLAGE OF CLINTON ROCK","VILLAGE OF CLINTON WARDS 1-3 ROCK","VILLAGE-OF-CLINTON-WARD-1-3-ROCK",495,48.9130434782609,25,2.4703557312253,492,48.6166007905138,1012
"3078","DODGE","VILLAGE OF CLYMAN","VILLAGE OF CLYMAN DODGE","VILLAGE OF CLYMAN WARD 1 DODGE","VILLAGE-OF-CLYMAN-WARD-1-DODGE",101,50.7537688442211,4,2.01005025125628,94,47.2361809045226,199
"3079","IOWA","VILLAGE OF COBB","VILLAGE OF COBB IOWA","VILLAGE OF COBB WARD 1 IOWA","VILLAGE-OF-COBB-WARD-1-IOWA",165,65.7370517928287,4,1.59362549800797,82,32.6693227091633,251
"3080","BUFFALO","VILLAGE OF COCHRANE","VILLAGE OF COCHRANE BUFFALO","VILLAGE OF COCHRANE WARD 1 BUFFALO","VILLAGE-OF-COCHRANE-WARD-1-BUFFALO",119,53.3632286995516,4,1.79372197309417,100,44.8430493273543,223
"3081","MARINETTE","VILLAGE OF COLEMAN","VILLAGE OF COLEMAN MARINETTE","VILLAGE OF COLEMAN WARD 1 MARINETTE","VILLAGE-OF-COLEMAN-WARD-1-MARINETTE",152,43.6781609195402,4,1.14942528735632,192,55.1724137931034,348
"3082","DUNN","VILLAGE OF COLFAX","VILLAGE OF COLFAX DUNN","VILLAGE OF COLFAX WARD 1 & 2 DUNN","VILLAGE-OF-COLFAX-WARD-1-2-DUNN",289,55.6840077071291,9,1.73410404624277,221,42.5818882466281,519
"3083","WAUSHARA","VILLAGE OF COLOMA","VILLAGE OF COLOMA WAUSHARA","VILLAGE OF COLOMA WARD 1 WAUSHARA","VILLAGE-OF-COLOMA-WARD-1-WAUSHARA",104,50.9803921568627,2,0.980392156862745,98,48.0392156862745,204
"3084","OUTAGAMIE","VILLAGE OF COMBINED LOCKS","VILLAGE OF COMBINED LOCKS OUTAGAMIE","VILLAGE OF COMBINED LOCKS WARDS 1-4 OUTAGAMIE","VILLAGE-OF-LOCKS-WARD-1-4-OUTAGAMIE",929,47.9855371900826,22,1.13636363636364,985,50.8780991735537,1936
"3085","RUSK","VILLAGE OF CONRATH","VILLAGE OF CONRATH RUSK","VILLAGE OF CONRATH WARD 1 RUSK","VILLAGE-OF-CONRATH-WARD-1-RUSK",28,70,0,0,12,30,40
"3086","VERNON","VILLAGE OF COON VALLEY","VILLAGE OF COON VALLEY VERNON","VILLAGE OF COON VALLEY WARD 1 VERNON","VILLAGE-OF-COON-VALLEY-WARD-1-VERNON",246,58.2938388625592,4,0.947867298578199,172,40.7582938388626,422
"3087","DANE","VILLAGE OF COTTAGE GROVE","VILLAGE OF COTTAGE GROVE DANE","VILLAGE OF COTTAGE GROVE WARDS 1-9 DANE","VILLAGE-OF-COTTAGE-GROVE-WARD-1-9-DANE",2271,62.4244090159428,33,0.907091808686091,1334,36.6684991753711,3638
"3088","SAWYER","VILLAGE OF COUDERAY","VILLAGE OF COUDERAY SAWYER","VILLAGE OF COUDERAY WARD 1 SAWYER","VILLAGE-OF-COUDERAY-WARD-1-SAWYER",30,62.5,2,4.16666666666667,16,33.3333333333333,48
"3089","MARINETTE","VILLAGE OF CRIVITZ","VILLAGE OF CRIVITZ MARINETTE","VILLAGE OF CRIVITZ WARD 1 MARINETTE","VILLAGE-OF-CRIVITZ-WARD-1-MARINETTE",237,48.7654320987654,7,1.440329218107,242,49.7942386831276,486
"3090","DANE","VILLAGE OF CROSS PLAINS","VILLAGE OF CROSS PLAINS DANE","VILLAGE OF CROSS PLAINS WARDS 1-4 DANE","VILLAGE-OF-CROSS-PLAINS-WARD-1-4-DANE",1396,63.3393829401089,23,1.04355716878403,785,35.6170598911071,2204
"3091","CLARK","VILLAGE OF CURTISS","VILLAGE OF CURTISS CLARK","VILLAGE OF CURTISS WARD 1 CLARK","VILLAGE-OF-CURTISS-WARD-1-CLARK",20,37.037037037037,1,1.85185185185185,33,61.1111111111111,54
"3092","BARRON","VILLAGE OF DALLAS","VILLAGE OF DALLAS BARRON","VILLAGE OF DALLAS WARD 1 BARRON","VILLAGE-OF-DALLAS-WARD-1-BARRON",83,42.7835051546392,6,3.09278350515464,105,54.1237113402062,194
"3093","DANE","VILLAGE OF DANE","VILLAGE OF DANE DANE","VILLAGE OF DANE WARD 1 DANE","VILLAGE-OF-DANE-WARD-1-DANE",323,58.9416058394161,3,0.547445255474453,222,40.5109489051095,548
"3094","WALWORTH","VILLAGE OF DARIEN","VILLAGE OF DARIEN WALWORTH","VILLAGE OF DARIEN WARDS 1, 2 WALWORTH","VILLAGE-OF-DARIEN-WARD-1-2-WALWORTH",355,51.5239477503628,6,0.870827285921626,328,47.6052249637155,689
"3095","VERNON","VILLAGE OF DE SOTO","VILLAGE OF DE SOTO VERNON","VILLAGE OF DE SOTO WARD 1 VERNON","VILLAGE-OF-DE-SOTO-WARD-1-VERNON",64,56.140350877193,0,0,50,43.859649122807,114
"3096","CRAWFORD","VILLAGE OF DE SOTO","VILLAGE OF DE SOTO CRAWFORD","VILLAGE OF DE SOTO WARD 2 CRAWFORD","VILLAGE-OF-DE-SOTO-WARD-2-CRAWFORD",34,62.962962962963,0,0,20,37.037037037037,54
"3097","ST. CROIX","VILLAGE OF DEER PARK","VILLAGE OF DEER PARK ST. CROIX","VILLAGE OF DEER PARK WARD 1 ST. CROIX","VILLAGE-OF-DEER-PARK-WARD-1-ST.-CROIX",37,32.7433628318584,3,2.65486725663717,73,64.6017699115044,113
"3098","DANE","VILLAGE OF DEERFIELD","VILLAGE OF DEERFIELD DANE","VILLAGE OF DEERFIELD WARDS 1 - 3 DANE","VILLAGE-OF-DEERFIELD-WARD-1-3-DANE",840,64.7648419429453,23,1.77332305319969,434,33.4618350038551,1297
"3099","DANE","VILLAGE OF DEFOREST","VILLAGE OF DEFOREST DANE","VILLAGE OF DEFOREST WARD 1, 3-6 DANE","VILLAGE-OF-DEFOREST-WARD-1-3-6-DANE",1305,59.9724264705882,28,1.28676470588235,843,38.7408088235294,2176
"3100","DANE","VILLAGE OF DEFOREST","VILLAGE OF DEFOREST DANE","VILLAGE OF DEFOREST WARD 11 DANE","VILLAGE-OF-DEFOREST-WARD-11-DANE",313,64.1393442622951,6,1.22950819672131,169,34.6311475409836,488
"3101","DANE","VILLAGE OF DEFOREST","VILLAGE OF DEFOREST DANE","VILLAGE OF DEFOREST WARD 13 DANE","VILLAGE-OF-DEFOREST-WARD-13-DANE",0,NA,0,NA,0,NA,0
"3102","DANE","VILLAGE OF DEFOREST","VILLAGE OF DEFOREST DANE","VILLAGE OF DEFOREST WARD 2 DANE","VILLAGE-OF-DEFOREST-WARD-2-DANE",277,68.3950617283951,2,0.493827160493827,126,31.1111111111111,405
"3103","DANE","VILLAGE OF DEFOREST","VILLAGE OF DEFOREST DANE","VILLAGE OF DEFOREST WARD 7-10, 12 DANE","VILLAGE-OF-DEFOREST-WARD-7-10-12-DANE",1197,63.6025504782147,29,1.54091392136026,656,34.8565356004251,1882
"3104","BROWN","VILLAGE OF DENMARK","VILLAGE OF DENMARK BROWN","VILLAGE OF DENMARK WARDS 1 - 3 BROWN","VILLAGE-OF-DENMARK-WARD-1-3-BROWN",521,49.0583804143126,13,1.2241054613936,528,49.7175141242938,1062
"3105","GRANT","VILLAGE OF DICKEYVILLE","VILLAGE OF DICKEYVILLE GRANT","VILLAGE OF DICKEYVILLE WARDS 1-2 GRANT","VILLAGE-OF-DICKEYVILLE-WARD-1-2-GRANT",291,51.779359430605,10,1.77935943060498,261,46.44128113879,562
"3106","CLARK","VILLAGE OF DORCHESTER","VILLAGE OF DORCHESTER CLARK","VILLAGE OF DORCHESTER WARD 1 CLARK","VILLAGE-OF-DORCHESTER-WARD-1-CLARK",112,38.3561643835616,4,1.36986301369863,176,60.2739726027397,292
"3107","MARATHON","VILLAGE OF DORCHESTER","VILLAGE OF DORCHESTER MARATHON","VILLAGE OF DORCHESTER WARD 2 MARATHON","VILLAGE-OF-DORCHESTER-WARD-2-MARATHON",0,NA,0,NA,0,NA,0
"3108","MARATHON","VILLAGE OF DORCHESTER","VILLAGE OF DORCHESTER MARATHON","VILLAGE OF DORCHESTER WARD 3 MARATHON","VILLAGE-OF-DORCHESTER-WARD-3-MARATHON",2,66.6666666666667,0,0,1,33.3333333333333,3
"3109","WAUKESHA","VILLAGE OF DOUSMAN","VILLAGE OF DOUSMAN WAUKESHA","VILLAGE OF DOUSMAN WARDS 1-3 WAUKESHA","VILLAGE-OF-DOUSMAN-WARD-1-3-WAUKESHA",413,30.3899926416483,8,0.588668138337012,938,69.0213392200147,1359
"3110","DUNN","VILLAGE OF DOWNING","VILLAGE OF DOWNING DUNN","VILLAGE OF DOWNING WARD 1 DUNN","VILLAGE-OF-DOWNING-WARD-1-DUNN",55,55,0,0,45,45,100
"3111","COLUMBIA","VILLAGE OF DOYLESTOWN","VILLAGE OF DOYLESTOWN COLUMBIA","VILLAGE OF DOYLESTOWN WARD 1 COLUMBIA","VILLAGE-OF-DOYLESTOWN-WARD-1-COLUMBIA",90,63.3802816901408,3,2.11267605633803,49,34.5070422535211,142
"3112","POLK","VILLAGE OF DRESSER","VILLAGE OF DRESSER POLK","VILLAGE OF DRESSER WARD 1 POLK","VILLAGE-OF-DRESSER-WARD-1-POLK",166,38.5150812064965,6,1.39211136890951,259,60.092807424594,431
"3113","WAUKESHA","VILLAGE OF EAGLE","VILLAGE OF EAGLE WAUKESHA","VILLAGE OF EAGLE WARDS 1-2 WAUKESHA","VILLAGE-OF-EAGLE-WARD-1-2-WAUKESHA",283,25.5877034358047,16,1.44665461121157,807,72.9656419529837,1106
"3114","WALWORTH","VILLAGE OF EAST TROY","VILLAGE OF EAST TROY WALWORTH","VILLAGE OF EAST TROY WARDS 1-5 WALWORTH","VILLAGE-OF-EAST-TROY-WARD-1-5-WALWORTH",881,36.1213612136121,27,1.1070110701107,1531,62.7716277162772,2439
"3115","CRAWFORD","VILLAGE OF EASTMAN","VILLAGE OF EASTMAN CRAWFORD","VILLAGE OF EASTMAN WARD 1 CRAWFORD","VILLAGE-OF-EASTMAN-WARD-1-CRAWFORD",85,48.8505747126437,4,2.29885057471264,85,48.8505747126437,174
"3116","FOND DU LAC","VILLAGE OF EDEN","VILLAGE OF EDEN FOND DU LAC","VILLAGE OF EDEN WARD 1 FOND DU LAC","VILLAGE-OF-EDEN-WARD-1-FOND-DU-LAC",176,42.2062350119904,3,0.719424460431655,238,57.0743405275779,417
"3117","MARATHON","VILLAGE OF EDGAR","VILLAGE OF EDGAR MARATHON","VILLAGE OF EDGAR WARDS 1 - 2 MARATHON","VILLAGE-OF-EDGAR-WARD-1-2-MARATHON",342,43.9024390243902,5,0.641848523748395,432,55.4557124518614,779
"3118","DOOR","VILLAGE OF EGG HARBOR","VILLAGE OF EGG HARBOR DOOR","VILLAGE OF EGG HARBOR WARD 1 DOOR","VILLAGE-OF-EGG-HARBOR-WARD-1-DOOR",117,58.7939698492462,0,0,82,41.2060301507538,199
"3119","SHAWANO","VILLAGE OF ELAND","VILLAGE OF ELAND SHAWANO","VILLAGE OF ELAND WARD 1 SHAWANO","VILLAGE-OF-EL-WARD-1-SHAWANO",83,65.3543307086614,0,0,44,34.6456692913386,127
"3120","MARATHON","VILLAGE OF ELDERON","VILLAGE OF ELDERON MARATHON","VILLAGE OF ELDERON WARD 1 MARATHON","VILLAGE-OF-ELDERON-WARD-1-MARATHON",33,41.7721518987342,1,1.26582278481013,45,56.9620253164557,79
"3121","TREMPEALEAU","VILLAGE OF ELEVA","VILLAGE OF ELEVA TREMPEALEAU","VILLAGE OF ELEVA WARD 1 TREMPEALEAU","VILLAGE-OF-ELEVA-WARD-1-TREMPEALEAU",190,65.9722222222222,2,0.694444444444444,96,33.3333333333333,288
"3122","DUNN","VILLAGE OF ELK MOUND","VILLAGE OF ELK MOUND DUNN","VILLAGE OF ELK MOUND WARD 1 DUNN","VILLAGE-OF-ELK-MOUND-WARD-1-DUNN",201,53.887399463807,10,2.68096514745308,162,43.4316353887399,373
"3123","SHEBOYGAN","VILLAGE OF ELKHART LAKE","VILLAGE OF ELKHART LAKE SHEBOYGAN","VILLAGE OF ELKHART LAKE WARDS 1 - 2 SHEBOYGAN","VILLAGE-OF-ELKHART-LAKE-WARD-1-2-SHEBOYGAN",294,43.298969072165,19,2.79823269513991,366,53.9027982326951,679
"3124","PIERCE","VILLAGE OF ELLSWORTH","VILLAGE OF ELLSWORTH PIERCE","VILLAGE OF ELLSWORTH WARDS 1 - 4 PIERCE","VILLAGE-OF-ELLSWORTH-WARD-1-4-PIERCE",722,49.6902959394357,10,0.688231245698555,721,49.6214728148658,1453
"3125","WAUKESHA","VILLAGE OF ELM GROVE","VILLAGE OF ELM GROVE WAUKESHA","VILLAGE OF ELM GROVE WARDS 1-4 WAUKESHA","VILLAGE-OF-ELM-GROVE-WARD-1-4-WAUKESHA",710,30.406852248394,20,0.856531049250535,1605,68.7366167023555,2335
"3126","WAUKESHA","VILLAGE OF ELM GROVE","VILLAGE OF ELM GROVE WAUKESHA","VILLAGE OF ELM GROVE WARDS 5-8 WAUKESHA","VILLAGE-OF-ELM-GROVE-WARD-5-8-WAUKESHA",678,33.0570453437348,10,0.487567040468064,1363,66.4553876157972,2051
"3127","RACINE","VILLAGE OF ELMWOOD PARK","VILLAGE OF ELMWOOD PARK RACINE","VILLAGE OF ELMWOOD PARK WARD 1 RACINE","VILLAGE-OF-ELMWOOD-PARK-WARD-1-RACINE",172,51.0385756676558,4,1.18694362017804,161,47.7744807121662,337
"3128","PIERCE","VILLAGE OF ELMWOOD","VILLAGE OF ELMWOOD PIERCE","VILLAGE OF ELMWOOD WARD 1 PIERCE","VILLAGE-OF-ELMWOOD-WARD-1-PIERCE",202,49.6314496314496,9,2.21130221130221,196,48.1572481572482,407
"3129","WAUPACA","VILLAGE OF EMBARRASS","VILLAGE OF EMBARRASS WAUPACA","VILLAGE OF EMBARRASS WARD 1 WAUPACA","VILLAGE-OF-EMBARRASS-WARD-1-WAUPACA",53,35.0993377483444,1,0.662251655629139,97,64.2384105960265,151
"3130","MARQUETTE","VILLAGE OF ENDEAVOR","VILLAGE OF ENDEAVOR MARQUETTE","VILLAGE OF ENDEAVOR WARD 1 MARQUETTE","VILLAGE-OF-ENDEAVOR-WARD-1-MARQUETTE",119,54.5871559633027,4,1.8348623853211,95,43.5779816513761,218
"3131","DOOR","VILLAGE OF EPHRAIM","VILLAGE OF EPHRAIM DOOR","VILLAGE OF EPHRAIM WARD 1 DOOR","VILLAGE-OF-EPHRAIM-WARD-1-DOOR",131,52.6104417670683,3,1.20481927710843,115,46.1847389558233,249
"3132","TREMPEALEAU","VILLAGE OF ETTRICK","VILLAGE OF ETTRICK TREMPEALEAU","VILLAGE OF ETTRICK WARD 1 TREMPEALEAU","VILLAGE-OF-ETTRICK-WARD-1-TREMPEALEAU",146,59.1093117408907,3,1.21457489878543,98,39.6761133603239,247
