"","county","municipality","muni_county","reporting_unit_orig","reporting_unit","democrat_votes.rec","democrat_votes.perc","other_votes.rec","other_votes.perc","republican_votes.rec","republican_votes.perc","votes.tot"
"2807","PRICE","TOWN OF SPIRIT","TOWN OF SPIRIT PRICE","TOWN OF SPIRIT WARD 1 PRICE","TOWN-OF-SPIRIT-WARD-1-PRICE",79,45.9302325581395,5,2.90697674418605,88,51.1627906976744,172
"2808","WASHBURN","TOWN OF SPOONER","TOWN OF SPOONER WASHBURN","TOWN OF SPOONER WARDS 1 - 3 WASHBURN","TOWN-OF-SPOONER-WARD-1-3-WASHBURN",199,47.4940334128878,6,1.43198090692124,214,51.0739856801909,419
"2809","DUNN","TOWN OF SPRING BROOK","TOWN OF SPRING BROOK DUNN","TOWN OF SPRING BROOK WARDS 1 - 3 DUNN","TOWN-OF-SPRING-BROOK-WARD-1-3-DUNN",408,47.2222222222222,15,1.73611111111111,441,51.0416666666667,864
"2810","SAUK","TOWN OF SPRING GREEN","TOWN OF SPRING GREEN SAUK","TOWN OF SPRING GREEN WARDS 1 - 4 SAUK","TOWN-OF-SPRING-GREEN-WARD-1-4-SAUK",692,66.1567877629063,15,1.434034416826,339,32.4091778202677,1046
"2811","GREEN","TOWN OF SPRING GROVE","TOWN OF SPRING GROVE GREEN","TOWN OF SPRING GROVE WARD 1 GREEN","TOWN-OF-SPRING-GROVE-WARD-1-GREEN",231,50.4366812227074,10,2.18340611353712,217,47.3799126637555,458
"2812","PIERCE","TOWN OF SPRING LAKE","TOWN OF SPRING LAKE PIERCE","TOWN OF SPRING LAKE WARDS 1 & 2 PIERCE","TOWN-OF-SPRING-LAKE-WARD-1-2-PIERCE",171,55.1612903225806,6,1.93548387096774,133,42.9032258064516,310
"2813","WALWORTH","TOWN OF SPRING PRAIRIE","TOWN OF SPRING PRAIRIE WALWORTH","TOWN OF SPRING PRAIRIE WARDS 1 - 4 WALWORTH","TOWN-OF-SPRING-PRAIRIE-WARD-1-4-WALWORTH",442,35.1910828025478,13,1.03503184713376,801,63.7738853503185,1256
"2814","ROCK","TOWN OF SPRING VALLEY","TOWN OF SPRING VALLEY ROCK","TOWN OF SPRING VALLEY WARD 1 ROCK","TOWN-OF-SPRING-VALLEY-WARD-1-ROCK",232,57.85536159601,5,1.24688279301746,164,40.8977556109726,401
"2815","WASHBURN","TOWN OF SPRINGBROOK","TOWN OF SPRINGBROOK WASHBURN","TOWN OF SPRINGBROOK WARD 1 WASHBURN","TOWN-OF-SPRINGBROOK-WARD-1-WASHBURN",126,48.8372093023256,6,2.32558139534884,126,48.8372093023256,258
"2816","DANE","TOWN OF SPRINGDALE","TOWN OF SPRINGDALE DANE","TOWN OF SPRINGDALE WARDS 1 & 2 DANE","TOWN-OF-SPRINGDALE-WARD-1-2-DANE",737,62.6700680272109,9,0.76530612244898,430,36.5646258503401,1176
"2817","MARQUETTE","TOWN OF SPRINGFIELD","TOWN OF SPRINGFIELD MARQUETTE","TOWN OF SPRINGFIELD WARD 1 MARQUETTE","TOWN-OF-SPRINGFIELD-WARD-1-MARQUETTE",224,50.5643340857788,8,1.8058690744921,211,47.6297968397291,443
"2818","ST. CROIX","TOWN OF SPRINGFIELD","TOWN OF SPRINGFIELD ST. CROIX","TOWN OF SPRINGFIELD WARD 1 ST. CROIX","TOWN-OF-SPRINGFIELD-WARD-1-ST.-CROIX",253,52.1649484536083,12,2.47422680412371,220,45.360824742268,485
"2819","DANE","TOWN OF SPRINGFIELD","TOWN OF SPRINGFIELD DANE","TOWN OF SPRINGFIELD WARDS 1 - 3 DANE","TOWN-OF-SPRINGFIELD-WARD-1-3-DANE",960,61.5384615384615,15,0.961538461538462,585,37.5,1560
"2820","JACKSON","TOWN OF SPRINGFIELD","TOWN OF SPRINGFIELD JACKSON","TOWN OF SPRINGFIELD WARDS 1 & 2 JACKSON","TOWN-OF-SPRINGFIELD-WARD-1-2-JACKSON",146,63.7554585152838,3,1.31004366812227,80,34.9344978165939,229
"2821","COLUMBIA","TOWN OF SPRINGVALE","TOWN OF SPRINGVALE COLUMBIA","TOWN OF SPRINGVALE WARD 1 COLUMBIA","TOWN-OF-SPRINGVALE-WARD-1-COLUMBIA",147,49.8305084745763,4,1.35593220338983,144,48.8135593220339,295
"2822","FOND DU LAC","TOWN OF SPRINGVALE","TOWN OF SPRINGVALE FOND DU LAC","TOWN OF SPRINGVALE WARD 1 FOND DU LAC","TOWN-OF-SPRINGVALE-WARD-1-FOND-DU-LAC",139,36.6754617414248,12,3.16622691292876,228,60.1583113456464,379
"2823","ADAMS","TOWN OF SPRINGVILLE","TOWN OF SPRINGVILLE ADAMS","TOWN OF SPRINGVILLE WARDS 1 & 2 ADAMS","TOWN-OF-SPRINGVILLE-WARD-1-2-ADAMS",308,55.0983899821109,11,1.96779964221825,240,42.9338103756708,559
"2824","WAUSHARA","TOWN OF SPRINGWATER","TOWN OF SPRINGWATER WAUSHARA","TOWN OF SPRINGWATER WARDS 1 - 3 WAUSHARA","TOWN-OF-SPRINGWATER-WARD-1-3-WAUSHARA",438,52.7710843373494,11,1.32530120481928,381,45.9036144578313,830
"2825","OCONTO","TOWN OF SPRUCE","TOWN OF SPRUCE OCONTO","TOWN OF SPRUCE WARDS 1 & 2 OCONTO","TOWN-OF-SPRUCE-WARD-1-2-OCONTO",244,54.954954954955,8,1.8018018018018,192,43.2432432432432,444
"2826","POLK","TOWN OF ST CROIX FALLS","TOWN OF ST CROIX FALLS POLK","TOWN OF ST CROIX FALLS WARDS 1 & 2 POLK","TOWN-OF-ST-CROIX-FALLS-WARD-1-2-POLK",293,42.4023154848046,25,3.61794500723589,373,53.9797395079595,691
"2827","VILAS","TOWN OF ST GERMAIN","TOWN OF ST GERMAIN VILAS","TOWN OF ST GERMAIN WARDS 1 & 2 VILAS","TOWN-OF-ST-GERMAIN-WARD-1-2-VILAS",599,42.2425952045134,25,1.76304654442877,794,55.9943582510578,1418
"2828","ST. CROIX","TOWN OF ST JOSEPH","TOWN OF ST JOSEPH ST. CROIX","TOWN OF ST JOSEPH WARDS 1 - 7 ST. CROIX","TOWN-OF-ST-JOSEPH-WARD-1-7-ST.-CROIX",1045,44.7345890410959,30,1.28424657534247,1261,53.9811643835616,2336
"2829","WAUPACA","TOWN OF ST LAWRENCE","TOWN OF ST LAWRENCE WAUPACA","TOWN OF ST LAWRENCE WARDS 1 & 2 WAUPACA","TOWN-OF-ST-LAWRENCE-WARD-1-2-WAUPACA",194,58.433734939759,2,0.602409638554217,136,40.9638554216867,332
"2830","GREEN LAKE","TOWN OF ST MARIE","TOWN OF ST MARIE GREEN LAKE","TOWN OF ST MARIE WARD 1 GREEN LAKE","TOWN-OF-ST-MARIE-WARD-1-GREEN-LAKE",107,45.9227467811159,4,1.71673819742489,122,52.3605150214592,233
"2831","BARRON","TOWN OF STANFOLD","TOWN OF STANFOLD BARRON","TOWN OF STANFOLD WARD 1 BARRON","TOWN-OF-STANFOLD-WARD-1-BARRON",177,50,7,1.9774011299435,170,48.0225988700565,354
"2832","BARRON","TOWN OF STANLEY","TOWN OF STANLEY BARRON","TOWN OF STANLEY WARDS 1 - 3 BARRON","TOWN-OF-STANLEY-WARD-1-3-BARRON",633,47.9909021986353,12,0.90978013646702,674,51.0993176648976,1319
"2833","DUNN","TOWN OF STANTON","TOWN OF STANTON DUNN","TOWN OF STANTON WARD 1 DUNN","TOWN-OF-STANTON-WARD-1-DUNN",190,47.6190476190476,10,2.5062656641604,199,49.874686716792,399
"2834","ST. CROIX","TOWN OF STANTON","TOWN OF STANTON ST. CROIX","TOWN OF STANTON WARDS 1 & 2 ST. CROIX","TOWN-OF-STANTON-WARD-1-2-ST.-CROIX",252,46.4088397790055,9,1.65745856353591,282,51.9337016574586,543
"2835","ST. CROIX","TOWN OF STAR PRAIRIE","TOWN OF STAR PRAIRIE ST. CROIX","TOWN OF STAR PRAIRIE WARDS 1 - 5 ST. CROIX","TOWN-OF-STAR-PRAIRIE-WARD-1-5-ST.-CROIX",775,45.0058072009292,40,2.32288037166086,907,52.67131242741,1722
"2836","VERNON","TOWN OF STARK","TOWN OF STARK VERNON","TOWN OF STARK WARDS 1 & 2 VERNON","TOWN-OF-STARK-WARD-1-2-VERNON",115,59.5854922279793,5,2.59067357512953,73,37.8238341968912,193
"2837","ONEIDA","TOWN OF STELLA","TOWN OF STELLA ONEIDA","TOWN OF STELLA WARD 1 ONEIDA","TOWN-OF-STELLA-WARD-1-ONEIDA",223,60.2702702702703,2,0.540540540540541,145,39.1891891891892,370
"2838","MARINETTE","TOWN OF STEPHENSON","TOWN OF STEPHENSON MARINETTE","TOWN OF STEPHENSON WARDS 1 - 3 MARINETTE","TOWN-OF-STEPHENSON-WARD-1-3-MARINETTE",525,56.2700964630225,11,1.17899249732047,397,42.550911039657,933
"2839","MARINETTE","TOWN OF STEPHENSON","TOWN OF STEPHENSON MARINETTE","TOWN OF STEPHENSON WARDS 4 - 6 MARINETTE","TOWN-OF-STEPHENSON-WARD-4-6-MARINETTE",427,52.0097442143727,10,1.21802679658952,384,46.7722289890378,821
"2840","POLK","TOWN OF STERLING","TOWN OF STERLING POLK","TOWN OF STERLING WARD 1 POLK","TOWN-OF-STERLING-WARD-1-POLK",158,45.1428571428571,8,2.28571428571429,184,52.5714285714286,350
"2841","VERNON","TOWN OF STERLING","TOWN OF STERLING VERNON","TOWN OF STERLING WARD 1 VERNON","TOWN-OF-STERLING-WARD-1-VERNON",152,47.0588235294118,8,2.47678018575851,163,50.4643962848297,323
"2842","MARATHON","TOWN OF STETTIN","TOWN OF STETTIN MARATHON","TOWN OF STETTIN WARDS 1 & 2 MARATHON","TOWN-OF-STETTIN-WARD-1-2-MARATHON",382,45.3681710213777,18,2.13776722090261,442,52.4940617577197,842
"2843","MARATHON","TOWN OF STETTIN","TOWN OF STETTIN MARATHON","TOWN OF STETTIN WARDS 3 & 4 MARATHON","TOWN-OF-STETTIN-WARD-3-4-MARATHON",274,40.1759530791789,19,2.78592375366569,389,57.0381231671554,682
"2844","OCONTO","TOWN OF STILES","TOWN OF STILES OCONTO","TOWN OF STILES WARDS 1 - 3 OCONTO","TOWN-OF-STILES-WARD-1-3-OCONTO",407,52.3809523809524,10,1.28700128700129,360,46.3320463320463,777
"2845","WASHBURN","TOWN OF STINNETT","TOWN OF STINNETT WASHBURN","TOWN OF STINNETT WARD 1 WASHBURN","TOWN-OF-STINNETT-WARD-1-WASHBURN",52,42.6229508196721,3,2.45901639344262,67,54.9180327868852,122
"2846","CALUMET","TOWN OF STOCKBRIDGE","TOWN OF STOCKBRIDGE CALUMET","TOWN OF STOCKBRIDGE WARDS 1 - 3 CALUMET","TOWN-OF-STOCKBRIDGE-WARD-1-3-CALUMET",388,45.8087367178276,22,2.5974025974026,437,51.5938606847698,847
"2847","PEPIN","TOWN OF STOCKHOLM","TOWN OF STOCKHOLM PEPIN","TOWN OF STOCKHOLM WARD 1 PEPIN","TOWN-OF-STOCKHOLM-WARD-1-PEPIN",66,50,2,1.51515151515152,64,48.4848484848485,132
"2848","PORTAGE","TOWN OF STOCKTON","TOWN OF STOCKTON PORTAGE","TOWN OF STOCKTON WARDS 1 - 4 PORTAGE","TOWN-OF-STOCKTON-WARD-1-4-PORTAGE",1035,60.8823529411765,31,1.82352941176471,634,37.2941176470588,1700
"2849","WASHBURN","TOWN OF STONE LAKE","TOWN OF STONE LAKE WASHBURN","TOWN OF STONE LAKE WARD 1 WASHBURN","TOWN-OF-STONE-LAKE-WARD-1-WASHBURN",126,44.6808510638298,4,1.41843971631206,152,53.9007092198582,282
"2850","RUSK","TOWN OF STRICKLAND","TOWN OF STRICKLAND RUSK","TOWN OF STRICKLAND WARD 1 RUSK","TOWN-OF-STRICKL-WARD-1-RUSK",94,57.6687116564417,1,0.613496932515337,68,41.7177914110429,163
"2851","ADAMS","TOWN OF STRONGS PRAIRIE","TOWN OF STRONGS PRAIRIE ADAMS","TOWN OF STRONGS PRAIRIE WARDS 1 & 2 ADAMS","TOWN-OF-STRONGS-PRAIRIE-WARD-1-2-ADAMS",372,59.3301435406699,5,0.797448165869218,250,39.8724082934609,627
"2852","RUSK","TOWN OF STUBBS","TOWN OF STUBBS RUSK","TOWN OF STUBBS WARD 1 RUSK","TOWN-OF-STUBBS-WARD-1-RUSK",199,60.4863221884498,8,2.43161094224924,122,37.0820668693009,329
"2853","DOOR","TOWN OF STURGEON BAY","TOWN OF STURGEON BAY DOOR","TOWN OF STURGEON BAY WARDS 1 & 2 DOOR","TOWN-OF-STURGEON-BAY-WARD-1-2-DOOR",283,53.0956848030019,7,1.31332082551595,243,45.5909943714822,533
"2854","ONEIDA","TOWN OF SUGAR CAMP","TOWN OF SUGAR CAMP ONEIDA","TOWN OF SUGAR CAMP WARDS 1 & 2 ONEIDA","TOWN-OF-SUGAR-CAMP-WARD-1-2-ONEIDA",524,47.5930971843778,31,2.81562216167121,546,49.591280653951,1101
"2855","WALWORTH","TOWN OF SUGAR CREEK","TOWN OF SUGAR CREEK WALWORTH","TOWN OF SUGAR CREEK WARDS 1 - 5 WALWORTH","TOWN-OF-SUGAR-CREEK-WARD-1-5-WALWORTH",997,45.4007285974499,33,1.50273224043716,1166,53.0965391621129,2196
"2856","JEFFERSON","TOWN OF SULLIVAN","TOWN OF SULLIVAN JEFFERSON","TOWN OF SULLIVAN WARDS 1 - 3 JEFFERSON","TOWN-OF-SULLIVAN-WARD-1-3-JEFFERSON",466,37.459807073955,28,2.2508038585209,750,60.2893890675241,1244
"2857","JUNEAU","TOWN OF SUMMIT","TOWN OF SUMMIT JUNEAU","TOWN OF SUMMIT WARD 1 JUNEAU","TOWN-OF-SUMMIT-WARD-1-JUNEAU",145,48.6577181208054,0,0,153,51.3422818791946,298
"2858","LANGLADE","TOWN OF SUMMIT","TOWN OF SUMMIT LANGLADE","TOWN OF SUMMIT WARD 1 LANGLADE","TOWN-OF-SUMMIT-WARD-1-LANGLADE",56,50.9090909090909,4,3.63636363636364,50,45.4545454545455,110
"2859","WAUKESHA","TOWN OF SUMMIT","TOWN OF SUMMIT WAUKESHA","TOWN OF SUMMIT WARDS 1 - 3 WAUKESHA","TOWN-OF-SUMMIT-WARD-1-3-WAUKESHA",487,33.5399449035813,20,1.37741046831956,945,65.0826446280992,1452
"2860","DOUGLAS","TOWN OF SUMMIT","TOWN OF SUMMIT DOUGLAS","TOWN OF SUMMIT WARDS 1 & 2 DOUGLAS","TOWN-OF-SUMMIT-WARD-1-2-DOUGLAS",430,69.0208667736758,15,2.40770465489567,178,28.5714285714286,623
"2861","WAUKESHA","TOWN OF SUMMIT","TOWN OF SUMMIT WAUKESHA","TOWN OF SUMMIT WARDS 4 - 6 WAUKESHA","TOWN-OF-SUMMIT-WARD-4-6-WAUKESHA",510,30.8903694730466,17,1.02967898243489,1124,68.0799515445185,1651
"2862","JEFFERSON","TOWN OF SUMNER","TOWN OF SUMNER JEFFERSON","TOWN OF SUMNER WARD 1 JEFFERSON","TOWN-OF-SUMNER-WARD-1-JEFFERSON",263,54.3388429752066,11,2.27272727272727,210,43.3884297520661,484
"2863","TREMPEALEAU","TOWN OF SUMNER","TOWN OF SUMNER TREMPEALEAU","TOWN OF SUMNER WARD 1 TREMPEALEAU","TOWN-OF-SUMNER-WARD-1-TREMPEALEAU",246,54.9107142857143,6,1.33928571428571,196,43.75,448
"2864","BARRON","TOWN OF SUMNER","TOWN OF SUMNER BARRON","TOWN OF SUMNER WARDS 1 & 2 BARRON","TOWN-OF-SUMNER-WARD-1-2-BARRON",210,52.3690773067332,7,1.74563591022444,184,45.8852867830424,401
"2865","SAUK","TOWN OF SUMPTER","TOWN OF SUMPTER SAUK","TOWN OF SUMPTER WARDS 1 - 3 SAUK","TOWN-OF-SUMPTER-WARD-1-3-SAUK",241,62.7604166666667,5,1.30208333333333,138,35.9375,384
"2866","DANE","TOWN OF SUN PRAIRIE","TOWN OF SUN PRAIRIE DANE","TOWN OF SUN PRAIRIE WARDS 1 - 3 DANE","TOWN-OF-SUN-PRAIRIE-WARD-1-3-DANE",735,59.0361445783133,15,1.20481927710843,495,39.7590361445783,1245
"2867","DOUGLAS","TOWN OF SUPERIOR","TOWN OF SUPERIOR DOUGLAS","TOWN OF SUPERIOR WARDS 1 - 3 DOUGLAS","TOWN-OF-SUPERIOR-WARD-1-3-DOUGLAS",792,61.5384615384615,21,1.63170163170163,474,36.8298368298368,1287
"2868","BURNETT","TOWN OF SWISS","TOWN OF SWISS BURNETT","TOWN OF SWISS WARDS 1 & 2 BURNETT","TOWN-OF-SWISS-WARD-1-2-BURNETT",270,61.503416856492,13,2.96127562642369,156,35.5353075170843,439
"2869","RICHLAND","TOWN OF SYLVAN","TOWN OF SYLVAN RICHLAND","TOWN OF SYLVAN WARDS 1 - 4 RICHLAND","TOWN-OF-SYLVAN-WARD-1-4-RICHL-",118,53.393665158371,8,3.61990950226244,95,42.9864253393665,221
"2870","GREEN","TOWN OF SYLVESTER","TOWN OF SYLVESTER GREEN","TOWN OF SYLVESTER WARD 1 GREEN","TOWN-OF-SYLVESTER-WARD-1-GREEN",281,52.6217228464419,6,1.12359550561798,247,46.2546816479401,534
"2871","TAYLOR","TOWN OF TAFT","TOWN OF TAFT TAYLOR","TOWN OF TAFT WARD 1 TAYLOR","TOWN-OF-TAFT-WARD-1-TAYLOR",86,51.1904761904762,0,0,82,48.8095238095238,168
"2872","DUNN","TOWN OF TAINTER","TOWN OF TAINTER DUNN","TOWN OF TAINTER WARDS 1 - 3 DUNN","TOWN-OF-TAINTER-WARD-1-3-DUNN",724,52.7312454479243,14,1.01966496722505,635,46.2490895848507,1373
"2873","FOND DU LAC","TOWN OF TAYCHEEDAH","TOWN OF TAYCHEEDAH FOND DU LAC","TOWN OF TAYCHEEDAH WARDS 1 - 5 FOND DU LAC","TOWN-OF-TAYCHEEDAH-WARD-1-5-FOND-DU-LAC",1021,39.0888208269525,23,0.880551301684533,1568,60.0306278713629,2612
"2874","MARATHON","TOWN OF TEXAS","TOWN OF TEXAS MARATHON","TOWN OF TEXAS WARDS 1 & 2 MARATHON","TOWN-OF-TEXAS-WARD-1-2-MARATHON",493,50.1016260162602,23,2.33739837398374,468,47.5609756097561,984
"2875","DODGE","TOWN OF THERESA","TOWN OF THERESA DODGE","TOWN OF THERESA WARDS 1 & 2 DODGE","TOWN-OF-THERESA-WARD-1-2-DODGE",187,30.4560260586319,5,0.814332247557003,422,68.7296416938111,614
"2876","RUSK","TOWN OF THORNAPPLE","TOWN OF THORNAPPLE RUSK","TOWN OF THORNAPPLE WARDS 1 & 2 RUSK","TOWN-OF-THORNAPPLE-WARD-1-2-RUSK",166,41.7085427135678,17,4.2713567839196,215,54.0201005025126,398
"2877","CLARK","TOWN OF THORP","TOWN OF THORP CLARK","TOWN OF THORP WARD 1 CLARK","TOWN-OF-THORP-WARD-1-CLARK",170,57.8231292517007,7,2.38095238095238,117,39.7959183673469,294
"2878","ONEIDA","TOWN OF THREE LAKES","TOWN OF THREE LAKES ONEIDA","TOWN OF THREE LAKES WARDS 1 - 3 ONEIDA","TOWN-OF-THREE-LAKES-WARD-1-3-ONEIDA",666,45.1525423728814,24,1.6271186440678,785,53.2203389830509,1475
"2879","DUNN","TOWN OF TIFFANY","TOWN OF TIFFANY DUNN","TOWN OF TIFFANY WARDS 1 - 3 DUNN","TOWN-OF-TIFFANY-WARD-1-3-DUNN",164,46.0674157303371,6,1.68539325842697,186,52.247191011236,356
"2880","CHIPPEWA","TOWN OF TILDEN","TOWN OF TILDEN CHIPPEWA","TOWN OF TILDEN WARDS 1 - 3 CHIPPEWA","TOWN-OF-TILDEN-WARD-1-3-CHIPPEWA",394,49.4974874371859,16,2.01005025125628,386,48.4924623115578,796
"2881","FLORENCE","TOWN OF TIPLER","TOWN OF TIPLER FLORENCE","TOWN OF TIPLER WARD 1 FLORENCE","TOWN-OF-TIPLER-WARD-1-FLORENCE",31,30.6930693069307,3,2.97029702970297,67,66.3366336633663,101
"2882","MONROE","TOWN OF TOMAH","TOWN OF TOMAH MONROE","TOWN OF TOMAH WARDS 1 & 2 MONROE","TOWN-OF-TOMAH-WARD-1-2-MONROE",315,45.9183673469388,11,1.60349854227405,360,52.4781341107872,686
"2883","LINCOLN","TOWN OF TOMAHAWK","TOWN OF TOMAHAWK LINCOLN","TOWN OF TOMAHAWK WARDS 1 & 2 LINCOLN","TOWN-OF-TOMAHAWK-WARD-1-2-LINCOLN",139,59.1489361702128,5,2.12765957446809,91,38.7234042553192,235
"2884","OCONTO","TOWN OF TOWNSEND","TOWN OF TOWNSEND OCONTO","TOWN OF TOWNSEND WARD 1 OCONTO","TOWN-OF-TOWNSEND-WARD-1-OCONTO",350,54.4323483670295,10,1.5552099533437,283,44.0124416796268,643
"2885","BURNETT","TOWN OF TRADE LAKE","TOWN OF TRADE LAKE BURNETT","TOWN OF TRADE LAKE WARDS 1 & 2 BURNETT","TOWN-OF-TRADE-LAKE-WARD-1-2-BURNETT",212,40.7692307692308,9,1.73076923076923,299,57.5,520
"2886","WASHBURN","TOWN OF TREGO","TOWN OF TREGO WASHBURN","TOWN OF TREGO WARDS 1 - 3 WASHBURN","TOWN-OF-TREGO-WARD-1-3-WASHBURN",271,50.6542056074766,9,1.68224299065421,255,47.6635514018692,535
"2887","TREMPEALEAU","TOWN OF TREMPEALEAU","TOWN OF TREMPEALEAU TREMPEALEAU","TOWN OF TREMPEALEAU WARDS 1 - 3 TREMPEALEAU","TOWN-OF-TREMPEALEAU-WARD-1-3-TREMPEALEAU",540,57.8158458244111,10,1.07066381156317,384,41.1134903640257,934
"2888","DODGE","TOWN OF TRENTON","TOWN OF TRENTON DODGE","TOWN OF TRENTON WARDS 1 - 3 DODGE","TOWN-OF-TRENTON-WARD-1-3-DODGE",248,35.3780313837375,5,0.713266761768902,448,63.9087018544936,701
"2889","PIERCE","TOWN OF TRENTON","TOWN OF TRENTON PIERCE","TOWN OF TRENTON WARDS 1 & 2 PIERCE","TOWN-OF-TRENTON-WARD-1-2-PIERCE",491,49.0509490509491,20,1.998001998002,490,48.951048951049,1001
"2890","WASHINGTON","TOWN OF TRENTON","TOWN OF TRENTON WASHINGTON","TOWN OF TRENTON WARDS 1, 2, 5 - 7 WASHINGTON","TOWN-OF-TRENTON-WARD-1-2-5-7-WASHINGTON",668,30.1036502929247,31,1.39702568724651,1520,68.4993240198288,2219
"2891","WASHINGTON","TOWN OF TRENTON","TOWN OF TRENTON WASHINGTON","TOWN OF TRENTON WARDS 3 & 4 WASHINGTON","TOWN-OF-TRENTON-WARD-3-4-WASHINGTON",197,31.1216429699842,11,1.73775671406003,425,67.1406003159558,633
"2892","PIERCE","TOWN OF TRIMBELLE","TOWN OF TRIMBELLE PIERCE","TOWN OF TRIMBELLE WARDS 1 & 2 PIERCE","TOWN-OF-TRIMBELLE-WARD-1-2-PIERCE",442,45.993756503642,27,2.80957336108221,492,51.1966701352758,961
"2893","BAYFIELD","TOWN OF TRIPP","TOWN OF TRIPP BAYFIELD","TOWN OF TRIPP WARD 1 BAYFIELD","TOWN-OF-TRIPP-WARD-1-BAYFIELD",52,49.0566037735849,3,2.83018867924528,51,48.1132075471698,106
"2894","SAUK","TOWN OF TROY","TOWN OF TROY SAUK","TOWN OF TROY WARD 1 SAUK","TOWN-OF-TROY-WARD-1-SAUK",276,62.1621621621622,11,2.47747747747748,157,35.3603603603604,444
"2895","WALWORTH","TOWN OF TROY","TOWN OF TROY WALWORTH","TOWN OF TROY WARDS 1 - 3 WALWORTH","TOWN-OF-TROY-WARD-1-3-WALWORTH",566,38.8203017832647,16,1.09739368998628,876,60.082304526749,1458
"2896","ST. CROIX","TOWN OF TROY","TOWN OF TROY ST. CROIX","TOWN OF TROY WARDS 1 - 7 ST. CROIX","TOWN-OF-TROY-WARD-1-7-ST.-CROIX",1202,43.4719710669078,42,1.51898734177215,1521,55.0090415913201,2765
"2897","RUSK","TOWN OF TRUE","TOWN OF TRUE RUSK","TOWN OF TRUE WARD 1 RUSK","TOWN-OF-TRUE-WARD-1-RUSK",69,48.2517482517483,0,0,74,51.7482517482517,143
"2898","BARRON","TOWN OF TURTLE LAKE","TOWN OF TURTLE LAKE BARRON","TOWN OF TURTLE LAKE WARD 1 BARRON","TOWN-OF-TURTLE-LAKE-WARD-1-BARRON",160,55.1724137931034,5,1.72413793103448,125,43.1034482758621,290
"2899","ROCK","TOWN OF TURTLE","TOWN OF TURTLE ROCK","TOWN OF TURTLE WARDS 1 & 4 ROCK","TOWN-OF-TURTLE-WARD-1-4-ROCK",194,47.7832512315271,8,1.97044334975369,204,50.2463054187192,406
"2900","ROCK","TOWN OF TURTLE","TOWN OF TURTLE ROCK","TOWN OF TURTLE WARDS 2 & 3 ROCK","TOWN-OF-TURTLE-WARD-2-3-ROCK",476,44.6110590440487,22,2.06185567010309,569,53.3270852858482,1067
"2901","MANITOWOC","TOWN OF TWO CREEKS","TOWN OF TWO CREEKS MANITOWOC","TOWN OF TWO CREEKS WARD 1 MANITOWOC","TOWN-OF-TWO-CREEKS-WARD-1-MANITOWOC",111,44.4,11,4.4,128,51.2,250
"2902","MANITOWOC","TOWN OF TWO RIVERS","TOWN OF TWO RIVERS MANITOWOC","TOWN OF TWO RIVERS WARDS 1 - 4 MANITOWOC","TOWN-OF-TWO-RIVERS-WARD-1-4-MANITOWOC",525,50.5780346820809,22,2.11946050096339,491,47.3025048169557,1038
"2903","OCONTO","TOWN OF UNDERHILL","TOWN OF UNDERHILL OCONTO","TOWN OF UNDERHILL WARD 1 OCONTO","TOWN-OF-UNDERHILL-WARD-1-OCONTO",189,55.7522123893805,8,2.3598820058997,142,41.8879056047198,339
"2904","BURNETT","TOWN OF UNION","TOWN OF UNION BURNETT","TOWN OF UNION WARD 1 BURNETT","TOWN-OF-UNION-WARD-1-BURNETT",104,53.0612244897959,4,2.04081632653061,88,44.8979591836735,196
"2905","DOOR","TOWN OF UNION","TOWN OF UNION DOOR","TOWN OF UNION WARD 1 DOOR","TOWN-OF-UNION-WARD-1-DOOR",328,55.8773424190801,5,0.851788756388416,254,43.2708688245315,587
"2906","PIERCE","TOWN OF UNION","TOWN OF UNION PIERCE","TOWN OF UNION WARD 1 PIERCE","TOWN-OF-UNION-WARD-1-PIERCE",141,45.1923076923077,3,0.961538461538462,168,53.8461538461538,312
"2907","WAUPACA","TOWN OF UNION","TOWN OF UNION WAUPACA","TOWN OF UNION WARD 1 WAUPACA","TOWN-OF-UNION-WARD-1-WAUPACA",177,47.9674796747967,5,1.3550135501355,187,50.6775067750677,369
"2908","EAU CLAIRE","TOWN OF UNION","TOWN OF UNION EAU CLAIRE","TOWN OF UNION WARDS 1 - 3 EAU CLAIRE","TOWN-OF-UNION-WARD-1-3-EAU-CLAIRE",807,56.0806115357887,23,1.59833217512161,609,42.3210562890896,1439
"2909","ROCK","TOWN OF UNION","TOWN OF UNION ROCK","TOWN OF UNION WARDS 1 & 2 ROCK","TOWN-OF-UNION-WARD-1-2-ROCK",728,65.5855855855856,13,1.17117117117117,369,33.2432432432432,1110
"2910","VERNON","TOWN OF UNION","TOWN OF UNION VERNON","TOWN OF UNION WARDS 1 & 2 VERNON","TOWN-OF-UNION-WARD-1-2-VERNON",117,52.9411764705882,12,5.42986425339367,92,41.6289592760181,221
"2911","CLARK","TOWN OF UNITY","TOWN OF UNITY CLARK","TOWN OF UNITY WARD 1 CLARK","TOWN-OF-UNITY-WARD-1-CLARK",161,50.9493670886076,8,2.53164556962025,147,46.5189873417722,316
