"","muni_county","reporting_unit","reporting_unit_orig","municipality","county","democrat_votes.rec","democrat_votes.perc","other_votes.rec","votes.tot2016","other_votes.perc","republican_votes.rec","republican_votes.perc","democrat_votes.rec2012","other_votes.rec2012","votes.tot2012","republican_votes.rec2012","dem.perc2012","rep.perc2012","oth.perc2012","dem.change.num","rep.change.num","oth.change.num","dem.change.perc","rep.change.perc","oth.change.perc","demwinner","demwinner2012","county_use_opt_scan","county_machine_vendor_dealer","machine.vendor.dealer.model","accessible.vendor.dealer.model","county_use_opt_scan","county_machine_vendor_dealer","machine.vendor.dealer.model","accessible.vendor.dealer.model","MCD_FIPS"
"2601","TOWN OF ROCK ROCK","TOWN-OF-ROCK-WARD-5-7-ROCK","TOWN OF ROCK WARDS 5,7 ROCK","TOWN OF ROCK","ROCK",76,37.0731707317073,17,205,8.29268292682927,112,54.6341463414634,133,1,228,94,58.3333333333333,41.2280701754386,0.43859649122807,-57,18,16,-21.260162601626,13.4060761660248,7.8540864356012,0,1,1,"ES&S","ES&S DS200","ES&S Automark",1,"ES&S","ES&S DS200","ES&S Automark",NA
"2602","TOWN OF ROCKBRIDGE RICHLAND","TOWN-OF-ROCKBRIDGE-WARD-1-3-RICHL-","TOWN OF ROCKBRIDGE WARD 1-3 RICHLAND","TOWN OF ROCKBRIDGE","RICHLAND",165,44.4743935309973,24,371,6.46900269541779,182,49.0566037735849,238,2,402,162,59.2039800995025,40.2985074626866,0.497512437810945,-73,20,22,-14.7295865685052,8.75809631089834,5.97149025760684,0,1,0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",NA
"2603","TOWN OF ROCKLAND MANITOWOC","TOWN-OF-ROCKL-WARD-1-2-MANITOWOC","TOWN OF ROCKLAND WARD 1-2 MANITOWOC","TOWN OF ROCKLAND","MANITOWOC",119,22.4528301886792,19,530,3.58490566037736,392,73.9622641509434,183,6,527,338,34.7248576850095,64.1366223908918,1.13851992409867,-64,54,13,-12.2720274963302,9.82564176005155,2.44638573627869,0,0,0,NA,"None ","ES&S Automark",0,NA,"None ","ES&S Automark",NA
"2604","TOWN OF ROCKLAND BROWN","TOWN-OF-ROCKL-WARD-1-3-BROWN","TOWN OF ROCKLAND WARDS 1-3 BROWN","TOWN OF ROCKLAND","BROWN",338,30.8675799086758,65,1095,5.93607305936073,692,63.1963470319635,366,7,1057,684,34.6263008514664,64.7114474929045,0.662251655629139,-28,8,58,-3.75872094279061,-1.51510046094098,5.27382140373159,0,0,1,"ES&S","ES&S DS200","ES&S Automark",1,"ES&S","ES&S DS200","ES&S Automark",NA
"2605","TOWN OF ROLLING LANGLADE","TOWN-OF-ROLLING-WARD-1-2-LANGLADE","TOWN OF ROLLING WARD 1-2 LANGLADE","TOWN OF ROLLING","LANGLADE",222,30.0813008130081,18,738,2.4390243902439,498,67.479674796748,319,5,800,476,39.875,59.5,0.625,-97,22,13,-9.79369918699187,7.97967479674797,1.8140243902439,0,0,0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",NA
"2606","TOWN OF ROME ADAMS","TOWN-OF-ROME-WARD-1-5-ADAMS","TOWN OF ROME WARD 1-5 ADAMS","TOWN OF ROME","ADAMS",719,36.6649668536461,68,1961,3.46761856195818,1174,59.8674145843957,826,9,1860,1025,44.4086021505376,55.1075268817204,0.483870967741935,-107,149,59,-7.74363529689153,4.75988770267529,2.98374759421625,0,0,1,"Optech","Optech- Eagle","ES&S Automark",1,"Optech","Optech- Eagle","ES&S Automark",NA
"2607","TOWN OF ROOSEVELT BURNETT","TOWN-OF-ROOSEVELT-WARD-1-BURNETT","TOWN OF ROOSEVELT WARD 1 BURNETT","TOWN OF ROOSEVELT","BURNETT",32,29.3577981651376,4,109,3.6697247706422,73,66.9724770642202,58,4,124,62,46.7741935483871,50,3.2258064516129,-26,11,0,-17.4163953832495,16.9724770642202,0.443918319029299,0,0,0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",NA
"2608","TOWN OF ROOSEVELT TAYLOR","TOWN-OF-ROOSEVELT-WARD-1-TAYLOR","TOWN OF ROOSEVELT WARD 1 TAYLOR","TOWN OF ROOSEVELT","TAYLOR",47,27.1676300578035,8,173,4.6242774566474,118,68.2080924855491,94,3,178,81,52.8089887640449,45.5056179775281,1.68539325842697,-47,37,5,-25.6413587062415,22.702474508021,2.93888419822043,0,1,0,NA,"None ","ES&S iVotronic",0,NA,"None ","ES&S iVotronic",NA
"2609","TOWN OF ROSE WAUSHARA","TOWN-OF-ROSE-WARD-1-2-WAUSHARA","TOWN OF ROSE WARD 1-2 WAUSHARA","TOWN OF ROSE","WAUSHARA",147,40.3846153846154,13,364,3.57142857142857,204,56.043956043956,180,7,343,156,52.4781341107872,45.4810495626822,2.04081632653061,-33,48,6,-12.0935187261718,10.5629064812738,1.53061224489796,0,1,0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",NA
"2610","TOWN OF ROSENDALE FOND DU LAC","TOWN-OF-ROSENDALE-WARD-1-FOND-DU-LAC","TOWN OF ROSENDALE WARD 1 FOND DU LAC","TOWN OF ROSENDALE","FOND DU LAC",99,24.5657568238213,20,403,4.96277915632754,284,70.4714640198511,139,5,420,276,33.0952380952381,65.7142857142857,1.19047619047619,-40,8,15,-8.52948127141676,4.7571783055654,3.77230296585135,0,0,1,"Dominion","Dominion ImageCast Evolution","Dominion ImageCast Evolution",1,"Dominion","Dominion ImageCast Evolution","Dominion ImageCast Evolution",NA
"2611","TOWN OF ROSS FOREST","TOWN-OF-ROSS-WARD-1-FOREST","TOWN OF ROSS WARD 1 FOREST","TOWN OF ROSS","FOREST",12,16.6666666666667,3,72,4.16666666666667,57,79.1666666666667,32,2,78,44,41.025641025641,56.4102564102564,2.56410256410256,-20,13,1,-24.3589743589744,22.7564102564102,1.6025641025641,0,0,0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",NA
"2612","TOWN OF ROUND LAKE SAWYER","TOWN-OF-ROUND-LAKE-WARD-1-2-SAWYER","TOWN OF ROUND LAKE WARDS 1-2 SAWYER","TOWN OF ROUND LAKE","SAWYER",244,36.6366366366366,19,666,2.85285285285285,403,60.5105105105105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",NA
"2613","TOWN OF ROXBURY DANE","TOWN-OF-ROXBURY-WARD-1-2-DANE","TOWN OF ROXBURY WARD 1-2 DANE","TOWN OF ROXBURY","DANE",559,51.237396883593,79,1091,7.24106324472961,453,41.5215398716774,605,6,1055,444,57.345971563981,42.085308056872,0.568720379146919,-46,9,73,-6.10857468038801,-0.563768185194675,6.67234286558269,1,1,1,"ES&S","ES&S DS200","ES&S Automark",1,"ES&S","ES&S DS200","ES&S Automark",NA
"2614","TOWN OF ROYALTON WAUPACA","TOWN-OF-ROYALTON-WARD-1-2-WAUPACA","TOWN OF ROYALTON WARDS 1-2 WAUPACA","TOWN OF ROYALTON","WAUPACA",197,25.2888318356868,36,779,4.62130937098845,546,70.0898587933248,276,6,752,470,36.7021276595745,62.5,0.797872340425532,-79,76,30,-11.4132958238877,7.58985879332478,3.82343703056292,0,0,0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",NA
"2615","TOWN OF RUBICON DODGE","TOWN-OF-RUBICON-WARD-1-3-DODGE","TOWN OF RUBICON WARDS 1-3 DODGE","TOWN OF RUBICON","DODGE",225,16.6790214974055,61,1349,4.52186805040771,1063,78.7991104521868,307,12,1365,1046,22.4908424908425,76.6300366300366,0.879120879120879,-82,17,49,-5.81182099343701,2.16907382215017,3.64274717128683,0,0,1,"Dominion","Dominion (Premier)-Accuvote-OS","Dominion (Premier)-Accuvote TSX",1,"Dominion","Dominion (Premier)-Accuvote-OS","Dominion (Premier)-Accuvote TSX",NA
"2616","TOWN OF RUBY CHIPPEWA","TOWN-OF-RUBY-WARD-1-CHIPPEWA","TOWN OF RUBY WARD 1 CHIPPEWA","TOWN OF RUBY","CHIPPEWA",57,25.7918552036199,6,221,2.71493212669683,158,71.4932126696833,111,2,218,105,50.9174311926605,48.1651376146789,0.917431192660551,-54,53,4,-25.1255759890406,23.3280750550044,1.79750093403628,0,1,1,"Dominion","Dominion (Sequoia)/Command Central- Sequoia Insight","Dominion (Sequoia)/Command Central-Edge",1,"Dominion","Dominion (Sequoia)/Command Central- Sequoia Insight","Dominion (Sequoia)/Command Central-Edge",NA
"2617","TOWN OF RUDOLPH WOOD","TOWN-OF-RUDOLPH-WARD-1-2-WOOD","TOWN OF RUDOLPH WARDS 1-2 WOOD","TOWN OF RUDOLPH","WOOD",214,33.4375,25,640,3.90625,401,62.65625,291,14,616,311,47.2402597402597,50.487012987013,2.27272727272727,-77,90,11,-13.8027597402597,12.169237012987,1.63352272727273,0,0,1,"ES&S","ES&S DS200","ES&S Automark",1,"ES&S","ES&S DS200","ES&S Automark",NA
"2618","TOWN OF RUSH RIVER ST. CROIX","TOWN-OF-RUSH-RIVER-WARD-1-ST.-CROIX","TOWN OF RUSH RIVER WARD 1 ST. CROIX","TOWN OF RUSH RIVER","ST. CROIX",101,34.9480968858132,26,289,8.99653979238754,162,56.0553633217993,150,4,313,159,47.9233226837061,50.7987220447284,1.2779552715655,-49,3,22,-12.9752257978929,5.25664127707088,7.71858452082205,0,0,0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",NA
"2619","TOWN OF RUSHFORD WINNEBAGO","TOWN-OF-RUSHFORD-WARD-1-2-WINNEBAGO","TOWN OF RUSHFORD WARD 1-2 WINNEBAGO","TOWN OF RUSHFORD","WINNEBAGO",265,29.3141592920354,42,904,4.64601769911504,597,66.0398230088496,371,15,880,494,42.1590909090909,56.1363636363636,1.70454545454545,-106,103,27,-12.8449316170555,9.90345937248593,2.94147224456959,0,0,1,"Dominion","Dominion ImageCast Evolution","Dominion ImageCast Evolution",1,"Dominion","Dominion ImageCast Evolution","Dominion ImageCast Evolution",NA
"2620","TOWN OF RUSK BURNETT","TOWN-OF-RUSK-WARD-1-BURNETT","TOWN OF RUSK WARD 1 BURNETT","TOWN OF RUSK","BURNETT",76,31.0204081632653,6,245,2.44897959183673,163,66.530612244898,116,9,243,118,47.7366255144033,48.559670781893,3.7037037037037,-40,45,-3,-16.716217351138,17.9709414630049,-1.25472411186697,0,0,0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",NA
"2621","TOWN OF RUSK RUSK","TOWN-OF-RUSK-WARD-1-RUSK","TOWN OF RUSK WARD 1 RUSK","TOWN OF RUSK","RUSK",113,35.3125,14,320,4.375,193,60.3125,183,5,355,167,51.5492957746479,47.0422535211268,1.40845070422535,-70,26,9,-16.2367957746479,13.2702464788732,2.96654929577465,0,1,0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",NA
"2622","TOWN OF RUSSELL BAYFIELD","TOWN-OF-RUSSELL-WARD-1-2-BAYFIELD","TOWN OF RUSSELL WARD 1-2 BAYFIELD","TOWN OF RUSSELL","BAYFIELD",404,76.3705103969754,36,529,6.80529300567108,89,16.8241965973535,553,13,638,72,86.6771159874608,11.2852664576803,2.03761755485893,-149,17,23,-10.3066055904854,5.53893013967324,4.76767545081214,1,1,1,"ES&S","ES&S M100","ES&S Automark",1,"ES&S","ES&S M100","ES&S Automark",NA
"2623","TOWN OF RUSSELL LINCOLN","TOWN-OF-RUSSELL-WARD-1-LINCOLN","TOWN OF RUSSELL WARD 1 LINCOLN","TOWN OF RUSSELL","LINCOLN",103,33.7704918032787,12,305,3.9344262295082,190,62.2950819672131,167,9,347,171,48.1268011527378,49.2795389048991,2.59365994236311,-64,19,3,-14.3563093494591,13.015543062314,1.34076628714508,0,0,1,"ES&S","ES&S DS200","ES&S Automark",1,"ES&S","ES&S DS200","ES&S Automark",NA
"2624","TOWN OF RUSSELL SHEBOYGAN","TOWN-OF-RUSSELL-WARD-1-SHEBOYGAN","TOWN OF RUSSELL WARD 1 SHEBOYGAN","TOWN OF RUSSELL","SHEBOYGAN",45,21.8446601941748,9,206,4.36893203883495,152,73.7864077669903,61,3,222,158,27.4774774774775,71.1711711711712,1.35135135135135,-16,-6,6,-5.63281728330272,2.61523659581913,3.0175806874836,0,0,1,"Dominion","Dominion (Sequoia)/Command Central- Sequoia Insight","Dominion (Sequoia)/Command Central-Edge",1,"Dominion","Dominion (Sequoia)/Command Central- Sequoia Insight","Dominion (Sequoia)/Command Central-Edge",NA
"2625","TOWN OF RUTLAND DANE","TOWN-OF-RUTL-WARD-1-2-DANE","TOWN OF RUTLAND WARD 1-2 DANE","TOWN OF RUTLAND","DANE",738,56.9444444444444,97,1296,7.48456790123457,461,35.570987654321,834,13,1309,462,63.7127578304049,35.2941176470588,0.993124522536287,-96,-1,84,-6.76831338596045,0.276870007262161,6.49144337869828,1,1,1,"ES&S","ES&S DS200","ES&S Automark",1,"ES&S","ES&S DS200","ES&S Automark",NA
"2626","TOWN OF SAINT LAWRENCE WAUPACA","TOWN-OF-SAINT-LAWRENCE-WARD-1-2-WAUPACA","TOWN OF SAINT LAWRENCE WARDS 1-2 WAUPACA","TOWN OF SAINT LAWRENCE","WAUPACA",110,28.2051282051282,18,390,4.61538461538462,262,67.1794871794872,160,3,355,192,45.0704225352113,54.0845070422535,0.845070422535211,-50,70,15,-16.8652943300831,13.0949801372337,3.7703141928494,0,0,0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",NA
"2627","TOWN OF SALEM KENOSHA","TOWN-OF-SALEM-WARD-1-5-10-KENOSHA","TOWN OF SALEM WARD 1-5,10 KENOSHA","TOWN OF SALEM","KENOSHA",1077,31.9300326119182,233,3373,6.90779721316336,2063,61.1621701749185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,"ES&S","ES&S DS200","ES&S ExpressVote",1,"ES&S","ES&S DS200","ES&S ExpressVote",NA
"2628","TOWN OF SALEM PIERCE","TOWN-OF-SALEM-WARD-1-PIERCE","TOWN OF SALEM WARD 1 PIERCE","TOWN OF SALEM","PIERCE",86,33.2046332046332,8,259,3.08880308880309,165,63.7065637065637,130,4,266,132,48.8721804511278,49.6240601503759,1.50375939849624,-44,33,4,-15.6675472464946,14.0825035561878,1.58504369030685,0,0,1,"Dominion","Dominion (Sequoia)/Command Central- Sequoia Insight","Dominion (Sequoia)/Command Central-Edge",1,"Dominion","Dominion (Sequoia)/Command Central- Sequoia Insight","Dominion (Sequoia)/Command Central-Edge",NA
"2629","TOWN OF SALEM KENOSHA","TOWN-OF-SALEM-WARD-6-9-KENOSHA","TOWN OF SALEM WARD 6-9 KENOSHA","TOWN OF SALEM","KENOSHA",755,30.4558289632916,200,2479,8.06776926179911,1524,61.4764017749092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,"ES&S","ES&S DS200","ES&S ExpressVote",1,"ES&S","ES&S DS200","ES&S ExpressVote",NA
"2630","TOWN OF SAMPSON CHIPPEWA","TOWN-OF-SAMPSON-WARD-1-CHIPPEWA","TOWN OF SAMPSON WARD 1 CHIPPEWA","TOWN OF SAMPSON","CHIPPEWA",133,26.441351888668,26,503,5.16898608349901,344,68.389662027833,183,8,472,281,38.771186440678,59.5338983050847,1.69491525423729,-50,63,18,-12.32983455201,8.85576372274826,3.47407082926172,0,0,1,"Dominion","Dominion (Sequoia)/Command Central- Sequoia Insight","Dominion (Sequoia)/Command Central-Edge",1,"Dominion","Dominion (Sequoia)/Command Central- Sequoia Insight","Dominion (Sequoia)/Command Central-Edge",NA
"2631","TOWN OF SANBORN ASHLAND","TOWN-OF-SANBORN-WARD-1-2-ASHL-","TOWN OF SANBORN WARDS 1-2 ASHLAND","TOWN OF SANBORN","ASHLAND",399,80.4435483870968,25,496,5.04032258064516,72,14.5161290322581,503,5,576,68,87.3263888888889,11.8055555555556,0.868055555555556,-104,4,20,-6.88284050179212,2.71057347670251,4.17226702508961,1,1,0,NA,"None ","ES&S Automark",0,NA,"None ","ES&S Automark",NA
"2632","TOWN OF SAND CREEK DUNN","TOWN-OF-S-CREEK-WARD-1-DUNN","TOWN OF SAND CREEK WARD 1 DUNN","TOWN OF SAND CREEK","DUNN",113,37.4172185430464,13,302,4.3046357615894,176,58.2781456953642,136,2,292,154,46.5753424657534,52.7397260273973,0.684931506849315,-23,22,11,-9.15812392270706,5.53841966796698,3.61970425474009,0,0,0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",NA
"2633","TOWN OF SAND LAKE BURNETT","TOWN-OF-S-LAKE-WARD-1-BURNETT","TOWN OF SAND LAKE WARD 1 BURNETT","TOWN OF SAND LAKE","BURNETT",118,41.2587412587413,11,286,3.84615384615385,157,54.8951048951049,167,8,286,111,58.3916083916084,38.8111888111888,2.7972027972028,-49,46,3,-17.1328671328671,16.0839160839161,1.04895104895105,0,1,0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",NA
"2634","TOWN OF SAND LAKE SAWYER","TOWN-OF-S-LAKE-WARD-1-SAWYER","TOWN OF SAND LAKE WARD 1 SAWYER","TOWN OF SAND LAKE","SAWYER",205,38.6792452830189,21,530,3.9622641509434,304,57.3584905660377,271,6,548,271,49.4525547445255,49.4525547445255,1.09489051094891,-66,33,15,-10.7733094615067,7.90593582151219,2.86737363999449,0,0,0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",NA
"2635","TOWN OF SARATOGA WOOD","TOWN-OF-SARATOGA-WARD-1-9-WOOD","TOWN OF SARATOGA WARDS 1-9 WOOD","TOWN OF SARATOGA","WOOD",913,32.9602888086643,119,2770,4.29602888086643,1738,62.7436823104693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,"ES&S","ES&S DS200","ES&S Automark",1,"ES&S","ES&S DS200","ES&S Automark",NA
"2636","TOWN OF SARONA WASHBURN","TOWN-OF-SARONA-WARD-1-2-WASHBURN","TOWN OF SARONA WARDS 1-2 WASHBURN","TOWN OF SARONA","WASHBURN",63,27.0386266094421,8,233,3.43347639484979,162,69.5278969957081,83,3,219,133,37.8995433789954,60.7305936073059,1.36986301369863,-20,29,5,-10.8609167695534,8.79730338840221,2.06361338115116,0,0,0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",NA
"2637","TOWN OF SAUKVILLE OZAUKEE","TOWN-OF-SAUKVILLE-WARD-1-3-OZAUKEE","TOWN OF SAUKVILLE WARD 1-3 OZAUKEE","TOWN OF SAUKVILLE","OZAUKEE",258,21.608040201005,67,1194,5.61139028475712,869,72.7805695142379,327,11,1236,898,26.4563106796117,72.6537216828479,0.889967637540453,-69,-29,56,-4.84827047860663,0.126847831389966,4.72142264721667,0,0,1,"Dominion","Dominion ImageCast Evolution","Dominion ImageCast Evolution",1,"Dominion","Dominion ImageCast Evolution","Dominion ImageCast Evolution",NA
"2638","TOWN OF SAXEVILLE WAUSHARA","TOWN-OF-SAXEVILLE-WARD-1-WAUSHARA","TOWN OF SAXEVILLE WARD 1 WAUSHARA","TOWN OF SAXEVILLE","WAUSHARA",179,29.5867768595041,34,605,5.6198347107438,392,64.7933884297521,262,5,579,312,45.2504317789292,53.8860103626943,0.863557858376511,-83,80,29,-15.6636549194251,10.9073780670578,4.75627685236729,0,0,0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",NA
"2639","TOWN OF SAXON IRON","TOWN-OF-SAXON-WARD-1-IRON","TOWN OF SAXON WARD 1 IRON","TOWN OF SAXON","IRON",74,34.4186046511628,11,215,5.11627906976744,130,60.4651162790698,108,4,208,96,51.9230769230769,46.1538461538462,1.92307692307692,-34,34,7,-17.5044722719141,14.3112701252236,3.19320214669052,0,1,0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",NA
"2640","TOWN OF SCANDINAVIA WAUPACA","TOWN-OF-SC-INAVIA-WARD-1-2-WAUPACA","TOWN OF SCANDINAVIA WARDS 1-2 WAUPACA","TOWN OF SCANDINAVIA","WAUPACA",254,40.3815580286169,30,629,4.76947535771065,345,54.8489666136725,323,3,663,337,48.7179487179487,50.8295625942685,0.452488687782805,-69,8,27,-8.33639068933186,4.01940401940403,4.31698666992785,0,0,0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",NA
"2641","TOWN OF SCHLESWIG MANITOWOC","TOWN-OF-SCHLESWIG-WARD-1-2-MANITOWOC","TOWN OF SCHLESWIG WARD 1-2 MANITOWOC","TOWN OF SCHLESWIG","MANITOWOC",362,31.67104111986,59,1143,5.16185476815398,722,63.167104111986,495,12,1210,703,40.9090909090909,58.099173553719,0.991735537190083,-133,19,47,-9.2380497892309,5.067930558267,4.1701192309639,0,0,0,NA,"None ","ES&S Automark",0,NA,"None ","ES&S Automark",NA
"2642","TOWN OF SCHLEY LINCOLN","TOWN-OF-SCHLEY-WARD-1-2-LINCOLN","TOWN OF SCHLEY WARDS 1-2 LINCOLN","TOWN OF SCHLEY","LINCOLN",131,27.5789473684211,22,475,4.63157894736842,322,67.7894736842105,211,3,474,260,44.5147679324894,54.8523206751055,0.632911392405063,-80,62,19,-16.9358205640684,12.937153009105,3.99866755496336,0,0,1,"ES&S","ES&S DS200","ES&S Automark",1,"ES&S","ES&S DS200","ES&S Automark",NA
"2643","TOWN OF SCHOEPKE ONEIDA","TOWN-OF-SCHOEPKE-WARD-1-ONEIDA","TOWN OF SCHOEPKE WARD 1 ONEIDA","TOWN OF SCHOEPKE","ONEIDA",90,38.961038961039,5,231,2.16450216450216,136,58.8744588744589,119,1,244,124,48.7704918032787,50.8196721311475,0.409836065573771,-29,12,4,-9.80945284223972,8.05478674331134,1.75466609892839,0,0,0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",NA
"2644","TOWN OF SCOTT BURNETT","TOWN-OF-SCOTT-WARD-1-2-BURNETT","TOWN OF SCOTT WARD 1-2 BURNETT","TOWN OF SCOTT","BURNETT",171,42.1182266009852,14,406,3.44827586206897,221,54.4334975369458,168,4,413,241,40.6779661016949,58.3535108958838,0.968523002421308,3,-20,10,1.4402604992903,-3.92001335893796,2.47975285964766,0,0,0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",NA
"2645","TOWN OF SCOTT COLUMBIA","TOWN-OF-SCOTT-WARD-1-COLUMBIA","TOWN OF SCOTT WARD 1 COLUMBIA","TOWN OF SCOTT","COLUMBIA",118,34.9112426035503,32,338,9.46745562130178,188,55.6213017751479,155,2,370,213,41.8918918918919,57.5675675675676,0.540540540540541,-37,-25,30,-6.9806492883416,-1.94626579241964,8.92691508076124,0,0,1,"ES&S","ES&S M100","ES&S Automark",1,"ES&S","ES&S M100","ES&S Automark",NA
"2646","TOWN OF SCOTT CRAWFORD","TOWN-OF-SCOTT-WARD-1-CRAWFORD","TOWN OF SCOTT WARD 1 CRAWFORD","TOWN OF SCOTT","CRAWFORD",114,47.3029045643153,14,241,5.80912863070539,113,46.8879668049792,159,4,249,86,63.855421686747,34.5381526104418,1.60642570281124,-45,27,10,-16.5525171224316,12.3498141945375,4.20270292789415,1,1,0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",NA
"2647","TOWN OF SCOTT MONROE","TOWN-OF-SCOTT-WARD-1-MONROE","TOWN OF SCOTT WARD 1 MONROE","TOWN OF SCOTT","MONROE",5,10.8695652173913,4,46,8.69565217391304,37,80.4347826086957,13,0,56,43,23.2142857142857,76.7857142857143,0,-8,-6,4,-12.3447204968944,3.64906832298136,8.69565217391304,0,0,0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",NA
"2648","TOWN OF SCOTT LINCOLN","TOWN-OF-SCOTT-WARD-1-2-LINCOLN","TOWN OF SCOTT WARDS 1-2 LINCOLN","TOWN OF SCOTT","LINCOLN",246,30.5210918114144,64,806,7.94044665012407,496,61.5384615384615,339,13,809,457,41.9035846724351,56.4894932014833,1.60692212608158,-93,39,51,-11.3824928610207,5.04896833697823,6.33352452404249,0,0,1,"ES&S","ES&S DS200","ES&S Automark",1,"ES&S","ES&S DS200","ES&S Automark",NA
"2649","TOWN OF SCOTT SHEBOYGAN","TOWN-OF-SCOTT-WARD-1-3-SHEBOYGAN","TOWN OF SCOTT WARDS 1-3 SHEBOYGAN","TOWN OF SCOTT","SHEBOYGAN",207,19.2200557103064,51,1077,4.73537604456824,819,76.0445682451253,274,9,1081,798,25.3469010175763,73.8205365402405,0.832562442183164,-67,21,42,-6.12684530726991,2.22403170488482,3.90281360238508,0,0,1,"Dominion","Dominion (Sequoia)/Command Central- Sequoia Insight","Dominion (Sequoia)/Command Central-Edge",1,"Dominion","Dominion (Sequoia)/Command Central- Sequoia Insight","Dominion (Sequoia)/Command Central-Edge",NA
"2650","TOWN OF SCOTT BROWN","TOWN-OF-SCOTT-WARD-1-4-BROWN","TOWN OF SCOTT WARDS 1-4 BROWN","TOWN OF SCOTT","BROWN",868,38.1706244503078,112,2274,4.92524186455585,1294,56.9041336851363,1019,23,2255,1213,45.1884700665188,53.7915742793792,1.019955654102,-151,81,89,-7.01784561621102,3.11255940575717,3.90528621045385,0,0,1,"ES&S","ES&S DS200","ES&S Automark",1,"ES&S","ES&S DS200","ES&S Automark",NA
"2651","TOWN OF SEIF CLARK","TOWN-OF-SEIF-WARD-1-CLARK","TOWN OF SEIF WARD 1 CLARK","TOWN OF SEIF","CLARK",34,33.3333333333333,6,102,5.88235294117647,62,60.7843137254902,46,4,101,51,45.5445544554455,50.4950495049505,3.96039603960396,-12,11,2,-12.2112211221122,10.2892642205397,1.92195690157251,0,0,0,NA,"None ","ES&S iVotronic",0,NA,"None ","ES&S iVotronic",NA
"2652","TOWN OF SENECA CRAWFORD","TOWN-OF-SENECA-WARD-1-CRAWFORD","TOWN OF SENECA WARD 1 CRAWFORD","TOWN OF SENECA","CRAWFORD",191,42.0704845814978,22,454,4.84581497797357,241,53.0837004405286,243,12,437,182,55.6064073226545,41.6475972540046,2.74599542334096,-52,59,10,-13.5359227411567,11.4361031865241,2.09981955463261,0,1,0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",NA
"2653","TOWN OF SENECA GREEN LAKE","TOWN-OF-SENECA-WARD-1-GREEN-LAKE","TOWN OF SENECA WARD 1 GREEN LAKE","TOWN OF SENECA","GREEN LAKE",67,29.3859649122807,9,228,3.94736842105263,152,66.6666666666667,82,2,214,130,38.3177570093458,60.7476635514019,0.934579439252336,-15,22,7,-8.93179209706508,5.91900311526479,3.01278898180029,0,0,0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",NA
