"","muni_county","reporting_unit","reporting_unit_orig","municipality","county","democrat_votes.rec","democrat_votes.perc","other_votes.rec","votes.tot2016","other_votes.perc","republican_votes.rec","republican_votes.perc","democrat_votes.rec2008","other_votes.rec2008","votes.tot2008","republican_votes.rec2008","dem.perc2008","rep.perc2008","oth.perc2008","dem.change.2008.num","rep.change.2008.num","oth.change.2008.num","dem.change.2008.perc","rep.change.2008.perc","oth.change.2008.perc","demwinner","demwinner2008","county","municipality","reporting_unit"
"1980","TOWN OF FOND DU LAC FOND DU LAC","TOWN-OF-FOND-DU-LAC-WARD-1-8-FOND-DU-LAC","TOWN OF FOND DU LAC WARDS 1-8 FOND DU LAC","TOWN OF FOND DU LAC","FOND DU LAC",661,33.5022807906741,102,1973,5.16979219462747,1210,61.3279270146984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"FOND DU LAC","TOWN OF FOND DU LAC","TOWN OF FOND DU LAC WARDS 1-8 FOND DU LAC"
"1981","TOWN OF FORD TAYLOR","TOWN-OF-FORD-WARD-1-TAYLOR","TOWN OF FORD WARD 1 TAYLOR","TOWN OF FORD","TAYLOR",37,27.007299270073,6,137,4.37956204379562,94,68.6131386861314,68,3,137,66,49.6350364963504,48.1751824817518,2.18978102189781,-31,28,3,-22.6277372262774,20.4379562043796,2.18978102189781,0,1,"TAYLOR","TOWN OF FORD","TOWN OF FORD WARD 1 TAYLOR"
"1982","TOWN OF FOREST RICHLAND","TOWN-OF-FOREST-WARD-1-RICHL-","TOWN OF FOREST WARD 1 RICHLAND","TOWN OF FOREST","RICHLAND",83,45.1086956521739,12,184,6.52173913043478,89,48.3695652173913,99,4,175,72,56.5714285714286,41.1428571428571,2.28571428571429,-16,17,8,-11.4627329192547,7.22670807453417,4.2360248447205,0,1,"RICHLAND","TOWN OF FOREST","TOWN OF FOREST WARD 1 RICHLAND"
"1983","TOWN OF FOREST ST. CROIX","TOWN-OF-FOREST-WARD-1-ST.-CROIX","TOWN OF FOREST WARD 1 ST. CROIX","TOWN OF FOREST","ST. CROIX",72,22.7848101265823,24,316,7.59493670886076,220,69.620253164557,134,10,315,171,42.5396825396825,54.2857142857143,3.17460317460317,-62,49,14,-19.7548724131003,15.3345388788427,4.42033353425759,0,0,"ST. CROIX","TOWN OF FOREST","TOWN OF FOREST WARD 1 ST. CROIX"
"1984","TOWN OF FOREST VERNON","TOWN-OF-FOREST-WARD-1-VERNON","TOWN OF FOREST WARD 1 VERNON","TOWN OF FOREST","VERNON",99,39.2857142857143,12,252,4.76190476190476,141,55.952380952381,144,5,253,104,56.9169960474308,41.1067193675889,1.97628458498024,-45,37,7,-17.6312817617166,14.845661584792,2.78562017692452,0,1,"VERNON","TOWN OF FOREST","TOWN OF FOREST WARD 1 VERNON"
"1985","TOWN OF FOREST FOND DU LAC","TOWN-OF-FOREST-WARD-1-2-FOND-DU-LAC","TOWN OF FOREST WARDS 1-2 FOND DU LAC","TOWN OF FOREST","FOND DU LAC",141,21.2990936555891,36,662,5.4380664652568,485,73.2628398791541,218,7,646,421,33.7461300309598,65.1702786377709,1.08359133126935,-77,64,29,-12.4470363753706,8.09256124138318,4.35447513398745,0,0,"FOND DU LAC","TOWN OF FOREST","TOWN OF FOREST WARDS 1-2 FOND DU LAC"
"1986","TOWN OF FORESTVILLE DOOR","TOWN-OF-FORESTVILLE-WARD-1-2-DOOR","TOWN OF FORESTVILLE WARDS 1-2 DOOR","TOWN OF FORESTVILLE","DOOR",206,35.7638888888889,35,576,6.07638888888889,335,58.1597222222222,378,9,616,229,61.3636363636364,37.1753246753247,1.46103896103896,-172,106,26,-25.5997474747475,20.9843975468975,4.61534992784993,0,1,"DOOR","TOWN OF FORESTVILLE","TOWN OF FORESTVILLE WARDS 1-2 DOOR"
"1987","TOWN OF FORT WINNEBAGO COLUMBIA","TOWN-OF-FORT-WINNEBAGO-WARD-1-COLUMBIA","TOWN OF FORT WINNEBAGO WARD 1 COLUMBIA","TOWN OF FORT WINNEBAGO","COLUMBIA",185,36.2035225048924,23,511,4.50097847358121,303,59.2954990215264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"COLUMBIA","TOWN OF FORT WINNEBAGO","TOWN OF FORT WINNEBAGO WARD 1 COLUMBIA"
"1988","TOWN OF FOSTER CLARK","TOWN-OF-FOSTER-WARD-1-CLARK","TOWN OF FOSTER WARD 1 CLARK","TOWN OF FOSTER","CLARK",20,26.6666666666667,2,75,2.66666666666667,53,70.6666666666667,30,3,59,26,50.8474576271186,44.0677966101695,5.08474576271187,-10,27,-1,-24.180790960452,26.5988700564972,-2.4180790960452,0,1,"CLARK","TOWN OF FOSTER","TOWN OF FOSTER WARD 1 CLARK"
"1989","TOWN OF FOUNTAIN PRAIRIE COLUMBIA","TOWN-OF-FOUNTAIN-PRAIRIE-WARD-1-2-COLUMBIA","TOWN OF FOUNTAIN PRAIRIE WARDS 1-2 COLUMBIA","TOWN OF FOUNTAIN PRAIRIE","COLUMBIA",228,44.4444444444444,40,513,7.79727095516569,245,47.7582846003899,304,7,508,197,59.8425196850394,38.7795275590551,1.37795275590551,-76,48,33,-15.3980752405949,8.97875704133475,6.41931819926018,0,1,"COLUMBIA","TOWN OF FOUNTAIN PRAIRIE","TOWN OF FOUNTAIN PRAIRIE WARDS 1-2 COLUMBIA"
"1990","TOWN OF FOUNTAIN JUNEAU","TOWN-OF-FOUNTAIN-WARD-1-2-JUNEAU","TOWN OF FOUNTAIN WARDS 1-2 JUNEAU","TOWN OF FOUNTAIN","JUNEAU",87,29.0969899665552,15,299,5.01672240802676,197,65.8862876254181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"JUNEAU","TOWN OF FOUNTAIN","TOWN OF FOUNTAIN WARDS 1-2 JUNEAU"
"1991","TOWN OF FOX LAKE DODGE","TOWN-OF-FOX-LAKE-WARD-1-4-DODGE","TOWN OF FOX LAKE WARDS 1-4 DODGE","TOWN OF FOX LAKE","DODGE",195,27.8571428571429,20,700,2.85714285714286,485,69.2857142857143,288,10,691,393,41.6787264833575,56.8740955137482,1.44717800289436,-93,92,10,-13.8215836262146,12.4116187719661,1.4099648542485,0,0,"DODGE","TOWN OF FOX LAKE","TOWN OF FOX LAKE WARDS 1-4 DODGE"
"1992","TOWN OF FRANKFORT MARATHON","TOWN-OF-FRANKFORT-WARD-1-MARATHON","TOWN OF FRANKFORT WARD 1 MARATHON","TOWN OF FRANKFORT","MARATHON",73,24.2524916943522,15,301,4.98338870431894,213,70.7641196013289,159,11,315,145,50.4761904761905,46.031746031746,3.49206349206349,-86,68,4,-26.2236987818383,24.7323735695829,1.49132521225545,0,1,"MARATHON","TOWN OF FRANKFORT","TOWN OF FRANKFORT WARD 1 MARATHON"
"1993","TOWN OF FRANKFORT PEPIN","TOWN-OF-FRANKFORT-WARD-1-PEPIN","TOWN OF FRANKFORT WARD 1 PEPIN","TOWN OF FRANKFORT","PEPIN",67,39.1812865497076,6,171,3.50877192982456,98,57.3099415204678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"PEPIN","TOWN OF FRANKFORT","TOWN OF FRANKFORT WARD 1 PEPIN"
"1994","TOWN OF FRANKLIN VERNON","TOWN-OF-FRANKLIN-WARD-1-2-VERNON","TOWN OF FRANKLIN WARD 1-2 VERNON","TOWN OF FRANKLIN","VERNON",197,35.5595667870036,32,554,5.77617328519856,325,58.6642599277978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"VERNON","TOWN OF FRANKLIN","TOWN OF FRANKLIN WARD 1-2 VERNON"
"1995","TOWN OF FRANKLIN MANITOWOC","TOWN-OF-FRANKLIN-WARD-1-3-MANITOWOC","TOWN OF FRANKLIN WARD 1-3 MANITOWOC","TOWN OF FRANKLIN","MANITOWOC",192,28.7425149700599,47,668,7.03592814371257,429,64.2215568862275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"MANITOWOC","TOWN OF FRANKLIN","TOWN OF FRANKLIN WARD 1-3 MANITOWOC"
"1996","TOWN OF FRANKLIN SAUK","TOWN-OF-FRANKLIN-WARD-1-3-SAUK","TOWN OF FRANKLIN WARD 1-3 SAUK","TOWN OF FRANKLIN","SAUK",184,48.8063660477454,20,377,5.30503978779841,173,45.8885941644562,213,8,369,148,57.7235772357724,40.1084010840108,2.1680216802168,-29,25,12,-8.917211188027,5.78019308044539,3.13701810758161,1,1,"SAUK","TOWN OF FRANKLIN","TOWN OF FRANKLIN WARD 1-3 SAUK"
"1997","TOWN OF FRANKLIN JACKSON","TOWN-OF-FRANKLIN-WARD-1-JACKSON","TOWN OF FRANKLIN WARD 1 JACKSON","TOWN OF FRANKLIN","JACKSON",91,46.6666666666667,4,195,2.05128205128205,100,51.2820512820513,130,4,190,56,68.4210526315789,29.4736842105263,2.10526315789474,-39,44,0,-21.7543859649123,21.808367071525,-0.0539811066126856,0,1,"JACKSON","TOWN OF FRANKLIN","TOWN OF FRANKLIN WARD 1 JACKSON"
"1998","TOWN OF FRANKLIN KEWAUNEE","TOWN-OF-FRANKLIN-WARD-1-KEWAUNEE","TOWN OF FRANKLIN WARD 1 KEWAUNEE","TOWN OF FRANKLIN","KEWAUNEE",184,32.1678321678322,32,572,5.59440559440559,356,62.2377622377622,309,12,554,233,55.7761732851986,42.057761732852,2.16606498194946,-125,123,20,-23.6083411173664,20.1800005049103,3.42834061245614,0,1,"KEWAUNEE","TOWN OF FRANKLIN","TOWN OF FRANKLIN WARD 1 KEWAUNEE"
"1999","TOWN OF FRANZEN MARATHON","TOWN-OF-FRANZEN-WARD-1-MARATHON","TOWN OF FRANZEN WARD 1 MARATHON","TOWN OF FRANZEN","MARATHON",80,26.4900662251656,12,302,3.97350993377483,210,69.5364238410596,140,10,285,135,49.1228070175439,47.3684210526316,3.50877192982456,-60,75,2,-22.6327407923783,22.168002788428,0.464738003950274,0,1,"MARATHON","TOWN OF FRANZEN","TOWN OF FRANZEN WARD 1 MARATHON"
"2000","TOWN OF FREDONIA OZAUKEE","TOWN-OF-FREDONIA-WARD-1-4-OZAUKEE","TOWN OF FREDONIA WARD 1-4 OZAUKEE","TOWN OF FREDONIA","OZAUKEE",261,20.6978588421887,71,1261,5.6304520222046,929,73.6716891356067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"OZAUKEE","TOWN OF FREDONIA","TOWN OF FREDONIA WARD 1-4 OZAUKEE"
"2001","TOWN OF FREEDOM FOREST","TOWN-OF-FREEDOM-WARD-1-FOREST","TOWN OF FREEDOM WARD 1 FOREST","TOWN OF FREEDOM","FOREST",75,33.6322869955157,5,223,2.24215246636771,143,64.1255605381166,105,0,218,113,48.1651376146789,51.8348623853211,0,-30,30,5,-14.5328506191632,12.2906981527955,2.24215246636771,0,0,"FOREST","TOWN OF FREEDOM","TOWN OF FREEDOM WARD 1 FOREST"
"2002","TOWN OF FREEDOM SAUK","TOWN-OF-FREEDOM-WARD-1-2-SAUK","TOWN OF FREEDOM WARDS 1-2 SAUK","TOWN OF FREEDOM","SAUK",100,38.6100386100386,17,259,6.56370656370656,142,54.8262548262548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"SAUK","TOWN OF FREEDOM","TOWN OF FREEDOM WARDS 1-2 SAUK"
"2003","TOWN OF FREEDOM OUTAGAMIE","TOWN-OF-FREEDOM-WARD-1-8-OUTAGAMIE","TOWN OF FREEDOM WARDS 1-8 OUTAGAMIE","TOWN OF FREEDOM","OUTAGAMIE",971,29.8035604665439,201,3258,6.16942909760589,2086,64.0270104358502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"OUTAGAMIE","TOWN OF FREEDOM","TOWN OF FREEDOM WARDS 1-8 OUTAGAMIE"
"2004","TOWN OF FREEMAN CRAWFORD","TOWN-OF-FREEMAN-WARD-1-CRAWFORD","TOWN OF FREEMAN WARD 1 CRAWFORD","TOWN OF FREEMAN","CRAWFORD",185,44.047619047619,29,420,6.90476190476191,206,49.047619047619,215,8,366,143,58.7431693989071,39.0710382513661,2.18579234972678,-30,63,21,-14.6955503512881,9.97658079625293,4.71896955503513,0,1,"CRAWFORD","TOWN OF FREEMAN","TOWN OF FREEMAN WARD 1 CRAWFORD"
"2005","TOWN OF FREMONT CLARK","TOWN-OF-FREMONT-WARD-1-2-CLARK","TOWN OF FREMONT WARDS 1-2 CLARK","TOWN OF FREMONT","CLARK",121,24.1035856573705,33,502,6.57370517928287,348,69.3227091633466,234,11,484,239,48.3471074380165,49.3801652892562,2.27272727272727,-113,109,22,-24.243521780646,19.9425438740904,4.30097790655559,0,0,"CLARK","TOWN OF FREMONT","TOWN OF FREMONT WARDS 1-2 CLARK"
"2006","TOWN OF FREMONT WAUPACA","TOWN-OF-FREMONT-WARD-1-2-WAUPACA","TOWN OF FREMONT WARDS 1-2 WAUPACA","TOWN OF FREMONT","WAUPACA",102,26.3565891472868,11,387,2.84237726098191,274,70.8010335917313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"WAUPACA","TOWN OF FREMONT","TOWN OF FREMONT WARDS 1-2 WAUPACA"
"2007","TOWN OF FRIENDSHIP FOND DU LAC","TOWN-OF-FRIENDSHIP-WARD-1-3-FOND-DU-LAC","TOWN OF FRIENDSHIP WARDS 1-3 FOND DU LAC","TOWN OF FRIENDSHIP","FOND DU LAC",424,30.028328611898,57,1412,4.03682719546742,931,65.9348441926346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"FOND DU LAC","TOWN OF FRIENDSHIP","TOWN OF FRIENDSHIP WARDS 1-3 FOND DU LAC"
"2008","TOWN OF FROG CREEK WASHBURN","TOWN-OF-FROG-CREEK-WARD-1-WASHBURN","TOWN OF FROG CREEK WARD 1 WASHBURN","TOWN OF FROG CREEK","WASHBURN",23,29.1139240506329,5,79,6.32911392405063,51,64.5569620253165,47,3,83,33,56.6265060240964,39.7590361445783,3.6144578313253,-24,18,2,-27.5125819734635,24.7979258807381,2.71465609272533,0,1,"WASHBURN","TOWN OF FROG CREEK","TOWN OF FROG CREEK WARD 1 WASHBURN"
"2009","TOWN OF FULTON ROCK","TOWN-OF-FULTON-WARD-1-6-ROCK","TOWN OF FULTON WARDS 1-6 ROCK","TOWN OF FULTON","ROCK",908,46.2793068297655,128,1962,6.52395514780836,926,47.1967380224261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"ROCK","TOWN OF FULTON","TOWN OF FULTON WARDS 1-6 ROCK"
"2010","TOWN OF GALE TREMPEALEAU","TOWN-OF-GALE-WARD-1-3-TREMPEALEAU","TOWN OF GALE WARDS 1-3 TREMPEALEAU","TOWN OF GALE","TREMPEALEAU",354,37.2239747634069,50,951,5.25762355415352,547,57.5184016824395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"TREMPEALEAU","TOWN OF GALE","TOWN OF GALE WARDS 1-3 TREMPEALEAU"
"2011","TOWN OF GARDEN VALLEY JACKSON","TOWN-OF-GARDEN-VALLEY-WARD-1-JACKSON","TOWN OF GARDEN VALLEY WARD 1 JACKSON","TOWN OF GARDEN VALLEY","JACKSON",74,32.034632034632,15,231,6.49350649350649,142,61.4718614718615,106,0,221,115,47.9638009049774,52.0361990950226,0,-32,27,15,-15.9291688703453,9.43566237683883,6.49350649350649,0,0,"JACKSON","TOWN OF GARDEN VALLEY","TOWN OF GARDEN VALLEY WARD 1 JACKSON"
"2012","TOWN OF GARDNER DOOR","TOWN-OF-GARDNER-WARD-1-2-DOOR","TOWN OF GARDNER WARDS 1-2 DOOR","TOWN OF GARDNER","DOOR",246,34.7949080622348,37,707,5.23338048090523,424,59.97171145686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"DOOR","TOWN OF GARDNER","TOWN OF GARDNER WARDS 1-2 DOOR"
"2013","TOWN OF GARFIELD POLK","TOWN-OF-GARFIELD-WARD-1-3-POLK","TOWN OF GARFIELD WARD 1-3 POLK","TOWN OF GARFIELD","POLK",270,31.0701956271577,41,869,4.7180667433832,558,64.2117376294592,402,17,873,454,46.0481099656357,52.0045819014891,1.94730813287514,-132,104,24,-14.9779143384781,12.20715572797,2.77075861050806,0,0,"POLK","TOWN OF GARFIELD","TOWN OF GARFIELD WARD 1-3 POLK"
"2014","TOWN OF GARFIELD JACKSON","TOWN-OF-GARFIELD-WARD-1-JACKSON","TOWN OF GARFIELD WARD 1 JACKSON","TOWN OF GARFIELD","JACKSON",97,29.1291291291291,22,333,6.60660660660661,214,64.2642642642643,173,2,298,123,58.0536912751678,41.2751677852349,0.671140939597315,-76,91,20,-28.9245621460387,22.9890964790294,5.93546566700929,0,1,"JACKSON","TOWN OF GARFIELD","TOWN OF GARFIELD WARD 1 JACKSON"
"2015","TOWN OF GENESEE WAUKESHA","TOWN-OF-GENESEE-WARD-1-3-5-9-WAUKESHA","TOWN OF GENESEE WARDS 1,3,5,9 WAUKESHA","TOWN OF GENESEE","WAUKESHA",396,25.8823529411765,108,1530,7.05882352941176,1026,67.0588235294118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"WAUKESHA","TOWN OF GENESEE","TOWN OF GENESEE WARDS 1,3,5,9 WAUKESHA"
"2016","TOWN OF GENESEE WAUKESHA","TOWN-OF-GENESEE-WARD-2-4-10-WAUKESHA","TOWN OF GENESEE WARDS 2,4,10 WAUKESHA","TOWN OF GENESEE","WAUKESHA",450,28.2840980515399,111,1591,6.97674418604651,1030,64.7391577624136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"WAUKESHA","TOWN OF GENESEE","TOWN OF GENESEE WARDS 1,3,5,9 WAUKESHA"
"2017","TOWN OF GENESEE WAUKESHA","TOWN-OF-GENESEE-WARD-6-8-WAUKESHA","TOWN OF GENESEE WARDS 6-8 WAUKESHA","TOWN OF GENESEE","WAUKESHA",468,26.2038073908175,168,1786,9.40649496080627,1150,64.3896976483763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"WAUKESHA","TOWN OF GENESEE","TOWN OF GENESEE WARDS 1,3,5,9 WAUKESHA"
"2018","TOWN OF GENEVA WALWORTH","TOWN-OF-GENEVA-WARD-1-8-WALWORTH","TOWN OF GENEVA WARDS 1-8 WALWORTH","TOWN OF GENEVA","WALWORTH",936,34.589800443459,187,2706,6.91056910569106,1583,58.49963045085,1136,25,2449,1288,46.3862801143324,52.5928950592078,1.02082482645978,-200,295,162,-11.7964796708734,5.90673539164212,5.88974427923128,0,0,"WALWORTH","TOWN OF GENEVA","TOWN OF GENEVA WARDS 1-8 WALWORTH"
"2019","TOWN OF GENOA VERNON","TOWN-OF-GENOA-WARD-1-2-VERNON","TOWN OF GENOA WARD 1-2 VERNON","TOWN OF GENOA","VERNON",212,50.8393285371703,16,417,3.83693045563549,189,45.3237410071942,259,9,397,129,65.2392947103275,32.4937027707809,2.26700251889169,-47,60,7,-14.3999661731572,12.8300382364134,1.5699279367438,1,1,"VERNON","TOWN OF GENOA","TOWN OF GENOA WARD 1-2 VERNON"
"2020","TOWN OF GEORGETOWN POLK","TOWN-OF-GEORGETOWN-WARD-1-2-POLK","TOWN OF GEORGETOWN WARD 1-2 POLK","TOWN OF GEORGETOWN","POLK",225,41.3602941176471,18,544,3.30882352941176,301,55.3308823529412,338,13,568,217,59.5070422535211,38.2042253521127,2.2887323943662,-113,84,5,-18.1467481358741,17.1266570008285,1.02009113504557,0,1,"POLK","TOWN OF GEORGETOWN","TOWN OF GEORGETOWN WARD 1-2 POLK"
"2021","TOWN OF GEORGETOWN PRICE","TOWN-OF-GEORGETOWN-WARD-1-PRICE","TOWN OF GEORGETOWN WARD 1 PRICE","TOWN OF GEORGETOWN","PRICE",19,21.8390804597701,2,87,2.29885057471264,66,75.8620689655172,50,3,93,40,53.763440860215,43.010752688172,3.2258064516129,-31,26,-1,-31.9243604004449,32.8513162773452,-0.926955876900259,0,1,"PRICE","TOWN OF GEORGETOWN","TOWN OF GEORGETOWN WARD 1 PRICE"
"2022","TOWN OF GERMANIA SHAWANO","TOWN-OF-GERMANIA-WARD-1-2-SHAWANO","TOWN OF GERMANIA WARDS 1-2 SHAWANO","TOWN OF GERMANIA","SHAWANO",69,37.2972972972973,6,185,3.24324324324324,110,59.4594594594595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"SHAWANO","TOWN OF GERMANIA","TOWN OF GERMANIA WARDS 1-2 SHAWANO"
"2023","TOWN OF GERMANTOWN WASHINGTON","TOWN-OF-GERMANTOWN-WARD-1-WASHINGTON","TOWN OF GERMANTOWN WARD 1 WASHINGTON","TOWN OF GERMANTOWN","WASHINGTON",49,31.0126582278481,6,158,3.79746835443038,103,65.1898734177215,41,3,155,111,26.4516129032258,71.6129032258065,1.93548387096774,8,-8,3,4.56104532462229,-6.42302980808493,1.86198448346264,0,0,"WASHINGTON","TOWN OF GERMANTOWN","TOWN OF GERMANTOWN WARD 1 WASHINGTON"
"2024","TOWN OF GERMANTOWN JUNEAU","TOWN-OF-GERMANTOWN-WARD-2-JUNEAU","TOWN OF GERMANTOWN WARD 2 JUNEAU","TOWN OF GERMANTOWN","JUNEAU",122,31.7708333333333,8,384,2.08333333333333,254,66.1458333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"JUNEAU","TOWN OF GERMANTOWN","TOWN OF GERMANTOWN WARDS 1,3 JUNEAU"
"2025","TOWN OF GERMANTOWN JUNEAU","TOWN-OF-GERMANTOWN-WARD-1-3-JUNEAU","TOWN OF GERMANTOWN WARDS 1,3 JUNEAU","TOWN OF GERMANTOWN","JUNEAU",130,29.7482837528604,11,437,2.51716247139588,296,67.7345537757437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"JUNEAU","TOWN OF GERMANTOWN","TOWN OF GERMANTOWN WARDS 1,3 JUNEAU"
"2026","TOWN OF GIBRALTAR DOOR","TOWN-OF-GIBRALTAR-WARD-1-2-DOOR","TOWN OF GIBRALTAR WARDS 1-2 DOOR","TOWN OF GIBRALTAR","DOOR",429,53.4912718204489,48,802,5.98503740648379,325,40.5236907730673,512,11,811,288,63.1319358816276,35.5117139334155,1.35635018495684,-83,37,37,-9.64066406117874,5.0119768396518,4.62868722152695,1,1,"DOOR","TOWN OF GIBRALTAR","TOWN OF GIBRALTAR WARDS 1-2 DOOR"
"2027","TOWN OF GIBSON MANITOWOC","TOWN-OF-GIBSON-WARD-1-2-MANITOWOC","TOWN OF GIBSON WARD 1-2 MANITOWOC","TOWN OF GIBSON","MANITOWOC",231,30.5151915455746,50,757,6.60501981505945,476,62.8797886393659,371,27,743,345,49.9327052489906,46.4333781965007,3.63391655450875,-140,131,23,-19.4175137034159,16.4464104428652,2.9711032605507,0,1,"MANITOWOC","TOWN OF GIBSON","TOWN OF GIBSON WARD 1-2 MANITOWOC"
"2028","TOWN OF GILLETT OCONTO","TOWN-OF-GILLETT-WARD-1-2-OCONTO","TOWN OF GILLETT WARD 1-2 OCONTO","TOWN OF GILLETT","OCONTO",94,17.0289855072464,19,552,3.44202898550725,439,79.5289855072464,193,10,508,305,37.992125984252,60.0393700787402,1.96850393700787,-99,134,9,-20.9631404770056,19.4896154285062,1.47352504849937,0,0,"OCONTO","TOWN OF GILLETT","TOWN OF GILLETT WARD 1-2 OCONTO"
"2029","TOWN OF GILMAN PIERCE","TOWN-OF-GILMAN-WARD-1-PIERCE","TOWN OF GILMAN WARD 1 PIERCE","TOWN OF GILMAN","PIERCE",229,39.9650959860384,35,573,6.10820244328098,309,53.9267015706806,281,14,530,235,53.0188679245283,44.3396226415094,2.64150943396226,-52,74,21,-13.0537719384899,9.58707892917118,3.46669300931871,0,1,"PIERCE","TOWN OF GILMAN","TOWN OF GILMAN WARD 1 PIERCE"
"2030","TOWN OF GILMANTON BUFFALO","TOWN-OF-GILMANTON-WARD-1-BUFFALO","TOWN OF GILMANTON WARD 1 BUFFALO","TOWN OF GILMANTON","BUFFALO",62,30.5418719211823,13,203,6.40394088669951,128,63.0541871921182,130,3,200,67,65,33.5,1.5,-68,61,10,-34.4581280788177,29.5541871921182,4.90394088669951,0,1,"BUFFALO","TOWN OF GILMANTON","TOWN OF GILMANTON WARD 1 BUFFALO"
"2031","TOWN OF GINGLES ASHLAND","TOWN-OF-GINGLES-WARD-1-ASHL-","TOWN OF GINGLES WARD 1 ASHLAND","TOWN OF GINGLES","ASHLAND",211,49.0697674418605,21,430,4.88372093023256,198,46.046511627907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"ASHLAND","TOWN OF GINGLES","TOWN OF GINGLES WARD 1 ASHLAND"
"2032","TOWN OF GLEN HAVEN GRANT","TOWN-OF-GLEN-HAVEN-WARD-1-GRANT","TOWN OF GLEN HAVEN WARD 1 GRANT","TOWN OF GLEN HAVEN","GRANT",50,27.027027027027,8,185,4.32432432432432,127,68.6486486486486,107,5,192,80,55.7291666666667,41.6666666666667,2.60416666666667,-57,47,3,-28.7021396396396,26.981981981982,1.72015765765766,0,1,"GRANT","TOWN OF GLEN HAVEN","TOWN OF GLEN HAVEN WARD 1 GRANT"
"2033","TOWN OF GLENCOE BUFFALO","TOWN-OF-GLENCOE-WARD-1-BUFFALO","TOWN OF GLENCOE WARD 1 BUFFALO","TOWN OF GLENCOE","BUFFALO",64,27.5862068965517,3,232,1.29310344827586,165,71.1206896551724,122,1,225,102,54.2222222222222,45.3333333333333,0.444444444444444,-58,63,2,-26.6360153256705,25.7873563218391,0.848659003831418,0,1,"BUFFALO","TOWN OF GLENCOE","TOWN OF GLENCOE WARD 1 BUFFALO"
"2034","TOWN OF GLENDALE MONROE","TOWN-OF-GLENDALE-WARD-1-MONROE","TOWN OF GLENDALE WARD 1 MONROE","TOWN OF GLENDALE","MONROE",89,29.3729372937294,17,303,5.61056105610561,197,65.016501650165,135,15,310,160,43.5483870967742,51.6129032258064,4.83870967741935,-46,37,2,-14.1754498030448,13.4035984243586,0.771851378686256,0,0,"MONROE","TOWN OF GLENDALE","TOWN OF GLENDALE WARD 1 MONROE"
"2035","TOWN OF GLENMORE BROWN","TOWN-OF-GLENMORE-WARD-1-2-BROWN","TOWN OF GLENMORE WARDS 1-2 BROWN","TOWN OF GLENMORE","BROWN",167,28.1144781144781,36,594,6.06060606060606,391,65.8249158249158,301,10,646,335,46.594427244582,51.8575851393189,1.54798761609907,-134,56,26,-18.4799491301039,13.9673306855969,4.51261844450699,0,0,"BROWN","TOWN OF GLENMORE","TOWN OF GLENMORE WARDS 1-2 BROWN"
"2036","TOWN OF GLENWOOD ST. CROIX","TOWN-OF-GLENWOOD-WARD-1-ST.-CROIX","TOWN OF GLENWOOD WARD 1 ST. CROIX","TOWN OF GLENWOOD","ST. CROIX",92,24.4031830238727,23,377,6.10079575596817,262,69.4960212201592,183,5,415,227,44.0963855421687,54.6987951807229,1.20481927710843,-91,35,18,-19.693202518296,14.7972260394363,4.89597647885974,0,0,"ST. CROIX","TOWN OF GLENWOOD","TOWN OF GLENWOOD WARD 1 ST. CROIX"
